runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,4382,30150,250000,-1.3284289493442305e+308,-1.271285688978199e+308
3,4387,32929,250000,-1.704164705093262e+308,1.6650561576989371e+308
3,4454,32559,250000,1.4775049081338471e+308,-2.5633710883016033e+307
3,4255,32053,250000,-9.702764807233999e+306,1.1279967423420822e+308
3,4304,30811,250000,-1.3594661804366205e+307,1.5481551082657888e+308
3,4631,31898,250000,7.157703356931741e+307,1.718386974436232e+308
3,4454,28814,250000,-1.589093878650131e+308,6.62240255889234e+307
3,4297,33281,250000,-1.627409926249274e+308,-1.6782914125926095e+308
3,4346,31105,250000,7.369656561587826e+307,-3.7868189355661137e+307
3,4283,29597,250000,1.5709400966332022e+308,-5.646057139040081e+307
3,4153,30618,250000,-2.6854959964101677e+307,1.6108720172318992e+308
3,4487,29140,250000,1.6371447085286792e+308,-1.0887092725340209e+308
3,4598,30590,250000,-3.9149069862285494e+307,1.335936174204458e+308
3,4328,27453,250000,1.212292936429061e+308,4.8284326349050713e+306
3,4373,29179,250000,-1.8431834131404357e+307,-1.5952785351017556e+308
3,4299,28315,250000,-4.4069062871001914e+307,1.4542440661711657e+308
3,4157,30712,250000,1.284702143314214e+308,4.941028284309955e+307
3,4273,27124,250000,3.357622791632407e+307,-1.4197655351240727e+308
3,4267,31603,250000,-1.5351720179527181e+308,-9.218888119314442e+307
3,4152,27654,250000,-8.539266085630131e+306,-1.7748669882992423e+308
3,4402,30690,250000,1.4606730164307536e+308,-6.45142474632549e+306
3,4212,32579,250000,-1.2534078711834418e+308,9.371162406534556e+307
3,4014,26925,250000,-4.1995075265567513e+307,-1.4428691748451643e+308
3,4078,26156,250000,-5.521078402864195e+307,-8.708132582134409e+306
3,4063,28100,250000,-1.1873601797254379e+308,-1.3492058362443594e+308
3,4065,26854,250000,-9.75722040831039e+307,-8.987339717720303e+307
3,4030,32468,250000,4.902505290048483e+307,7.596641317295924e+307
3,4096,26012,250000,-8.81173113564459e+307,9.213200410169573e+307
