runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.value.integer,param.count.integer
32,3910,57600,10000,buffer: 0x32968dc8e3d104f1,112,177,89
32,3952,43125,10000,buffer: 0x951753f08619adf1,87,214,41
32,3906,55757,10000,buffer: 0x3178ca5e003b4631,17,61,44
32,3902,54997,10000,buffer: 0x77ab225f0c5b2431,252,67,42
32,3945,68470,10000,buffer: 0x214dcede4975af31,80,49,30
32,3897,60356,10000,buffer: 0xc2b3ddcc1d0d0ff1,220,86,8
32,3896,55288,10000,buffer: 0xcc1c7a4f4b283f71,24,138,50
32,3898,54972,10000,buffer: 0xef5927f5e610a6f1,84,189,45
32,3903,56891,10000,buffer: 0x67b60bbbde17d2f1,107,200,21
32,3903,62470,10000,buffer: 0xe376abda81ac2ff1,24,11,53
32,3913,62542,10000,buffer: 0x8461a2cc5bb97ff1,7,131,83
32,4868,62432,10000,buffer: 0xe1b0d952ff01ee31,126,170,121
32,4870,63586,10000,buffer: 0x9fde20b2906985f1,47,195,58
32,4862,69946,10000,buffer: 0xb374c5b4104db171,131,178,2
32,4864,61303,10000,buffer: 0xf7fbe182f4ab4771,163,80,14
32,4872,64372,10000,buffer: 0xbbbbb266699848b1,199,10,85
32,4916,67840,10000,buffer: 0x87fda9397c1853f1,138,127,32
32,4871,67153,10000,buffer: 0x481150c0538a05f1,116,156,48
32,3901,55902,10000,buffer: 0x66616f3399403d71,184,47,112
32,4871,58533,10000,buffer: 0x98a889f11df021b1,169,53,63
32,4866,64073,10000,buffer: 0xd50ea6411cd709b1,63,90,75
32,4510,55896,10000,buffer: 0xe5a9b20149b6bd71,2,204,95
32,3901,52706,10000,buffer: 0x238244f2cebaf271,164,175,37
32,4870,60385,10000,buffer: 0xcf2c4460858692f1,25,84,14
32,4873,57847,10000,buffer: 0x0dbf77e7bff066f1,33,244,90
32,4922,62372,10000,buffer: 0xe6741fc3ed386c71,235,37,96
32,4869,63883,10000,buffer: 0x9b3e46c4b3012031,96,207,40
32,4875,60235,10000,buffer: 0xeb55781a0bccbff1,84,20,66
32,4861,66720,10000,buffer: 0x5f9982a3c5f63bf1,130,16,10
32,4864,65120,10000,buffer: 0x9c50fb7edbdc93b1,226,86,51
32,4869,62113,10000,buffer: 0x79e40bbc72f99ab1,172,83,0
32,4874,68502,10000,buffer: 0xf8d63f6cc02e02f1,153,109,42
32,4861,59126,10000,buffer: 0x54ccd52e3e78a4f1,168,172,61
32,3902,57336,10000,buffer: 0xc6b3065be6d194f1,182,122,104
32,3904,55389,10000,buffer: 0xc7e779f15b72abb1,241,110,49
32,3903,57495,10000,buffer: 0xeb458511121f5931,106,159,45
32,3903,58484,10000,buffer: 0xff954facaa6a71f1,155,35,103
32,3987,55834,10000,buffer: 0x9de9684c88f9f4f1,40,79,96
32,3898,57936,10000,buffer: 0xf73910ec4e2bbd71,210,214,8
32,3899,56783,10000,buffer: 0xe10054c4a8dabaf1,151,3,94
32,3903,55181,10000,buffer: 0xca0ebf302dcf36b1,69,173,35
32,4031,52708,10000,buffer: 0xca8a374176cad671,61,95,27
32,3902,50436,10000,buffer: 0x5f2a89911c1fd1f1,35,228,56
32,3937,56711,10000,buffer: 0xf03273b17fb56cb1,18,250,107
32,3903,57926,10000,buffer: 0x86f2adcd2764ee71,96,188,103
32,4162,85288,10000,buffer: 0x3abd2e7bcaef5471,180,78,47
32,3942,56031,10000,buffer: 0xe7512dad1c3d8871,132,17,59
32,3911,58075,10000,buffer: 0x5ba6e80e72f56ff1,141,189,15
32,3898,50501,10000,buffer: 0x730f1256af048971,253,87,33
32,4642,59552,10000,buffer: 0x8657e37596b083f1,67,11,51
32,3896,59554,10000,buffer: 0x05cf85caf1a583f1,174,7,21
32,3905,57269,10000,buffer: 0x1a543ca3cccc10f1,251,99,70
32,4841,55066,10000,buffer: 0x9f4975cba55538b1,14,142,54
32,3899,53137,10000,buffer: 0xeb705256ca29abb1,84,26,69
32,3901,55823,10000,buffer: 0xeee5c8216467f5f1,120,6,37
32,4839,61215,10000,buffer: 0xe90015705aef91b1,163,97,52
32,3994,57607,10000,buffer: 0xbc9f198868b4ba71,14,41,125
32,5173,66245,10000,buffer: 0x513a1a9ea2f95731,20,200,21
32,3970,51951,10000,buffer: 0x192064a3fd0193b1,173,103,124
32,3904,57911,10000,buffer: 0xc981844d94118e71,200,172,21
32,3899,56635,10000,buffer: 0x5d28278a9d0b0cf1,215,193,12
32,4175,64970,10000,buffer: 0xb84de5a30ca8d7f1,86,171,1
32,3902,49787,10000,buffer: 0xa46571a61ad063f1,133,236,121
32,3904,59766,10000,buffer: 0xc11673b08555c5f1,90,163,31
32,4929,56351,10000,buffer: 0x15ebd99037645731,29,11,23
32,3903,59639,10000,buffer: 0x9e23a62f7da0fbf1,249,132,34
32,3909,51587,10000,buffer: 0x3cfd6868a18642f1,207,214,109
32,3972,46640,10000,buffer: 0xb006a38b95a43431,31,58,7
32,3902,57271,10000,buffer: 0xf9cd2d3b266eef71,217,110,66
32,3898,59013,10000,buffer: 0x0c6f94c57dde3671,92,183,29
32,5186,56483,10000,buffer: 0xffeac21d93454531,106,247,88
32,3905,58680,10000,buffer: 0x4efd59f3a6788231,31,215,60
32,3902,55780,10000,buffer: 0xc276843034143ab1,4,36,16
32,3972,60411,10000,buffer: 0xb85b9ea0158c8df1,15,70,86
32,3915,56478,10000,buffer: 0x2c7feb0eb97d9cf1,196,203,38
32,3902,55870,10000,buffer: 0xeb7dba4d27faf5f1,151,240,73
32,4700,55314,10000,buffer: 0xf439b97231da8ff1,134,33,64
32,3947,57264,10000,buffer: 0x73de3e76dbf5dd31,228,71,35
32,4029,71825,10000,buffer: 0x9c78250e4163f6f1,43,200,14
32,4666,58249,10000,buffer: 0x1c8feba1c8ec3bf1,89,99,19
32,3904,58787,10000,buffer: 0x3955b02d9106d9f1,242,10,100
32,3915,46224,10000,buffer: 0xcca8e25180857231,154,235,55
32,4882,59152,10000,buffer: 0x244694a0d1376871,86,249,81
32,3912,47783,10000,buffer: 0x13578480631cf371,92,9,65
32,3899,45227,10000,buffer: 0x770dccc34e2d4771,36,75,68
32,4791,55231,10000,buffer: 0xa60e5b1aca5253f1,242,134,42
32,3897,56562,10000,buffer: 0x30fb73d6e4560071,202,86,56
32,3900,56210,10000,buffer: 0xa024728f5cc767f1,204,230,25
32,4641,46959,10000,buffer: 0x51e31770a08c8871,230,183,90
32,3900,58720,10000,buffer: 0x6eda5079124d8bf1,116,165,79
32,3896,56532,10000,buffer: 0xc7d4d1e029bd9ef1,8,22,90
32,4690,46271,10000,buffer: 0x54d0bf90f7f3dff1,198,7,0
32,3898,57227,10000,buffer: 0x983d62c030942c71,87,46,7
32,3898,55589,10000,buffer: 0xbf728b67e5532cf1,30,156,55
32,4730,63158,10000,buffer: 0xfc2dce2c692245b1,187,205,67
32,4717,80515,10000,buffer: 0x96cc3e6d2517f371,148,136,89
32,3997,58257,10000,buffer: 0x6e1689b072540571,253,38,80
32,3960,79861,10000,buffer: 0x1b5dc6349b7052b1,229,0,16
32,3896,64419,10000,buffer: 0x2c5b404acc120af1,8,237,103
33,3908,58907,10000,buffer: 0xd533b770aae34037,76,107,13
33,3766,67915,10000,buffer: 0x711968a9e2626ff7,76,119,74
33,3801,74620,10000,buffer: 0x3d72fbf43e662237,185,136,45
33,3890,76390,10000,buffer: 0x517664e3fa5f3437,150,187,13
33,3841,78122,10000,buffer: 0xe150f73acb8bcf37,153,248,2
33,3889,75419,10000,buffer: 0x6aecd421ba8503b7,243,241,76
33,3890,77272,10000,buffer: 0x9420b876125b3837,47,32,107
33,3914,77449,10000,buffer: 0x0fe3d31dc7890837,28,159,45
33,4071,82066,10000,buffer: 0xbc010726294468f7,117,40,61
33,4079,75024,10000,buffer: 0x7f38f3106ce4e477,137,46,26
33,3766,69254,10000,buffer: 0x0c333e86941f5177,175,104,41
33,3959,75054,10000,buffer: 0x735e25203b002eb7,148,143,71
33,3756,67418,10000,buffer: 0x6fbafa2b8a474eb7,44,221,103
33,3939,82995,10000,buffer: 0x52c7d12e26c4ca77,247,209,12
33,4008,62642,10000,buffer: 0xedc0265183b0e3f7,105,93,102
33,4522,72457,10000,buffer: 0xa5fb573f9a339fb7,35,242,67
33,3963,67059,10000,buffer: 0xad01d3fe21ddbf37,64,84,123
33,3756,65955,10000,buffer: 0x63480b396ff31377,213,206,46
33,3778,74541,10000,buffer: 0x3d4abec888a62cb7,230,116,37
33,4224,85281,10000,buffer: 0x6039c0367ecbfcf7,220,65,104
33,3687,70840,10000,buffer: 0x832ba35fca368937,178,36,3
33,3836,62542,10000,buffer: 0x0dc3a23d4edb1877,196,107,106
33,3872,77004,10000,buffer: 0x08fbf50541c8bc37,231,70,56
33,3796,58618,10000,buffer: 0x38dd6a8b36c4d337,247,125,85
33,3896,72738,10000,buffer: 0x10c7a9d1fb495fb7,185,133,91
33,4028,75973,10000,buffer: 0x487fc39ac84cba37,66,21,1
33,3824,77127,10000,buffer: 0x020df33471633137,241,254,36
33,3878,58089,10000,buffer: 0xbda3d7dbc863c037,36,188,9
33,3724,56269,10000,buffer: 0xadbe224c75acb037,39,254,41
33,3697,54894,10000,buffer: 0x85f6fbc810f82c37,47,54,97
33,4901,81089,10000,buffer: 0x539cdffe40c7d837,187,32,114
33,3747,62015,10000,buffer: 0x313799aaef9a3b37,164,59,39
33,4638,58499,10000,buffer: 0x60173f3545ab8637,72,133,22
33,4979,77184,10000,buffer: 0x25ed17eb21781ab7,30,72,111
33,3824,65855,10000,buffer: 0x65ad7548f9deb437,72,20,48
33,3716,57111,10000,buffer: 0x29f7a93af8f337b7,62,232,38
33,3811,72328,10000,buffer: 0x54f33b9434645bf7,198,58,41
33,3784,68517,10000,buffer: 0x73c4d977ac4e34b7,99,184,88
33,3728,59964,10000,buffer: 0xd5bedc559bc6def7,138,100,8
33,3816,74059,10000,buffer: 0x9d638e9fd8ae5037,81,16,69
33,3830,69528,10000,buffer: 0xaefe4b2f7b6812f7,97,45,14
33,3848,73700,10000,buffer: 0xa532e2f2b2000df7,255,244,79
33,3767,71030,10000,buffer: 0x8bb53c6c4f9732b7,254,18,115
33,3859,61370,10000,buffer: 0xb82540aae90490b7,1,0,9
33,3756,71358,10000,buffer: 0xadae4ae8ddab1d77,123,163,63
33,3813,66348,10000,buffer: 0x28283b19c6bca037,53,160,95
33,3737,61544,10000,buffer: 0x99b9c5ccf725b537,197,58,69
33,4879,81241,10000,buffer: 0xfe5594d30d2b60b7,28,246,25
33,3941,75971,10000,buffer: 0x2953615164e33077,172,159,44
33,3748,59032,10000,buffer: 0xea63615c895cbab7,115,163,54
33,4846,79491,10000,buffer: 0xcd2da7ca4baed7b7,33,251,19
33,3967,72971,10000,buffer: 0xd9860016addaa137,74,133,31
33,3864,59973,10000,buffer: 0x5c9be2d796860837,162,166,81
33,3767,70046,10000,buffer: 0xb9058c7584112337,229,65,93
33,3810,78402,10000,buffer: 0x6c19a9a0fb4fad37,252,81,68
33,3693,67542,10000,buffer: 0xb4b5054ec9743e37,250,4,30
33,3834,58112,10000,buffer: 0xc0f64d16b67adb37,131,250,41
33,3741,63536,10000,buffer: 0x2e4c0352fad9e2f7,143,20,99
33,3756,60102,10000,buffer: 0xd297e561086e8277,34,186,110
33,3915,61683,10000,buffer: 0x9d41fad626659377,231,17,79
33,4898,78719,10000,buffer: 0x0a8bb94c507a9437,90,225,51
33,3769,73561,10000,buffer: 0x91cf54e15292a737,216,251,62
33,3744,60682,10000,buffer: 0x72cceac11bb5b9b7,83,150,43
33,4181,58860,10000,buffer: 0x7fe4ee6be18cbbb7,125,143,28
33,3897,60788,10000,buffer: 0x847aeab84bdf0a37,195,120,33
33,3893,80993,10000,buffer: 0x5bf2c9dd5ca2c137,34,199,43
33,3672,58951,10000,buffer: 0xe2879a0aa2d8ce37,146,37,94
33,4149,79791,10000,buffer: 0x41f0719695893e37,160,149,42
33,3694,73032,10000,buffer: 0xbe2b9f05d3eb49f7,141,73,70
33,3671,69891,10000,buffer: 0x02bc09490ae9a5b7,182,169,36
33,3652,59510,10000,buffer: 0x4520642a6f9395b7,58,25,37
33,3768,61120,10000,buffer: 0xaa993a7b8e1872b7,50,249,102
33,4147,69752,10000,buffer: 0xaa85bce6511a9937,50,162,49
33,4100,70340,10000,buffer: 0x5561c036b370a937,175,174,72
33,3931,61268,10000,buffer: 0x477f979e7aa83777,205,45,86
33,3904,71561,10000,buffer: 0xb6b024d684297db7,82,20,23
33,3830,58176,10000,buffer: 0x02a831b49f5824b7,68,101,1
33,3689,59320,10000,buffer: 0x10f9f6b594ace0b7,105,112,52
33,3581,54425,10000,buffer: 0xcb4342dabe709437,204,55,47
33,3727,55230,10000,buffer: 0x45612aefc6236cf7,225,33,107
33,3559,57188,10000,buffer: 0x51aeb15c57a4d837,57,171,87
33,3831,64400,10000,buffer: 0xc1f94eeb3fb5c737,246,170,100
33,3786,66691,10000,buffer: 0xeb03503d612e46f7,41,183,64
33,3680,60067,10000,buffer: 0xf4f6c749bdedbd77,184,115,111
33,4715,61814,10000,buffer: 0xda1d6e17639a1937,217,61,9
33,3769,59509,10000,buffer: 0xf7b935935c9e61b7,12,107,83
33,3887,61857,10000,buffer: 0x2b0c11419a81bcb7,49,209,123
33,3755,56341,10000,buffer: 0x13009162c0bdc7f7,163,52,13
33,3894,59892,10000,buffer: 0x20b47fb8da30d037,34,6,87
33,3783,57104,10000,buffer: 0x6f2141b4fc976537,119,85,75
33,4009,77204,10000,buffer: 0xc34e1588bbe00277,2,204,36
33,3755,69315,10000,buffer: 0x3c19b00b9ffcb137,7,85,100
33,3918,62230,10000,buffer: 0x74a3928fb706acb7,142,55,104
33,4077,68674,10000,buffer: 0x09477401d9549d77,181,15,96
33,4217,65490,10000,buffer: 0x92b72ed75d9c8037,190,190,29
33,4033,78469,10000,buffer: 0x0734933e9cbb01b7,152,188,85
33,3703,64638,10000,buffer: 0xc91293cac3b00437,6,4,29
33,3944,80055,10000,buffer: 0xae61e02fe739ee37,89,106,94
33,3815,56068,10000,buffer: 0x261e7d006d06acf7,134,225,102
33,3823,62801,10000,buffer: 0x6d350f5cb779db37,27,220,11
34,3549,58552,10000,buffer: 0xcd0df5fdcb21864e,171,180,121
34,3575,60850,10000,buffer: 0x5149af7bd8e7a10e,104,146,116
34,3431,56129,10000,buffer: 0x161c4939e2c7440e,77,4,97
34,3435,51778,10000,buffer: 0x2a3b5457b8cd264e,222,138,120
34,3374,51286,10000,buffer: 0xe1e54c2683d2904e,178,68,122
34,3800,51115,10000,buffer: 0xe12adf1979a3004e,202,168,39
34,3381,50179,10000,buffer: 0x2be1c7087cec794e,4,8,79
34,3379,50486,10000,buffer: 0xcfafbaa953fdd3ce,217,13,57
34,3385,57435,10000,buffer: 0x1b84cab17c964b4e,185,36,69
34,3393,50995,10000,buffer: 0xe4048b2bb9440dce,46,109,94
34,3421,50751,10000,buffer: 0xe9f2df4512a8aece,114,235,51
34,3406,50804,10000,buffer: 0xc01ecb034714d40e,19,199,51
34,3367,50884,10000,buffer: 0x8e97853a72495c4e,224,62,126
34,3470,48885,10000,buffer: 0x067029c6d104d08e,83,53,53
34,3449,55329,10000,buffer: 0x6d127fdc15d4f24e,203,161,117
34,3397,51193,10000,buffer: 0xd22ed9cc7fc0c28e,13,173,124
34,3756,53676,10000,buffer: 0x339d6faec5de494e,109,117,120
34,3647,75313,10000,buffer: 0xb0c5d7156024ed0e,119,155,67
34,3387,50083,10000,buffer: 0x241afab3c63c5bce,68,33,112
34,3668,77089,10000,buffer: 0x43f8e0e2d930a84e,138,57,24
34,3417,52680,10000,buffer: 0x74b66409ac0f918e,202,199,28
34,3844,71077,10000,buffer: 0x124b1f648cee754e,102,99,35
34,3554,71504,10000,buffer: 0x77bcef9636f0004e,130,240,5
34,3596,69304,10000,buffer: 0x9a37073c1821920e,156,81,61
34,3426,50780,10000,buffer: 0x8052dff63146824e,90,24,59
34,3509,56007,10000,buffer: 0x2c1c78d63e9a98ce,110,78,83
34,3456,54988,10000,buffer: 0xf5af3e4bc341004e,217,170,93
34,3505,50593,10000,buffer: 0xfa7058a9c587e54e,132,207,120
34,3398,50284,10000,buffer: 0xa40211e8e25c5e4e,65,158,56
34,3368,48623,10000,buffer: 0x4daf5c52627f2cce,112,230,44
34,3442,50560,10000,buffer: 0xadfa99900ac5c10e,160,19,67
34,3553,52378,10000,buffer: 0x0157e647fcc4aa8e,130,88,37
34,3391,51732,10000,buffer: 0xdf714f0b1e9ff24e,233,9,21
34,3494,50975,10000,buffer: 0xf7dcf83b6b2a7f4e,241,76,33
34,3372,52080,10000,buffer: 0xf9475dafcb83da4e,45,34,52
34,3408,48767,10000,buffer: 0xb361f6956b55000e,132,40,43
34,3403,50788,10000,buffer: 0x649f4bb24b4900ce,112,215,14
34,3391,56086,10000,buffer: 0x360c18e0f742b2ce,29,51,107
34,3531,48632,10000,buffer: 0x76b9ea2b81d44f8e,78,177,23
34,3433,50047,10000,buffer: 0x60454aa04c4f14ce,98,128,99
34,3497,52810,10000,buffer: 0x6e25c61e1b6cd34e,245,134,11
34,3392,49007,10000,buffer: 0x03c7310b40c3384e,6,96,121
34,3487,49624,10000,buffer: 0x16a2a0f7a632214e,187,127,18
34,3441,56034,10000,buffer: 0x5993a609df53814e,159,198,103
34,3383,50795,10000,buffer: 0x155a46d294f0248e,89,4,67
34,3483,50976,10000,buffer: 0x7a383b299e79000e,229,229,32
34,3393,52659,10000,buffer: 0xb7df6a5ac12a334e,215,87,73
34,3404,53079,10000,buffer: 0xb055fe02f15fa84e,83,161,118
34,3482,51427,10000,buffer: 0x1885bf2d3ffbe44e,173,34,116
34,3368,56386,10000,buffer: 0x68988ec5a921754e,71,220,116
34,3396,50374,10000,buffer: 0xef80bd135d3dff8e,107,113,29
34,3494,49738,10000,buffer: 0x694be43019aa194e,10,59,49
34,3401,52064,10000,buffer: 0x4ed538179b2bad4e,177,176,113
34,3369,49714,10000,buffer: 0xfb3d8b8d6b640a4e,88,213,4
34,3514,62370,10000,buffer: 0xcb602b90618df54e,75,249,111
34,3824,80713,10000,buffer: 0x894b8d1f2263114e,123,163,123
34,3385,49281,10000,buffer: 0x7e2b603fc172c90e,192,175,88
34,4856,50707,10000,buffer: 0x557e9b8a20a777ce,34,172,121
34,3415,50202,10000,buffer: 0x0cf79eda4ce6674e,92,30,36
34,3494,49829,10000,buffer: 0x9d638f8912cc444e,208,253,57
34,3439,52417,10000,buffer: 0x0626b2fc0b0002ce,97,85,89
34,3439,54468,10000,buffer: 0xa0b2696108f4cb4e,200,173,87
34,3480,49302,10000,buffer: 0x06339885db82994e,245,142,77
34,5375,50727,10000,buffer: 0xff3249afd202818e,230,136,55
34,3383,50887,10000,buffer: 0x9a630b1c0a688c4e,112,28,35
34,3412,52998,10000,buffer: 0x855383dc39c049ce,2,13,101
34,3414,50561,10000,buffer: 0xbb697e6716d3420e,8,133,28
34,3472,56045,10000,buffer: 0xe0d4f509ef8998ce,80,41,24
34,3530,49832,10000,buffer: 0xe99937a3e370d30e,189,162,123
34,6700,50974,10000,buffer: 0xc07a1656ad5d454e,209,132,61
34,3378,50674,10000,buffer: 0xabcc3601e94f960e,11,242,69
34,3489,51406,10000,buffer: 0x20ac68615a99cece,78,73,101
34,5232,50674,10000,buffer: 0x82a0afeb7128014e,86,183,21
34,3354,52589,10000,buffer: 0x0a0510b92d9a238e,178,223,82
34,3362,50088,10000,buffer: 0xcb88c9d76038dfce,42,103,81
34,4761,51616,10000,buffer: 0x84e673159a9f1d4e,179,86,11
34,3517,56065,10000,buffer: 0x0c0656c996abd64e,97,217,69
34,3410,53352,10000,buffer: 0x8264d1378827248e,62,222,53
34,3500,50885,10000,buffer: 0x1941b0b982da0dce,209,158,46
34,3429,51576,10000,buffer: 0x6d433ea82b3c49ce,41,123,71
34,3410,49077,10000,buffer: 0x21b3856a17fa558e,76,74,51
34,3517,53031,10000,buffer: 0x490a41d22ae8bdce,81,254,21
34,3513,53425,10000,buffer: 0x9cc63a5d512a03ce,224,123,73
34,3476,51210,10000,buffer: 0x5d08e689b4bb4d4e,249,16,127
34,3804,50228,10000,buffer: 0x42af824df4f0974e,150,203,6
34,3522,55355,10000,buffer: 0x329e3d5dec1d6e4e,215,1,35
34,3439,53545,10000,buffer: 0xa622697c7328e44e,81,179,17
34,3535,50954,10000,buffer: 0x23fcd33998dc334e,184,180,114
34,3772,52907,10000,buffer: 0x38699fb5573b4b4e,101,162,103
34,3536,50113,10000,buffer: 0x1f52b14ec7d5894e,160,22,109
34,3476,53773,10000,buffer: 0xdfd1aa297396a14e,179,42,114
34,3456,59169,10000,buffer: 0xc15aeaa2b429c48e,44,241,124
34,3411,49912,10000,buffer: 0xa829ddb0663cb78e,78,137,57
34,3452,55619,10000,buffer: 0xc73de8b84e53bc4e,74,44,111
34,3505,54370,10000,buffer: 0x133cae80f92c8c4e,191,32,125
34,3567,51536,10000,buffer: 0x188a9d939dca00ce,244,183,114
34,4409,49986,10000,buffer: 0xa84c8d3b32116d4e,215,183,101
34,3468,54942,10000,buffer: 0xb40beed8523118ce,31,254,42
34,3402,53000,10000,buffer: 0xa32fa6c8ddf5630e,170,115,10
34,4766,49705,10000,buffer: 0x9d2373c38ffd2e0e,218,18,14
35,3278,39343,10000,buffer: 0x41bf305594f1252a,58,159,84
35,3284,39898,10000,buffer: 0x4057cac6c9932d6a,253,43,55
35,3274,39789,10000,buffer: 0xe68bb6c492de79ea,61,145,74
35,3266,40007,10000,buffer: 0x8ba60996caf379ea,82,45,109
35,3266,39301,10000,buffer: 0x6c22cfc604af4a6a,60,255,67
35,3262,41774,10000,buffer: 0xfdfd511c03e1526a,25,208,14
35,3262,39655,10000,buffer: 0x4103258a82c49dea,75,141,108
35,3275,39499,10000,buffer: 0x482f97192fc24eea,99,64,86
35,3274,40039,10000,buffer: 0xb039841a6782f52a,82,235,119
35,3276,39904,10000,buffer: 0x715b8876f2ad1cea,151,185,87
35,3274,39737,10000,buffer: 0xf0e5bb5265dca0aa,38,160,119
35,3262,41921,10000,buffer: 0x1831e07ced9e612a,126,178,12
35,3265,39066,10000,buffer: 0x926cff0f1d2dc6ea,229,179,64
35,3271,40311,10000,buffer: 0xa4e5b405a2b5db6a,120,13,120
35,3282,40658,10000,buffer: 0x2dafb8e419631a2a,186,70,31
35,3275,39150,10000,buffer: 0x283b89559fc25b6a,18,245,77
35,3261,40183,10000,buffer: 0x80b19a57c7062eaa,120,1,96
35,3290,41772,10000,buffer: 0xae8241fe05ea7bea,209,220,44
35,3268,39241,10000,buffer: 0x9bd652c750ba0daa,223,203,72
35,3266,40197,10000,buffer: 0x3997e3960f46e5ea,227,187,7
35,3265,40087,10000,buffer: 0xb09df094d7861a2a,32,129,96
35,3263,39574,10000,buffer: 0xbf3365b11016116a,222,13,7
35,3273,39526,10000,buffer: 0x7f9aef5b42845bea,248,142,116
35,3321,44676,10000,buffer: 0x5f6950d4fb4ae36a,4,201,64
35,3344,55497,10000,buffer: 0xbbcbcda8be46306a,129,109,125
35,3278,39252,10000,buffer: 0x8b2ea6814532afea,244,217,58
35,3276,40024,10000,buffer: 0x247d16a0e347b3ea,218,210,31
35,3279,40045,10000,buffer: 0xab44b57e0a91dfaa,137,34,2
35,3291,40708,10000,buffer: 0x20e5d94e6406f5aa,43,204,100
35,3282,42513,10000,buffer: 0xb4d91fa0887313ea,94,54,36
35,3273,40550,10000,buffer: 0xcedae6f4d3591cea,70,38,15
35,3291,46073,10000,buffer: 0x2924ccf5d16be56a,112,160,82
35,3279,41727,10000,buffer: 0xa26cddb5e33791ea,22,104,42
35,3500,39873,10000,buffer: 0xf02a1b2414689cea,151,171,4
35,3275,39651,10000,buffer: 0x8233239aeb8c4eea,36,74,6
35,3276,42637,10000,buffer: 0x0e4fa5b6db3a846a,54,221,94
35,3493,40780,10000,buffer: 0xb1e6d5055d1a566a,147,62,107
35,3279,39793,10000,buffer: 0xf3481c0143fe296a,92,221,19
35,3294,42191,10000,buffer: 0x6644d04234bc97ea,28,9,115
35,3271,39033,10000,buffer: 0x3bb22168030638aa,129,89,52
35,4286,39419,10000,buffer: 0xe64a46742d1108ea,221,61,60
35,3320,52129,10000,buffer: 0x760976d3354d582a,168,121,126
35,3260,44135,10000,buffer: 0x382fad6532880bea,166,12,39
35,3772,42939,10000,buffer: 0xd2bc5cd48b00e5ea,16,187,73
35,3265,40885,10000,buffer: 0xfc5ef4f1e280226a,98,44,51
35,3265,39633,10000,buffer: 0xd76f0545ec7e14ea,171,121,35
35,3816,39452,10000,buffer: 0x89fe2e2feec604ea,129,178,126
35,3277,42387,10000,buffer: 0x86988dc93229f76a,117,251,29
35,3279,39421,10000,buffer: 0x05c5cabcfcf8d9ea,91,29,57
35,4045,39435,10000,buffer: 0x665ccff0048f832a,238,251,36
35,3267,40536,10000,buffer: 0xf5e47a7cb2abffea,147,145,13
35,3276,39386,10000,buffer: 0xb351d8b83d274eea,71,210,27
35,3864,39425,10000,buffer: 0xf80fa791e88ef1ea,143,200,11
35,3264,42037,10000,buffer: 0xa338a366ab4303ea,194,146,24
35,3266,39108,10000,buffer: 0x5a93ff21ddc75c6a,3,228,62
35,3773,39583,10000,buffer: 0x32e13f0188820f2a,226,63,112
35,3990,40805,10000,buffer: 0x72ee281bbd3fc76a,152,220,114
35,3276,56523,10000,buffer: 0xf25317a88e0f7aea,28,107,107
35,4667,39650,10000,buffer: 0xa2c2aacf8bdb77ea,242,172,84
35,3277,41737,10000,buffer: 0x788fcc49286287ea,246,108,80
35,3303,42152,10000,buffer: 0x69d04766d8deba6a,217,134,110
35,3915,39702,10000,buffer: 0x18ebf638f9f80d6a,42,186,107
35,3267,40425,10000,buffer: 0x43303829adc962ea,47,234,2
35,3267,39299,10000,buffer: 0xafc410225ec2f96a,146,48,81
35,3878,39396,10000,buffer: 0x95864a7fa9f8086a,63,117,22
35,3273,42204,10000,buffer: 0x5ad3dc1d85cb932a,95,143,33
35,3265,39920,10000,buffer: 0x4fec970f5e5e2c6a,93,68,14
35,4312,39445,10000,buffer: 0xc0bf4a0b0a19a66a,203,145,20
35,3266,40003,10000,buffer: 0x64b46155be2d316a,29,254,41
35,3267,39541,10000,buffer: 0x6efd09b9a3fd8f2a,223,111,103
35,3800,39629,10000,buffer: 0x1c91f6becca9ffea,147,42,18
35,3275,42438,10000,buffer: 0x3202e1559bc656ea,194,29,2
35,3278,39907,10000,buffer: 0xb11a35576fcaf5ea,147,171,27
35,3281,40363,10000,buffer: 0x1ddb546e1372c6aa,77,191,124
35,3297,40875,10000,buffer: 0xce18a42cbf05236a,130,243,12
35,3273,40278,10000,buffer: 0x482f45bc9d91dfea,98,77,59
35,4008,40238,10000,buffer: 0xbe212aa82b0a1bea,145,38,40
35,3307,50126,10000,buffer: 0x95c8dcedfb6919aa,50,71,110
35,3264,39820,10000,buffer: 0xc1b05e388a32b8ea,253,50,119
35,5231,41190,10000,buffer: 0x6a9d754daed7ebea,159,70,47
35,3269,47236,10000,buffer: 0x7f8e3f35ea9ca26a,230,191,61
35,3266,39467,10000,buffer: 0xc554a25d2882d22a,0,105,42
35,3882,39733,10000,buffer: 0xfcd5919aa3ea8fea,171,130,76
35,3275,48779,10000,buffer: 0x394e54fea33d73ea,205,75,125
35,3258,39317,10000,buffer: 0xb2f977f5b8f70bea,216,151,79
35,3271,39134,10000,buffer: 0xca9ce257fce7556a,71,198,86
35,3314,49292,10000,buffer: 0x71a352de4ea040ea,234,215,34
35,3271,39353,10000,buffer: 0x67637610738ce5ea,209,113,35
35,4376,39310,10000,buffer: 0x0a17a780282fcdea,209,132,99
35,3274,42276,10000,buffer: 0xf7c182c31969d46a,78,31,114
