runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer,param.value.integer
43,4359,85666,10000,Buffer[675],1229,5,2317369895
43,4377,88858,10000,Buffer[806],758,5,2603568480
43,3954,96837,10000,Buffer[566],1610,31,1582515729
43,4455,80104,10000,Buffer[922],1168,9,3698155361
43,3915,64412,10000,Buffer[600],354,9,849591447
43,3899,66256,10000,Buffer[601],373,17,1504313636
43,4279,84502,10000,Buffer[574],105,1,2111338382
43,4290,66511,10000,Buffer[662],229,13,1712174846
43,5374,76926,10000,Buffer[763],550,20,4178245437
43,3898,73627,10000,Buffer[566],714,32,2020396701
43,4778,99831,10000,Buffer[526],487,13,1336365364
43,3913,113288,10000,Buffer[888],1729,18,3530233535
43,3939,93408,10000,Buffer[609],1488,15,3629818992
43,3913,69651,10000,Buffer[537],559,22,774326367
43,3895,56725,10000,Buffer[721],1420,15,3734564095
43,3907,73906,10000,Buffer[797],671,26,557124732
43,4153,73045,10000,Buffer[756],1000,17,3165438572
43,3909,71915,10000,Buffer[771],1406,28,2167705798
43,4314,86728,10000,Buffer[706],743,7,2634743368
43,4790,95718,10000,Buffer[1012],1622,16,1051512687
43,3920,58898,10000,Buffer[557],677,29,2530037411
43,5302,77546,10000,Buffer[613],483,15,395497889
43,3913,59302,10000,Buffer[936],1370,6,1064187183
43,4391,80814,10000,Buffer[677],1002,5,4126382565
43,3897,68771,10000,Buffer[851],811,24,1638520164
43,3899,66749,10000,Buffer[686],1520,25,1921777809
43,4927,73562,10000,Buffer[999],232,8,2396439923
43,3905,65052,10000,Buffer[547],1657,5,245222563
43,3907,84964,10000,Buffer[682],758,19,4144196113
43,3919,57673,10000,Buffer[651],811,4,760431077
43,4387,85325,10000,Buffer[552],1974,9,472810839
43,4338,82886,10000,Buffer[837],1447,5,544141184
43,3939,55549,10000,Buffer[635],726,15,3806574689
43,3906,64268,10000,Buffer[674],1465,24,3436936826
43,4490,68069,10000,Buffer[722],688,17,4181837761
43,4708,83847,10000,Buffer[574],984,26,4287540113
43,3906,68658,10000,Buffer[793],384,28,457016227
43,3912,74453,10000,Buffer[902],534,11,1615505340
43,4298,94828,10000,Buffer[628],795,1,3962024076
43,4459,66946,10000,Buffer[805],1106,25,2148499810
43,4336,89994,10000,Buffer[774],783,4,2784561840
43,4677,107029,10000,Buffer[642],1682,6,1740134646
43,3903,59970,10000,Buffer[833],1790,13,103813864
43,3906,68087,10000,Buffer[1007],855,29,601194108
43,4704,65926,10000,Buffer[744],798,22,3711096908
43,4084,88032,10000,Buffer[959],795,27,2367361335
43,4240,91309,10000,Buffer[696],685,9,2739900477
43,3939,47703,10000,Buffer[685],335,21,1545344477
43,3921,68081,10000,Buffer[909],2005,1,2783628282
43,3917,76115,10000,Buffer[746],1442,1,1192562165
43,4389,72685,10000,Buffer[912],1578,11,372589253
43,4237,78465,10000,Buffer[513],111,7,3833433293
43,4256,80887,10000,Buffer[609],11,12,1727462282
43,3906,65403,10000,Buffer[729],1215,24,4069802046
43,4135,92235,10000,Buffer[905],551,23,978689265
43,4235,91471,10000,Buffer[895],1774,12,595038950
43,3916,91381,10000,Buffer[979],695,26,4160090570
43,3903,84150,10000,Buffer[854],1617,2,2897652573
43,3909,72219,10000,Buffer[533],1497,11,1465561883
43,4639,73145,10000,Buffer[942],1993,21,1525759365
43,3910,78993,10000,Buffer[769],666,3,2283234661
43,3906,75737,10000,Buffer[794],1707,32,1349072202
43,5647,78793,10000,Buffer[794],215,24,786826138
43,4449,74040,10000,Buffer[694],586,17,2011091764
43,3905,50669,10000,Buffer[578],646,4,2735343257
43,4660,75047,10000,Buffer[1001],764,17,2873176229
43,3914,78145,10000,Buffer[694],1668,14,2419401001
43,4063,82188,10000,Buffer[911],1937,26,3771684005
43,5658,73876,10000,Buffer[663],539,1,3362240076
43,3987,66351,10000,Buffer[903],990,1,620959392
43,3917,65741,10000,Buffer[578],1416,22,4222581958
43,4697,64462,10000,Buffer[784],475,4,719220106
43,3911,56140,10000,Buffer[984],379,7,2727661489
43,3907,63959,10000,Buffer[838],2008,4,1112718603
43,5794,71403,10000,Buffer[926],1772,3,518212559
44,3901,49242,10000,Buffer[994],606,25,873948251
44,3906,64112,10000,Buffer[614],1894,32,3524787258
44,3922,50218,10000,Buffer[513],606,11,1968227144
44,3898,54528,10000,Buffer[1022],1726,21,1898896626
44,3939,68571,10000,Buffer[1018],247,27,3851172539
44,3909,66932,10000,Buffer[711],1163,16,1352293270
44,3905,50464,10000,Buffer[647],1112,12,4289615087
44,3907,58382,10000,Buffer[891],545,32,2436740015
44,3904,58171,10000,Buffer[924],151,24,2983896273
44,3907,67410,10000,Buffer[948],1929,10,278235118
44,3905,65333,10000,Buffer[615],743,2,3163489752
44,3924,56690,10000,Buffer[752],1300,21,3849226704
44,3907,55425,10000,Buffer[649],1000,12,3677008961
44,3906,65693,10000,Buffer[706],1991,3,165191305
44,3906,66101,10000,Buffer[851],284,19,2226923594
44,3910,67479,10000,Buffer[843],1207,25,1460308962
44,3913,68961,10000,Buffer[800],735,3,2455478537
44,4209,72902,10000,Buffer[959],1720,13,1572894940
44,4116,73845,10000,Buffer[994],1868,13,2729734442
44,3906,64877,10000,Buffer[920],1821,22,3467819289
44,3923,63022,10000,Buffer[631],1158,2,1538162959
44,4028,61963,10000,Buffer[522],1535,29,2338443422
44,3906,68019,10000,Buffer[556],442,32,1663354220
44,3907,63395,10000,Buffer[553],1491,30,3482374827
44,3906,64362,10000,Buffer[754],1611,1,1990801393
44,3917,64415,10000,Buffer[660],574,3,1575806881
44,3907,56687,10000,Buffer[914],1132,3,1958132967
44,3935,68411,10000,Buffer[990],1659,8,3627068934
44,3933,71698,10000,Buffer[995],64,24,1295050375
44,3906,62893,10000,Buffer[818],1369,1,3850545546
44,3906,68995,10000,Buffer[712],1351,23,3274836896
44,3929,65598,10000,Buffer[878],1346,12,219837242
44,4320,75403,10000,Buffer[974],988,17,2443626588
44,3922,66497,10000,Buffer[977],103,29,1265865053
44,3899,58639,10000,Buffer[707],712,12,2491880844
44,4013,63493,10000,Buffer[683],198,28,2548524664
44,3928,64256,10000,Buffer[569],662,30,3188649345
44,3930,66825,10000,Buffer[780],1839,2,732222328
44,3909,64716,10000,Buffer[802],1586,19,1876136274
44,3905,53724,10000,Buffer[559],896,16,1078169249
44,3906,49225,10000,Buffer[968],1553,18,3171094178
44,3919,58699,10000,Buffer[997],717,10,3281367793
44,3907,66407,10000,Buffer[921],588,14,362860488
44,3905,65330,10000,Buffer[1013],1387,19,1587948132
44,3906,48835,10000,Buffer[743],990,9,2010737593
44,3906,66900,10000,Buffer[650],494,26,3641870228
44,3908,66416,10000,Buffer[595],1232,25,1052523629
44,3908,66127,10000,Buffer[664],1632,25,1797777384
44,3907,49706,10000,Buffer[748],282,14,2672181064
44,3905,69393,10000,Buffer[1017],635,3,3515349233
44,3898,63359,10000,Buffer[642],740,20,3138240898
44,3910,66013,10000,Buffer[915],517,26,3990607748
44,3906,64319,10000,Buffer[693],1623,22,1901917207
44,4064,71281,10000,Buffer[564],1050,14,325820971
44,3905,67956,10000,Buffer[586],1254,14,428596716
44,3905,63822,10000,Buffer[761],160,1,1763596366
44,3906,77455,10000,Buffer[723],1078,29,81978130
44,3908,53859,10000,Buffer[859],349,13,2484059361
44,3907,66619,10000,Buffer[929],1348,25,2753294349
44,3923,66761,10000,Buffer[956],1524,17,2338404563
44,3921,47804,10000,Buffer[735],1446,1,3148291877
44,3905,51550,10000,Buffer[756],790,31,3445647103
44,3906,67084,10000,Buffer[768],276,24,3503603212
44,3908,67219,10000,Buffer[882],1040,11,1383705136
44,4070,67005,10000,Buffer[534],1684,8,3173713640
44,3907,63179,10000,Buffer[643],1077,28,167795797
44,3910,66707,10000,Buffer[979],1828,19,3489277748
44,4011,55673,10000,Buffer[708],511,27,3843224967
44,3906,64482,10000,Buffer[788],1106,21,465365677
44,5893,68298,10000,Buffer[819],714,17,2762012208
44,3907,63401,10000,Buffer[1020],1009,24,1236947268
44,3906,64263,10000,Buffer[716],812,9,2536632684
44,3980,65081,10000,Buffer[783],2036,20,1178172880
44,3911,65553,10000,Buffer[555],449,16,47233100
44,3988,66675,10000,Buffer[998],465,13,3263351595
44,3912,52453,10000,Buffer[910],341,9,1038339344
44,3906,49825,10000,Buffer[677],346,27,809070808
44,3960,79373,10000,Buffer[637],1212,1,4245569455
44,3909,49703,10000,Buffer[847],14,13,3171069900
44,3907,52824,10000,Buffer[845],710,26,1733112168
44,3908,51333,10000,Buffer[563],1414,23,1830933863
44,3925,54734,10000,Buffer[646],1018,1,114988337
44,3940,50532,10000,Buffer[831],700,11,1306419701
44,3906,63866,10000,Buffer[884],1603,12,689931336
44,3913,49427,10000,Buffer[604],13,32,1952609100
44,3986,48527,10000,Buffer[887],1276,21,672420950
44,4062,62499,10000,Buffer[548],1952,7,1017622914
44,3906,66904,10000,Buffer[727],1074,10,2500594581
44,3909,50498,10000,Buffer[859],276,1,1970133540
44,3908,52145,10000,Buffer[594],602,14,1846818169
44,3908,49376,10000,Buffer[644],1229,22,4257767256
44,3906,52283,10000,Buffer[742],1149,29,2521677247
44,3914,62790,10000,Buffer[1014],1119,19,3384229302
44,3906,54979,10000,Buffer[976],74,12,3797529518
44,3917,58867,10000,Buffer[553],451,26,2336757310
44,3905,51258,10000,Buffer[818],511,1,2736340854
44,3943,66756,10000,Buffer[961],1290,18,1010033488
44,3908,53587,10000,Buffer[882],28,29,2417780455
44,3913,52642,10000,Buffer[555],1783,16,2423326574
44,3906,55543,10000,Buffer[865],1715,17,2899968849
45,3899,46234,10000,Buffer[809],1458,6,1629812317
45,3898,57280,10000,Buffer[731],551,12,642091028
45,3895,65857,10000,Buffer[901],318,31,3996427413
45,3898,65315,10000,Buffer[618],448,21,3281662262
45,3898,63370,10000,Buffer[769],694,22,933988863
45,3978,65724,10000,Buffer[998],838,30,3752541242
45,3898,66988,10000,Buffer[693],1098,32,1417796388
45,4872,62436,10000,Buffer[581],1178,11,3762293654
45,4872,79233,10000,Buffer[977],1574,15,705727451
45,3896,64870,10000,Buffer[774],1091,19,1097588398
45,3898,64953,10000,Buffer[934],763,6,3178465909
45,3900,66255,10000,Buffer[851],856,18,3065533310
45,3899,64171,10000,Buffer[910],708,16,3713498679
45,4871,61267,10000,Buffer[865],341,4,1411067346
45,4873,64641,10000,Buffer[972],1333,26,2983760077
45,3900,65046,10000,Buffer[575],927,16,2597575802
45,3989,63133,10000,Buffer[1002],1274,5,3584163808
45,3982,65176,10000,Buffer[690],1199,29,1132818672
45,3912,60050,10000,Buffer[600],454,5,3865282045
45,3910,59122,10000,Buffer[626],1443,16,3537963509
45,3982,65664,10000,Buffer[682],519,23,3792733717
45,3909,64134,10000,Buffer[533],310,26,3759238581
45,4885,66392,10000,Buffer[543],1300,18,1571641457
45,4881,70381,10000,Buffer[531],293,2,3367203337
45,4883,62588,10000,Buffer[621],1070,12,1264438577
45,4882,65194,10000,Buffer[873],1562,21,327718004
45,3910,66351,10000,Buffer[599],741,15,1735407041
45,3911,61723,10000,Buffer[539],95,21,2819955997
45,4986,63897,10000,Buffer[519],1628,16,2543707247
45,3911,64277,10000,Buffer[682],1864,31,1775278415
45,4154,70600,10000,Buffer[787],1125,18,3508420827
45,3911,64581,10000,Buffer[847],1752,3,3700034872
45,3911,67547,10000,Buffer[945],562,5,4069922807
45,4876,66764,10000,Buffer[972],1214,6,1879863565
45,3904,63700,10000,Buffer[973],2010,1,1204001118
45,4871,67245,10000,Buffer[687],1532,16,153952924
45,3901,64860,10000,Buffer[759],1609,23,3335830306
45,3901,57074,10000,Buffer[895],1113,8,780945022
45,3906,67586,10000,Buffer[595],2033,23,4057892373
45,3897,65798,10000,Buffer[756],544,1,1666853322
45,3923,66954,10000,Buffer[666],108,3,411114554
45,4881,64004,10000,Buffer[722],1122,15,4197988171
45,3899,63544,10000,Buffer[694],1423,25,1366995567
45,3899,64648,10000,Buffer[821],1428,6,1136610397
45,4871,67225,10000,Buffer[735],1369,15,1142130265
45,3900,64957,10000,Buffer[567],1264,9,983851538
45,3904,65841,10000,Buffer[973],318,2,572360718
45,3899,64044,10000,Buffer[648],984,4,2142043194
45,3903,68293,10000,Buffer[774],1177,10,1854793239
45,3905,62814,10000,Buffer[789],1571,23,776930755
45,4878,64189,10000,Buffer[534],1842,4,4184413166
45,3905,67447,10000,Buffer[713],1240,10,632715280
45,5063,66956,10000,Buffer[935],823,19,1059787423
45,3898,65082,10000,Buffer[564],74,22,2021025621
45,3897,66514,10000,Buffer[632],381,12,371767315
45,3898,66064,10000,Buffer[991],435,23,1631615680
45,3900,65108,10000,Buffer[987],872,13,1603959422
45,3976,65117,10000,Buffer[527],980,24,1360549972
45,4345,56812,10000,Buffer[875],1076,24,3814447792
45,3895,58698,10000,Buffer[954],137,5,4176548302
45,3898,62129,10000,Buffer[752],108,22,3941042562
45,4421,64703,10000,Buffer[611],812,17,307325727
45,3896,65084,10000,Buffer[689],1259,2,70256567
45,3898,68442,10000,Buffer[657],2011,20,1535190618
45,4680,65075,10000,Buffer[642],1202,26,307469551
45,3897,63775,10000,Buffer[900],1233,6,131187298
45,3897,64436,10000,Buffer[557],501,13,181464081
45,4403,63973,10000,Buffer[634],1627,27,1996910351
45,3898,66024,10000,Buffer[600],1558,25,3110305772
45,3897,64881,10000,Buffer[844],746,22,3815643686
45,4648,66168,10000,Buffer[669],527,11,385435930
45,3900,67049,10000,Buffer[514],1224,21,3104514307
45,3897,66838,10000,Buffer[570],1955,18,519096455
45,4526,56497,10000,Buffer[584],1422,23,1841006420
45,3907,65945,10000,Buffer[522],1255,10,3906140467
45,3907,65565,10000,Buffer[977],289,15,3392471831
45,5569,63122,10000,Buffer[843],166,27,4206810378
45,3905,65146,10000,Buffer[812],1990,3,2890364977
45,3922,63725,10000,Buffer[894],383,26,976322811
45,5053,63859,10000,Buffer[713],93,8,2040024102
45,3908,64877,10000,Buffer[756],729,30,996443577
45,3906,57085,10000,Buffer[571],823,10,1640586753
45,5776,66834,10000,Buffer[605],383,7,2578288243
45,3898,63880,10000,Buffer[688],1321,6,719646880
45,4869,59767,10000,Buffer[852],1104,27,1434346104
45,4747,65976,10000,Buffer[775],547,2,1666877903
45,3919,69431,10000,Buffer[591],828,20,1973988857
45,3899,58265,10000,Buffer[950],1715,18,906218537
45,5672,65435,10000,Buffer[977],237,19,3990198197
45,3898,57478,10000,Buffer[567],1279,31,2365580455
45,4241,66510,10000,Buffer[606],322,15,3338371872
45,4551,66897,10000,Buffer[990],916,5,2816286107
45,3920,58616,10000,Buffer[652],1015,23,3429227077
45,3896,64919,10000,Buffer[904],1474,3,3015807401
45,4496,63658,10000,Buffer[923],1497,5,1930363670
45,3898,58744,10000,Buffer[956],1194,20,3633741559
45,3917,64132,10000,Buffer[888],477,18,4046268928
45,4597,67124,10000,Buffer[914],1785,19,1108588431
45,3973,59229,10000,Buffer[939],505,31,2112699918
45,3896,64973,10000,Buffer[603],1066,3,710450356
46,3533,45176,10000,Buffer[856],1452,8,760032708
46,3552,46288,10000,Buffer[985],1632,16,3916704550
46,3446,47971,10000,Buffer[975],1759,26,2918733215
46,4010,51861,10000,Buffer[966],144,10,1630578616
46,3509,43072,10000,Buffer[643],1512,21,1098873130
46,3551,40099,10000,Buffer[533],1206,12,3739397404
46,3521,48477,10000,Buffer[944],620,22,1538917551
46,3597,43556,10000,Buffer[763],312,32,4089388626
46,3525,49981,10000,Buffer[811],1622,17,1700485301
46,3497,45741,10000,Buffer[773],1962,29,2625515738
46,6616,43666,10000,Buffer[837],922,6,1870832912
46,3549,42841,10000,Buffer[594],1256,31,3583596011
46,3523,48733,10000,Buffer[592],616,32,144867807
46,3495,44081,10000,Buffer[798],1896,20,2182409139
46,3690,43744,10000,Buffer[793],402,5,4288819724
46,3494,48132,10000,Buffer[726],1490,16,2001216665
46,3534,43222,10000,Buffer[786],1672,28,3192227512
46,3534,42530,10000,Buffer[660],120,13,1600009312
46,3520,41759,10000,Buffer[806],312,31,2011745183
46,3535,39474,10000,Buffer[750],1520,2,280406142
46,3587,47467,10000,Buffer[535],864,27,3849675991
46,3572,47446,10000,Buffer[548],680,16,1740838170
46,3594,45855,10000,Buffer[596],60,26,3528888635
46,6176,42985,10000,Buffer[831],1927,2,3280946374
46,3546,44667,10000,Buffer[833],955,19,3207046453
46,3558,52707,10000,Buffer[923],1141,7,2015598942
46,3578,42686,10000,Buffer[572],1546,26,3787286959
46,3518,50215,10000,Buffer[686],1986,5,2583890007
46,3584,55709,10000,Buffer[993],2044,22,2030789166
46,3545,45368,10000,Buffer[613],1300,1,3172472833
46,3482,46261,10000,Buffer[800],1458,10,3822897127
46,3590,55393,10000,Buffer[847],75,26,568961603
46,3586,43345,10000,Buffer[604],172,15,1898590610
46,6187,45281,10000,Buffer[831],1155,9,2116850486
46,3809,43602,10000,Buffer[663],628,11,1727917925
46,3542,51401,10000,Buffer[983],1807,16,3592322140
46,3564,49485,10000,Buffer[652],1490,6,3633597149
46,3529,54648,10000,Buffer[674],794,20,585218913
46,3534,42101,10000,Buffer[621],1741,13,3506923411
46,3502,43549,10000,Buffer[1016],1806,28,511414
46,3484,40645,10000,Buffer[778],1588,12,2601622339
46,3619,43762,10000,Buffer[705],186,1,2625340143
46,3458,45428,10000,Buffer[643],1837,10,629553109
46,3624,51392,10000,Buffer[988],1366,8,1976082219
46,3586,46038,10000,Buffer[788],172,20,343094056
46,3471,46473,10000,Buffer[787],1498,31,3280809871
46,3476,42581,10000,Buffer[975],158,18,3364238143
46,3553,49034,10000,Buffer[885],415,4,3408325341
46,3547,108260,10000,Buffer[958],244,22,3885836732
46,3461,42147,10000,Buffer[607],365,14,4051954360
46,3462,39685,10000,Buffer[821],1941,31,1774203522
46,3810,45344,10000,Buffer[713],1681,13,4245749257
46,3483,40602,10000,Buffer[881],381,30,306272194
46,3579,43873,10000,Buffer[811],50,5,101577877
46,3455,45289,10000,Buffer[818],1180,11,3102209451
46,3550,42882,10000,Buffer[575],740,5,3864024950
46,3587,49428,10000,Buffer[918],704,9,2054425229
46,3497,42863,10000,Buffer[966],167,6,3481359956
46,3550,50721,10000,Buffer[712],1825,28,2878650059
46,3549,43753,10000,Buffer[834],377,3,2036301571
46,3558,46245,10000,Buffer[806],1392,30,2825195104
46,3535,44674,10000,Buffer[651],1837,18,115253735
46,3513,42494,10000,Buffer[521],938,20,4181527858
46,3546,46607,10000,Buffer[1011],1093,20,2278055309
46,3563,47307,10000,Buffer[549],106,3,2859850549
46,4062,42513,10000,Buffer[775],1129,16,2517825537
46,3508,41108,10000,Buffer[548],1421,10,801603501
46,3496,40793,10000,Buffer[812],1296,24,369698488
46,3486,44903,10000,Buffer[973],1120,13,2880229825
46,3563,46172,10000,Buffer[775],527,17,427171351
46,3489,43455,10000,Buffer[844],826,20,1179426267
46,3561,41819,10000,Buffer[811],683,4,2576728145
46,3497,41433,10000,Buffer[615],609,7,40007232
46,3822,47056,10000,Buffer[608],1150,12,3468916788
46,3564,40476,10000,Buffer[627],1751,31,2633467542
46,3511,42500,10000,Buffer[671],1051,2,3560890044
46,3574,48673,10000,Buffer[913],2015,20,2334094448
46,3605,41114,10000,Buffer[1013],682,23,3620373528
46,3491,42039,10000,Buffer[561],255,15,148616193
46,3551,40135,10000,Buffer[983],837,25,3841745854
46,3509,42269,10000,Buffer[1007],1475,32,3448599014
46,3643,50995,10000,Buffer[643],1755,29,1018351727
46,3506,44006,10000,Buffer[605],1303,18,3140067604
46,3697,47506,10000,Buffer[1002],1909,3,2953300518
46,3553,46089,10000,Buffer[849],1957,10,4133432520
46,3474,40620,10000,Buffer[902],359,30,3821018574
46,3519,40446,10000,Buffer[672],1837,4,3434791884
46,3666,55351,10000,Buffer[656],806,9,4067212104
46,3592,45374,10000,Buffer[765],1071,19,290707197
46,3571,46144,10000,Buffer[877],1736,29,2947534925
46,3978,46262,10000,Buffer[611],363,17,3680671778
46,3632,49578,10000,Buffer[979],1667,12,367246124
46,3535,42980,10000,Buffer[658],504,30,3571624332
46,3616,45199,10000,Buffer[1000],747,4,1221859897
46,3594,41428,10000,Buffer[582],1987,8,3067568384
46,3795,41580,10000,Buffer[725],208,21,2220807911
46,3539,40622,10000,Buffer[902],98,4,4263928442
46,3520,42155,10000,Buffer[738],1312,16,1530879826
46,3548,51517,10000,Buffer[937],1362,21,3677389223
46,3550,43943,10000,Buffer[676],1805,6,2122376715
47,3668,52933,10000,Buffer[911],137,2,2273934518
47,3656,42337,10000,Buffer[992],1291,3,3494667002
47,3714,54698,10000,Buffer[659],545,14,2897571671
47,3653,43897,10000,Buffer[1011],1267,19,4185022849
47,3594,42323,10000,Buffer[662],516,22,4135696680
47,3650,40824,10000,Buffer[597],1821,23,994584901
47,3639,43347,10000,Buffer[897],1924,15,1357485149
47,3627,50705,10000,Buffer[764],831,8,478574437
47,3703,53607,10000,Buffer[910],1563,25,3016698074
47,3673,54676,10000,Buffer[642],1632,6,3520758839
47,3598,50620,10000,Buffer[947],1964,16,4245351062
47,3743,60075,10000,Buffer[853],1648,27,1208301195
47,4124,57956,10000,Buffer[747],56,13,3153196414
47,3646,54664,10000,Buffer[933],1350,32,1772485592
47,3782,56628,10000,Buffer[796],1258,24,2892684011
47,4156,50230,10000,Buffer[568],840,3,123899132
