elapsed.ps,repeats.n,param.a.vector2
44677,100000,-1.56313843e+38; -2.19473216e+38
44705,100000,-6.90899849e+37; -2.05833955e+37
46869,100000,1.51215048e+38; -5.40555068e+37
45670,100000,1.37144502e+38; 2.44301502e+38
44819,100000,1.03891938e+38; -1.19712993e+37
44149,100000,-2.42353093e+38; -1.00496743e+38
44161,100000,-7.50277668e+37; 1.45465381e+38
44375,100000,-2.29693441e+38; -1.79261412e+38
46590,100000,-2.21676778e+38; 1.28804953e+38
45067,100000,2.8933841e+38; 3.18674968e+38
44343,100000,-1.22746881e+38; -3.08550314e+38
48862,100000,5.8048378e+37; -2.02753777e+38
51624,100000,-3.17943118e+38; 3.77808709e+37
43999,100000,-3.21772782e+38; 2.38396461e+38
44100,100000,-2.31177282e+38; -1.41555804e+38
44052,100000,-4.32856892e+37; 2.20602825e+38
45320,100000,4.33000188e+37; 7.03853159e+37
52779,100000,2.55573193e+37; 2.06100293e+38
46585,100000,-2.91446584e+38; 3.53227924e+37
45891,100000,-3.09074057e+37; 7.63255469e+37
44707,100000,-3.11033429e+38; -2.85624457e+38
44744,100000,-2.78870516e+38; -9.61960309e+37
47411,100000,9.80560293e+37; 9.78046592e+37
44786,100000,1.3495313e+38; -3.1018753e+38
44790,100000,3.73934261e+37; 1.69781597e+38
45780,100000,-1.15716278e+38; 6.75770388e+37
45389,100000,-2.52028187e+38; 6.96033732e+37
44886,100000,1.41915533e+38; 3.35815896e+38
47309,100000,7.46535614e+37; -3.11644355e+38
44478,100000,2.49119913e+38; 8.52139377e+37
45648,100000,3.29895502e+38; -1.73458777e+38
46142,100000,2.75438124e+38; 1.29572379e+38
44935,100000,7.5404619e+37; 6.045195e+37
45500,100000,-3.06795602e+38; -4.71181722e+37
45354,100000,2.13827587e+38; 2.39788422e+38
44283,100000,-2.85792741e+38; 1.08909228e+38
45822,100000,-2.70551422e+38; -4.30409008e+37
44611,100000,1.5907003e+38; 1.89537252e+38
49810,100000,-6.82408516e+37; 1.37376644e+38
45297,100000,-3.24481457e+38; 1.84592684e+38
44279,100000,-1.09992004e+38; 2.36647448e+37
48023,100000,-2.78206754e+38; 2.4079155e+38
44353,100000,-1.54434151e+38; 7.43843377e+37
44532,100000,2.88482107e+38; -1.90605729e+38
46891,100000,8.41100117e+37; -4.88293738e+37
44308,100000,-8.19918994e+37; 1.28696422e+38
45310,100000,3.24105563e+38; 7.83032593e+37
44699,100000,2.98196063e+38; -2.75535054e+38
45465,100000,-4.87568997e+37; 1.88966647e+38
45272,100000,2.42727344e+38; 1.01467318e+38
44376,100000,1.26787148e+38; -2.45146224e+38
45411,100000,-1.50591174e+37; -1.12546482e+38
44695,100000,1.56363535e+38; -2.94940837e+38
44669,100000,-2.06259064e+38; -2.76131073e+38
44867,100000,-3.30044572e+37; -1.80743549e+38
45631,100000,1.73560392e+38; 4.1734161e+37
45095,100000,2.25768754e+38; -2.68831616e+38
44715,100000,9.6139089e+35; 1.28427394e+37
48307,100000,1.94241736e+38; -3.05652627e+38
44515,100000,8.28199896e+37; -1.82569615e+38
46888,100000,2.0249185e+38; 2.85503757e+38
44806,100000,3.27078828e+37; -1.78229362e+38
44582,100000,-1.40880836e+38; -2.93895117e+38
44787,100000,-3.21193983e+38; 2.24061036e+38
47182,100000,1.42202093e+38; -2.25530152e+37
44443,100000,1.63642983e+38; 1.10172315e+38
45122,100000,-2.71999769e+38; 1.77602595e+38
47365,100000,-2.37945096e+38; -3.95099438e+37
47703,100000,1.72029597e+38; -1.83210884e+38
45162,100000,-3.20584801e+38; 1.29959022e+38
46029,100000,1.47867214e+38; -1.00122624e+38
45717,100000,-6.62464671e+37; -1.93647563e+38
45886,100000,-1.72491732e+38; 1.66452188e+38
44992,100000,1.77531607e+38; -2.35796459e+38
45416,100000,-2.33276836e+38; 8.42444486e+37
44267,100000,-1.51115776e+38; -1.61069176e+38
44923,100000,2.96914133e+38; 2.82757904e+38
44609,100000,1.24433171e+38; 1.98107219e+38
47491,100000,1.56564889e+38; 3.91845556e+37
44699,100000,3.15699803e+38; 1.38822516e+38
52860,100000,-1.86713819e+38; -1.49743326e+38
44339,100000,-4.70857508e+37; -5.23392143e+37
44825,100000,-3.14034008e+38; 1.16534359e+38
49909,100000,-2.35203726e+38; 2.54796097e+37
43962,100000,-2.6422901e+38; -1.86204203e+38
44458,100000,2.99819244e+38; 2.12702076e+38
49469,100000,-2.9678319e+38; 8.49449321e+37
44653,100000,7.85303462e+37; -6.5902878e+37
45697,100000,7.76148236e+37; 3.85422599e+37
44345,100000,-2.79074618e+38; 7.97906064e+36
44037,100000,1.64368495e+38; -2.29483924e+38
45114,100000,8.79392039e+37; -6.1103279e+37
45170,100000,6.31528926e+37; 8.99307641e+37
44413,100000,-2.74776776e+38; -1.27143347e+38
45853,100000,2.026233e+38; 1.42644503e+38
44849,100000,2.92541773e+38; 1.00276558e+38
44521,100000,-1.6255897e+38; 3.2511508e+38
44626,100000,-9.20840259e+37; -1.13140189e+38
47911,100000,5.72770278e+37; 3.03551856e+38
48002,100000,6.27571929e+37; 1.19069315e+38
44490,100000,-1.66385518e+37; 2.6358979e+38
46465,100000,-2.68956596e+38; 3.17034061e+38
50648,100000,-2.88114225e+38; -3.40167406e+38
44631,100000,-2.03516051e+38; 2.49145043e+38
45436,100000,2.63609605e+38; -5.35929411e+37
50803,100000,2.50925818e+38; -1.25397174e+38
43968,100000,1.78470175e+38; 1.17063e+38
44827,100000,-3.20513386e+38; -1.1991332e+37
47405,100000,1.64557781e+38; -1.81477245e+38
44275,100000,-1.75851331e+38; -2.78404594e+37
45885,100000,1.30178843e+38; -2.34117319e+38
44042,100000,2.16830215e+38; -1.26769096e+38
44053,100000,6.91056175e+37; 5.85295959e+36
43926,100000,-5.14771156e+37; 9.26597015e+37
44015,100000,2.54986336e+38; 5.25903156e+37
43588,100000,-1.71718384e+38; 2.30265669e+38
43716,100000,-7.65439377e+37; -3.13007145e+37
43418,100000,8.55299072e+37; -2.61905893e+37
50976,100000,1.79135398e+38; 1.19983505e+38
44472,100000,-2.84561314e+38; -2.76915333e+38
44357,100000,3.64951461e+37; -1.3474916e+38
49332,100000,1.74658847e+38; -1.76277525e+38
45016,100000,2.90886566e+38; -2.17631168e+38
44881,100000,2.8910072e+38; -5.26073529e+37
50132,100000,2.18097866e+38; 3.80901269e+37
43676,100000,-2.97862113e+38; 1.76916583e+38
44451,100000,2.14174619e+38; 5.74039805e+37
50772,100000,2.89563829e+38; -1.99749911e+38
46229,100000,2.30422452e+38; -1.52289834e+38
43416,100000,-2.12804892e+37; -1.85185106e+37
43816,100000,-9.99934963e+37; -4.99144624e+37
43877,100000,1.58347066e+37; 2.14528344e+38
44078,100000,5.63618753e+37; -2.95884558e+38
44105,100000,-3.74502118e+37; -2.16472434e+38
44224,100000,2.93395521e+38; 2.61566974e+37
43469,100000,1.57478662e+38; -3.21940315e+38
43709,100000,2.79750631e+38; -6.39454556e+36
43236,100000,-2.10360279e+37; 3.38480457e+38
44821,100000,-5.46756059e+37; -1.4498201e+38
44354,100000,-2.89947212e+37; -3.3753625e+38
45943,100000,2.52160185e+38; 2.32761521e+38
47091,100000,-1.32938354e+37; -2.04932189e+38
45050,100000,-4.70907758e+37; -1.07484348e+38
45683,100000,3.06191997e+38; 3.03710363e+38
47008,100000,2.57702597e+38; 4.53654279e+36
43815,100000,2.60930421e+38; 2.54681309e+38
45813,100000,9.48141295e+37; -1.9429733e+38
45771,100000,-1.77774103e+38; 1.78037572e+38
47882,100000,-1.00527399e+37; -2.49977068e+38
45611,100000,8.08486637e+36; -1.04719825e+38
47439,100000,-3.07868724e+38; 1.96290747e+38
45188,100000,3.29801969e+37; -4.50112761e+37
46385,100000,7.62051353e+37; -1.46483e+38
50441,100000,2.20702898e+38; 6.4534505e+37
43931,100000,1.01942616e+38; -1.38787012e+38
43715,100000,1.17833265e+38; -3.01694292e+38
46308,100000,4.05139687e+37; 5.44232066e+37
45559,100000,-1.7230917e+38; 2.91998103e+38
47976,100000,-2.93589349e+37; 2.72492774e+38
46431,100000,-8.1528639e+37; -2.96443439e+38
50089,100000,-3.97036078e+37; -9.07493825e+37
47692,100000,-1.80277074e+38; -1.47337468e+38
44939,100000,-1.27701575e+37; 3.20506409e+38
46846,100000,-2.9376317e+37; -3.16719014e+38
44295,100000,-3.36189027e+37; -2.82654976e+37
45880,100000,2.66837328e+38; -4.75286324e+37
46058,100000,-1.12131261e+38; 2.09372901e+38
44651,100000,9.24612483e+37; 1.12554058e+38
47545,100000,-3.31997266e+38; 4.33977496e+37
46203,100000,1.01447623e+38; -1.17164361e+38
46865,100000,1.7226753e+38; 1.05345314e+38
47738,100000,1.04489873e+38; -1.73237841e+38
46210,100000,-2.33255053e+38; 2.03268626e+38
43922,100000,-2.56521086e+38; -1.43013755e+38
44836,100000,1.580696e+38; 9.11902815e+37
47224,100000,-3.24032323e+38; 3.15329709e+38
45440,100000,-8.82675356e+37; -2.86497047e+38
45094,100000,7.51925918e+37; 2.82607652e+38
47407,100000,5.50705095e+37; -1.40024216e+37
48902,100000,-3.28196338e+37; -3.21452888e+38
46319,100000,-5.0932756e+37; -2.87570164e+37
46652,100000,-9.00101698e+37; 2.9683349e+38
45707,100000,7.78008437e+37; -4.62936821e+37
43594,100000,1.82750169e+38; 1.83382129e+38
43398,100000,-7.53843011e+37; -2.75356204e+38
54505,100000,2.76940706e+38; 3.29075058e+38
64753,100000,3.15572033e+37; 3.29377103e+38
44422,100000,-9.4241192e+37; -2.42762554e+38
46308,100000,-2.445599e+38; 5.64673996e+37
45974,100000,1.44321615e+38; -4.03863594e+37
45473,100000,4.23626361e+36; 5.01799744e+37
45187,100000,-3.01838256e+38; 5.30876961e+37
45067,100000,2.58068157e+37; -2.40916794e+38
44503,100000,1.36696758e+38; -1.9764835e+38
44886,100000,2.7668602e+38; -1.59990304e+38
44251,100000,-3.18256421e+38; 9.35417328e+37
48281,100000,1.83000414e+38; 8.09468077e+37
44679,100000,-2.80999135e+38; -2.75444229e+38
45749,100000,1.77555459e+38; -1.71743818e+38
44971,100000,2.35709975e+38; 3.20986048e+38
47622,100000,-2.17397149e+38; -5.63877658e+37
44720,100000,-1.42349536e+38; 2.88822121e+38
43845,100000,2.80026451e+38; 2.35376187e+38
44213,100000,-2.1609262e+37; -1.47409419e+38
43808,100000,2.75960092e+38; 2.4888129e+38
44245,100000,2.63777625e+38; -3.06953825e+38
44552,100000,-2.46998738e+38; -1.13277755e+38
44686,100000,-1.35404717e+38; 6.88413479e+37
49436,100000,-1.95028653e+38; -3.04062587e+38
49151,100000,1.80468946e+38; -3.29765836e+38
44087,100000,-3.34594794e+38; 2.53969665e+37
47786,100000,-1.57622779e+38; 1.95845365e+38
50161,100000,2.07945121e+38; 1.86240082e+38
45656,100000,3.49579854e+37; -2.65269335e+38
44229,100000,7.54385109e+37; -2.08008158e+38
49743,100000,-6.27614015e+37; 3.78147602e+37
45661,100000,-1.29019085e+38; -2.27177084e+38
44677,100000,3.29744479e+38; -1.12649984e+38
45332,100000,1.29496665e+38; 2.30329457e+38
44597,100000,6.46960696e+37; -1.88753925e+38
44659,100000,8.05369864e+36; 4.34367831e+37
44279,100000,-2.32741664e+38; 1.96104939e+38
44093,100000,-3.2221508e+37; -1.75735579e+38
43754,100000,1.12291441e+38; 1.04433143e+38
44662,100000,-3.02250253e+38; 2.50018748e+38
45294,100000,4.25220844e+37; -2.89237404e+38
44501,100000,2.68310926e+38; 2.03257633e+38
43862,100000,-1.23241397e+38; 3.04599138e+38
48230,100000,5.26761273e+36; -1.62073804e+38
46018,100000,4.73786846e+37; 4.16075937e+37
45148,100000,-2.44068599e+38; 2.38558112e+38
46239,100000,2.83878832e+38; -3.0876839e+38
44270,100000,-3.81887679e+37; -1.4508829e+38
44781,100000,2.91770494e+38; -8.76935434e+37
44930,100000,2.16642461e+38; -3.26670294e+38
45138,100000,9.52526922e+35; -2.84245578e+38
45220,100000,1.42757132e+38; -2.81625861e+38
45790,100000,-3.49702968e+37; 2.72648603e+38
46553,100000,2.31851632e+38; -2.2298039e+38
44478,100000,1.98433068e+37; 2.03860953e+38
44600,100000,3.15522575e+38; 3.3081827e+38
44944,100000,9.91726368e+37; 2.99486146e+38
44915,100000,1.23192314e+38; -4.85223336e+37
44912,100000,2.97486097e+38; -3.06394943e+38
44084,100000,2.70250026e+38; -6.67953345e+37
43977,100000,-1.26311768e+38; 2.8025542e+38
44175,100000,-4.78872254e+37; -1.05717334e+38
44512,100000,-8.86284205e+37; 2.33554644e+38
47208,100000,-2.75216681e+38; 1.30007873e+38
46247,100000,-3.23959226e+38; -2.45944093e+38
46204,100000,-8.2266077e+37; 3.09597637e+38
44574,100000,-4.58845352e+37; -3.24801006e+38
44652,100000,-2.69057096e+38; 2.59581093e+38
44598,100000,-2.69568699e+38; -5.405897e+37
45187,100000,1.33974514e+38; 1.46529761e+38
45280,100000,-1.03331849e+38; -9.84141862e+37
45084,100000,-1.02883882e+38; 1.29958718e+38
43893,100000,-1.2454065e+37; 2.01848208e+38
48608,100000,2.97533599e+38; 3.35008738e+38
44133,100000,-2.35362212e+38; -1.75710997e+38
44591,100000,8.72167648e+37; -1.63125731e+38
45861,100000,1.87127803e+38; 2.33705728e+38
43733,100000,-2.64064682e+38; 2.49946299e+38
44121,100000,2.66417806e+38; 3.39583212e+38
44324,100000,-2.1115686e+38; 2.78650838e+38
45210,100000,1.42480358e+38; -1.76985384e+36
44551,100000,-8.35885408e+37; 2.64126766e+38
44511,100000,9.93815354e+37; 7.04039503e+37
47292,100000,1.28946382e+38; 1.58591081e+38
46292,100000,-2.71258751e+38; -8.76384665e+37
44918,100000,-4.56886344e+36; -5.40388143e+37
45615,100000,-3.66616799e+37; 2.65146302e+38
44475,100000,-1.88892961e+38; -1.77667458e+38
43954,100000,-2.62222917e+38; -2.39208832e+38
44172,100000,2.98011371e+38; -1.12560792e+38
46597,100000,-1.759008e+38; -9.26303224e+37
44776,100000,2.26711785e+38; 3.33252849e+38
44748,100000,-2.98712291e+38; 1.90710209e+35
47556,100000,2.35111015e+38; -2.16785898e+38
43870,100000,-2.00891689e+38; 9.52843873e+37
47022,100000,-1.06775295e+38; -8.89551802e+37
44233,100000,-3.23037289e+38; 1.47208076e+38
43791,100000,-2.58026548e+38; -2.05041227e+38
44244,100000,-3.14279648e+38; -6.55624631e+37
44195,100000,2.74730309e+38; 3.22191208e+38
45009,100000,-4.64113759e+37; 1.76355937e+38
44097,100000,2.73919783e+38; 1.0876717e+38
45863,100000,-2.45375516e+38; 1.66443092e+38
47902,100000,1.19458363e+38; -6.51480935e+37
44536,100000,3.26980858e+38; -2.99674387e+38
45561,100000,-5.48118999e+36; -3.07128375e+38
45498,100000,-3.27395451e+38; -1.44697043e+38
44696,100000,2.73083296e+38; -1.03891623e+38
44629,100000,2.99942906e+38; -2.70023383e+35
46155,100000,-1.29848067e+38; -4.56397773e+37
45215,100000,2.21513951e+38; 6.23184134e+37
45129,100000,1.23427519e+38; -1.23436068e+38
44706,100000,-2.76062295e+38; 5.27175371e+37
45719,100000,-2.20647547e+38; 3.3545346e+37
45463,100000,7.31744869e+37; 2.87613432e+38
45036,100000,7.40133573e+37; 1.61641231e+38
44124,100000,-2.88382966e+38; 2.59221932e+38
43918,100000,3.36876078e+38; -2.56816094e+38
44872,100000,2.27126783e+38; 2.88754216e+38
45347,100000,2.06635643e+37; -2.48976476e+38
44850,100000,-1.64215059e+38; -2.61167056e+38
46419,100000,1.80276871e+38; -2.65991024e+38
43632,100000,1.12969442e+38; -7.09063355e+37
45865,100000,2.44488972e+38; -1.530688e+38
45680,100000,1.13077983e+38; 3.09141546e+38
46288,100000,-1.16505487e+38; -3.11217167e+38
44021,100000,-8.18993914e+37; -1.68830494e+38
44788,100000,2.53045345e+37; -7.46730883e+37
45188,100000,1.48073678e+38; 8.53373967e+37
45061,100000,2.09783102e+36; -2.72985692e+37
43910,100000,5.26894206e+37; 4.07816559e+37
44283,100000,-2.53989598e+38; 1.79171561e+38
45063,100000,-3.26574602e+38; -6.15612812e+37
46705,100000,1.82284769e+38; -8.43557534e+37
46811,100000,-3.8158722e+37; -8.20179953e+36
44081,100000,-4.19479731e+37; -1.73141662e+38
44028,100000,-3.08197223e+37; -1.86388245e+38
45957,100000,-1.67270401e+38; -3.37071514e+37
44668,100000,1.5956916e+38; -5.46596805e+36
44707,100000,-2.36686147e+38; 2.84150859e+38
47137,100000,-2.48973575e+37; 1.59541333e+38
43430,100000,3.37427577e+38; -1.89904181e+38
44516,100000,-3.13157321e+38; -2.31775674e+38
46921,100000,4.56311674e+37; -1.50774555e+38
46882,100000,-1.0701767e+38; 1.89888482e+38
45651,100000,-1.489629e+38; -2.87008042e+38
44221,100000,-1.87804122e+37; 2.79317723e+38
44556,100000,1.6116357e+38; -1.62062882e+38
47266,100000,-1.25478202e+38; 3.09514114e+38
44821,100000,1.58778754e+38; -2.0490931e+38
45127,100000,1.73467174e+38; -1.64657895e+38
44749,100000,-1.73520111e+38; 2.35724679e+38
44828,100000,-6.84571889e+36; 2.04640913e+38
46064,100000,1.03676893e+38; -9.26112367e+37
45134,100000,-9.5931244e+37; 3.28577733e+38
43943,100000,-2.71458472e+38; -1.08467396e+38
43691,100000,9.31605655e+37; -1.84288712e+38
43381,100000,-1.53662953e+38; 1.05332648e+38
44764,100000,-1.12582981e+38; -2.51706833e+38
44106,100000,6.01709524e+37; -3.02409794e+38
43608,100000,3.18606414e+38; 6.13812647e+37
43407,100000,-9.98728667e+37; -5.07476334e+37
45041,100000,5.38273043e+37; -8.06549185e+37
48561,100000,-1.32360054e+38; 3.2281114e+38
47301,100000,2.08948025e+38; -2.07381919e+38
44402,100000,-2.14456033e+37; -6.95694103e+37
44252,100000,7.67197926e+36; 1.42992063e+38
45180,100000,1.68007312e+38; -1.54625252e+38
45173,100000,1.75423027e+38; 8.45807005e+37
44526,100000,-1.87797467e+38; -2.16163249e+38
45204,100000,4.1004448e+37; 2.04216565e+38
44125,100000,-3.2221143e+38; -2.42224543e+38
44997,100000,2.78929579e+38; 7.14609757e+36
46633,100000,-3.27124154e+38; -3.21637295e+38
44803,100000,-8.40371675e+37; 2.66075216e+38
44339,100000,5.57935166e+37; 5.75502521e+37
43910,100000,3.1856589e+38; -2.07683741e+38
44039,100000,-3.17084178e+38; 2.39700635e+37
45000,100000,2.54226435e+38; -1.93694314e+38
44254,100000,-1.89466182e+38; -1.69286726e+38
43598,100000,1.20185923e+38; 1.56842798e+38
44056,100000,-1.60078918e+38; 3.95808029e+37
44622,100000,3.07862254e+38; 3.15825837e+38
47988,100000,1.03917139e+38; 1.94033679e+38
45705,100000,8.61861952e+36; 1.9403944e+38
44274,100000,-1.77412934e+38; 1.0310783e+38
45205,100000,8.7945603e+37; 6.41152118e+37
44367,100000,-8.36849127e+37; 1.24061922e+38
45178,100000,3.04383415e+38; -1.20541839e+38
44462,100000,2.69741749e+38; -9.71268616e+37
45277,100000,-5.00970954e+37; 1.48566178e+37
44727,100000,-2.27269308e+38; -2.32302712e+38
45351,100000,-3.14272205e+38; -1.30591651e+38
47023,100000,-2.65031037e+38; -2.87242608e+38
46002,100000,-3.32090072e+36; 6.05656228e+37
45465,100000,7.49214971e+37; -6.76933026e+37
44127,100000,1.88760314e+38; -1.01021196e+38
44397,100000,-2.20955962e+38; -1.26647726e+38
47068,100000,-1.42856647e+38; 3.36676053e+38
43977,100000,-2.86785184e+37; -8.44670278e+37
43659,100000,3.35313623e+38; 1.13336411e+38
46110,100000,-1.22105471e+38; 1.0191134e+38
44558,100000,2.43161499e+37; -9.75197319e+37
45894,100000,3.1902699e+38; 1.13292409e+38
45286,100000,-1.53941106e+38; 3.25932745e+38
44632,100000,-2.01579425e+38; -2.17979254e+38
48880,100000,-2.62837393e+38; -1.75642686e+38
43539,100000,-3.11760675e+38; 3.34044147e+38
45587,100000,-4.04950224e+37; 1.26944488e+38
46093,100000,2.91241346e+38; -1.96243063e+38
43843,100000,3.79822904e+37; -2.43937453e+38
44732,100000,4.4336095e+37; 1.18479037e+38
46100,100000,-3.11928714e+38; 2.09574934e+38
48372,100000,1.87020975e+38; 3.23370752e+38
45393,100000,3.00800933e+38; 1.79979752e+37
44552,100000,-7.96267524e+37; 1.13216532e+38
45104,100000,-1.09089863e+38; 2.98418784e+38
45673,100000,3.76542858e+37; -1.48534941e+38
43450,100000,-3.32699524e+38; 8.67256668e+37
45628,100000,5.04006216e+37; -2.4362987e+37
47151,100000,-1.75584029e+38; 2.7605617e+38
43391,100000,-1.3667033e+38; -1.90511923e+38
44240,100000,1.67459565e+38; 2.84447469e+38
46289,100000,-4.65140049e+37; -2.61518124e+38
45133,100000,-2.67249832e+38; 1.86462631e+37
44397,100000,1.88868054e+38; -1.00800199e+38
43764,100000,1.67965479e+38; 3.18811814e+38
45003,100000,-9.47617197e+37; -1.62392948e+38
45713,100000,-3.27403828e+37; -2.26206307e+38
44091,100000,1.69828419e+38; -2.02512944e+38
44885,100000,-1.3120831e+36; -2.56743807e+38
46266,100000,-2.20194398e+38; -6.54537824e+36
44368,100000,2.65929629e+38; -2.6677285e+38
50111,100000,-1.28852647e+38; 2.98004962e+38
44787,100000,-2.51248166e+38; 2.41257417e+38
44784,100000,-1.59135157e+38; 2.64717329e+38
45817,100000,8.70970884e+37; 7.56868538e+37
44326,100000,-2.72609986e+38; 3.37186602e+38
44818,100000,-1.72481469e+38; -6.16377509e+37
45006,100000,-1.69357786e+38; -1.43376232e+38
44336,100000,1.27440464e+38; 1.31372138e+38
44977,100000,-1.65746178e+38; -4.89696317e+37
44610,100000,-1.11001673e+38; -7.87948339e+37
46614,100000,1.37166184e+38; -1.58780915e+38
44329,100000,-2.38241219e+38; -2.80641495e+38
44536,100000,1.87670423e+37; -1.61603405e+38
45887,100000,2.91908637e+38; 2.4745134e+38
43945,100000,-2.8495167e+38; -1.37143265e+38
44642,100000,6.91604662e+37; -2.27918812e+38
44917,100000,3.04254946e+38; 1.1386778e+37
44209,100000,3.32639975e+38; -3.07274997e+38
43989,100000,-1.82141291e+38; -3.39618929e+38
45857,100000,-2.85291481e+38; -2.43355936e+38
49174,100000,1.86795881e+38; 5.52263596e+37
49702,100000,1.39183442e+38; 3.16262376e+38
48786,100000,7.03822634e+37; -3.01876311e+37
43852,100000,1.93375961e+38; -4.18338008e+37
45186,100000,-6.85482011e+37; -1.5765593e+38
44906,100000,2.35456891e+38; 2.82685597e+38
43782,100000,-3.03590109e+38; 3.35934021e+38
44417,100000,3.00373258e+38; -2.71279236e+38
44494,100000,-2.50680198e+38; -6.27001233e+37
43581,100000,2.43602347e+38; -1.2516924e+38
45931,100000,-6.02249188e+37; 6.70647305e+37
44767,100000,2.47419476e+38; 8.70204817e+37
44954,100000,2.02985037e+38; -6.75644586e+37
43858,100000,1.07858599e+38; -1.63051731e+38
44528,100000,2.76592386e+37; 2.19933044e+37
45202,100000,6.59582388e+37; -3.32721166e+38
44157,100000,1.60469091e+38; -2.44869653e+38
43652,100000,-2.57857007e+38; -2.40375274e+38
45101,100000,2.80923989e+38; -1.492789e+38
43968,100000,-1.30240339e+38; 1.90928159e+38
45322,100000,1.18557621e+38; 2.70919001e+38
