runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.hex.hexstring
45,13697,70706,50000,HexString(35f694)
45,14550,71577,50000,HexString(60e923)
45,12649,71984,50000,HexString(4dab48)
45,11639,71390,50000,HexString(5cd06f)
45,14711,72321,50000,HexString(8c94ba)
45,13113,71054,50000,HexString(d29950)
45,14547,70934,50000,HexString(80642c)
45,14549,73503,50000,HexString(3f2eaa)
45,13546,70438,50000,HexString(590d63)
45,14549,71532,50000,HexString(b76459)
45,14758,72769,50000,HexString(953a0d)
45,14058,71379,50000,HexString(33a8d1)
45,14634,71632,50000,HexString(d30259)
45,12730,69953,50000,HexString(a2c65a)
45,14161,71949,50000,HexString(1ac6aa)
45,14547,72292,50000,HexString(26dd8e)
45,13494,71357,50000,HexString(14b3c5)
45,14548,69470,50000,HexString(397450)
45,12059,72558,50000,HexString(12bfff)
45,11701,71117,50000,HexString(ee9eeb)
45,14550,71918,50000,HexString(5bf57c)
45,13608,73604,50000,HexString(b46cd3)
45,14237,72234,50000,HexString(2adf49)
45,11638,71511,50000,HexString(e44768)
45,13115,72785,50000,HexString(0dfd01)
45,11639,71553,50000,HexString(435a98)
45,14031,73596,50000,HexString(11d0c1)
45,13534,73155,50000,HexString(4debc6)
45,14832,73740,50000,HexString(14ee63)
45,14549,72346,50000,HexString(7042c3)
45,13917,71340,50000,HexString(962f92)
45,14642,72796,50000,HexString(28a0b4)
45,14549,74310,50000,HexString(ff98bc)
45,14277,72534,50000,HexString(316ef8)
45,11849,71851,50000,HexString(1e9d44)
45,13095,70352,50000,HexString(e977ae)
45,14548,72273,50000,HexString(81da51)
45,11638,71497,50000,HexString(df054a)
45,13422,69558,50000,HexString(915788)
45,11639,72634,50000,HexString(8edb46)
45,14701,74513,50000,HexString(c14a7a)
45,13870,72001,50000,HexString(a6c8b4)
45,11640,72363,50000,HexString(7ef1c0)
45,11706,71997,50000,HexString(4a8772)
45,14283,72225,50000,HexString(e1e6b5)
45,11640,69351,50000,HexString(617999)
45,11639,72370,50000,HexString(a1c9e3)
45,14549,73596,50000,HexString(24ae6f)
45,12138,71279,50000,HexString(2fc177)
45,11654,72328,50000,HexString(8db9f5)
45,14548,72953,50000,HexString(8711bb)
45,14562,73526,50000,HexString(71d991)
45,14258,70987,50000,HexString(ddf68b)
45,14547,69949,50000,HexString(819398)
45,11653,71363,50000,HexString(9b8168)
45,14263,71831,50000,HexString(96c4bc)
45,14548,72466,50000,HexString(63f5e5)
45,13477,72907,50000,HexString(b22f04)
45,14696,72583,50000,HexString(5f10d1)
45,12193,71295,50000,HexString(319e20)
45,11655,71842,50000,HexString(36cd29)
45,14549,72160,50000,HexString(fd9f3f)
45,13105,75284,50000,HexString(3eca06)
45,14113,72233,50000,HexString(4d3666)
45,14731,72486,50000,HexString(c25dd5)
45,13145,73204,50000,HexString(84fdb1)
45,14527,73107,50000,HexString(a65c45)
45,14566,73502,50000,HexString(fede0a)
46,4519,99859,50000,HexString(153a26)
46,3993,89617,50000,HexString(ad332b)
46,4011,83609,50000,HexString(3ad398)
46,4793,76719,50000,HexString(9ef81e)
46,4815,77001,50000,HexString(9d8ba0)
46,3920,79441,50000,HexString(b2e368)
46,3959,91760,50000,HexString(a1a446)
46,3974,86995,50000,HexString(f30c22)
46,4027,66238,50000,HexString(1b0b51)
46,3916,74320,50000,HexString(e39eb9)
46,4590,69629,50000,HexString(ad4b94)
46,3994,73971,50000,HexString(af9a4f)
46,4042,83957,50000,HexString(6c85c0)
46,4993,73716,50000,HexString(142506)
46,3963,98332,50000,HexString(f67701)
46,3959,73957,50000,HexString(11208b)
46,3948,81083,50000,HexString(b82576)
46,3961,75389,50000,HexString(9b832b)
46,3897,79182,50000,HexString(cade85)
46,4073,85269,50000,HexString(8f359d)
46,3932,73516,50000,HexString(b9acc8)
46,3960,71863,50000,HexString(6472f0)
46,3972,72238,50000,HexString(8cfaaa)
46,3928,69304,50000,HexString(01df34)
46,4002,98732,50000,HexString(f39f2f)
46,5123,98441,50000,HexString(02c372)
46,3986,73851,50000,HexString(0a99ca)
46,3988,74975,50000,HexString(339fc5)
46,5172,89767,50000,HexString(b96055)
46,3892,76225,50000,HexString(993082)
46,4058,87472,50000,HexString(da7ef8)
46,5315,74697,50000,HexString(4fbc55)
46,3999,79746,50000,HexString(9ee371)
46,4192,88957,50000,HexString(ede25a)
46,4185,69971,50000,HexString(172df2)
46,3912,91177,50000,HexString(51ad54)
46,3986,79432,50000,HexString(347e07)
46,4595,67547,50000,HexString(c08e15)
46,4176,99980,50000,HexString(ace86a)
46,3989,68214,50000,HexString(74183f)
46,4771,75748,50000,HexString(e272ef)
46,3928,71474,50000,HexString(b20477)
46,4156,73260,50000,HexString(ba97e7)
46,4851,77892,50000,HexString(d31726)
46,3943,72537,50000,HexString(df8f07)
46,4021,79291,50000,HexString(e5818b)
46,4156,76106,50000,HexString(51d4bb)
46,3997,92508,50000,HexString(c18d70)
46,3937,69399,50000,HexString(48c4f1)
46,4961,80403,50000,HexString(f11524)
46,3883,65035,50000,HexString(818937)
46,4176,80133,50000,HexString(70cfbc)
46,4996,83569,50000,HexString(a238c9)
46,3977,75830,50000,HexString(d72bb8)
46,3912,71221,50000,HexString(391fd4)
46,4406,74386,50000,HexString(cad209)
46,3988,75617,50000,HexString(7d9679)
46,4029,75681,50000,HexString(f5e47c)
46,4891,81975,50000,HexString(5b9a36)
46,4191,95840,50000,HexString(582f0c)
46,4093,67103,50000,HexString(b78a0b)
46,4839,68635,50000,HexString(87a650)
46,4014,90956,50000,HexString(1f019f)
46,3992,76529,50000,HexString(6ff484)
46,4821,65583,50000,HexString(76963a)
46,4120,82516,50000,HexString(60414c)
46,3993,71277,50000,HexString(3d96ff)
46,4833,75993,50000,HexString(69c537)
46,4146,80501,50000,HexString(b1083c)
46,4066,71167,50000,HexString(b8a243)
46,4291,76665,50000,HexString(efbdf9)
46,4082,71351,50000,HexString(81be6e)
46,4062,72910,50000,HexString(784770)
46,4882,98378,50000,HexString(703d16)
46,4109,86277,50000,HexString(3f38eb)
46,3899,73508,50000,HexString(8039da)
46,4059,85215,50000,HexString(06fd05)
46,4863,83186,50000,HexString(5b49ec)
46,3945,85323,50000,HexString(ab61f8)
46,4916,89770,50000,HexString(b5ce4d)
46,4151,113550,50000,HexString(8d899b)
46,3948,190903,50000,HexString(c1603b)
46,4058,84043,50000,HexString(3e4a6c)
46,3986,78130,50000,HexString(d5ad64)
46,3894,84318,50000,HexString(67fc1c)
46,5280,81279,50000,HexString(e3924e)
46,4133,76622,50000,HexString(11fbed)
46,4010,76707,50000,HexString(2d446b)
46,4134,68977,50000,HexString(685617)
46,3846,67850,50000,HexString(d9398c)
46,4042,94702,50000,HexString(a8488a)
46,4147,84272,50000,HexString(1910f8)
46,4032,81315,50000,HexString(4d7a54)
46,4635,80962,50000,HexString(07ed2e)
46,4948,74952,50000,HexString(9a47b6)
46,3876,73813,50000,HexString(d8e2df)
46,4474,90703,50000,HexString(832630)
46,5136,77946,50000,HexString(358703)
46,3896,76375,50000,HexString(21c417)
46,3875,71948,50000,HexString(2e9ea1)
47,4088,88713,50000,HexString(137afc)
47,4340,76411,50000,HexString(892ff2)
47,3961,96119,50000,HexString(4fea87)
47,4034,96590,50000,HexString(748cd2)
47,4051,95584,50000,HexString(a7e3b1)
47,3911,94205,50000,HexString(90a5df)
47,3894,88176,50000,HexString(edbdce)
47,4149,89792,50000,HexString(16bb60)
47,4097,86318,50000,HexString(da7331)
47,4935,82183,50000,HexString(a8949a)
47,6096,88133,50000,HexString(60c1d8)
47,5385,83535,50000,HexString(9eab82)
47,5437,101469,50000,HexString(cf954f)
47,4019,99466,50000,HexString(24e6c2)
47,3941,75230,50000,HexString(aba864)
47,3979,83187,50000,HexString(b67693)
47,4206,86379,50000,HexString(43ee1b)
47,4125,82106,50000,HexString(1e3bf5)
47,4103,88539,50000,HexString(2f8e15)
47,4087,77814,50000,HexString(edde40)
47,4928,70579,50000,HexString(a9c155)
47,3996,77555,50000,HexString(f18ff9)
47,3991,76216,50000,HexString(81d27d)
47,4167,93706,50000,HexString(80de80)
47,3955,91568,50000,HexString(a0c30d)
47,3975,76828,50000,HexString(7b4d24)
47,4048,91685,50000,HexString(882f97)
47,3953,79904,50000,HexString(2b5aa8)
47,4083,123351,50000,HexString(ea8b1c)
47,3994,79296,50000,HexString(289093)
47,4090,113885,50000,HexString(42cbc9)
47,4003,99831,50000,HexString(02b6cf)
47,5598,120361,50000,HexString(6af665)
47,4187,105003,50000,HexString(a65574)
47,4191,105311,50000,HexString(a64cc2)
47,4645,84324,50000,HexString(446fa4)
47,4035,99161,50000,HexString(83e29c)
47,4066,92402,50000,HexString(ee7b84)
47,3997,92985,50000,HexString(55aaa5)
47,6022,120762,50000,HexString(4a1066)
47,4110,103287,50000,HexString(d99c1d)
47,4405,103565,50000,HexString(f989a8)
47,3993,101217,50000,HexString(cd6d92)
47,4103,90404,50000,HexString(13e9be)
47,4079,92557,50000,HexString(2ca024)
47,4386,94934,50000,HexString(7ed0bc)
47,4941,93755,50000,HexString(886929)
47,4016,94392,50000,HexString(e1a055)
47,4010,80048,50000,HexString(d47d6e)
47,3934,78723,50000,HexString(746769)
47,3902,84889,50000,HexString(55c768)
47,4076,112155,50000,HexString(c21348)
47,4015,98077,50000,HexString(4606f5)
47,4114,76736,50000,HexString(c42a05)
47,4014,80555,50000,HexString(df1fa2)
47,3889,74975,50000,HexString(717287)
47,3934,80028,50000,HexString(661722)
47,4117,93732,50000,HexString(5181f1)
47,3978,97203,50000,HexString(078de7)
47,4171,92321,50000,HexString(1c1af4)
47,3884,71558,50000,HexString(975980)
47,4030,87273,50000,HexString(64592a)
47,3973,78839,50000,HexString(45ad0a)
47,3896,80610,50000,HexString(deb70f)
47,5094,91371,50000,HexString(ec6843)
47,4135,86422,50000,HexString(7c5027)
47,4075,82887,50000,HexString(0b863e)
47,4005,75080,50000,HexString(363299)
47,4029,80322,50000,HexString(c15d29)
47,4130,79180,50000,HexString(e9c4b8)
47,3968,79946,50000,HexString(96cc1b)
47,4322,95384,50000,HexString(c9942f)
47,4007,91016,50000,HexString(6143c0)
47,3945,102836,50000,HexString(571ceb)
47,3891,72717,50000,HexString(c3d870)
47,4399,75678,50000,HexString(e7cf5f)
47,3925,77095,50000,HexString(3af958)
47,3923,75598,50000,HexString(1e104a)
47,3942,87655,50000,HexString(59969a)
47,3892,73534,50000,HexString(b37c0b)
47,4176,94063,50000,HexString(d08abf)
47,3894,81938,50000,HexString(d247a7)
47,3926,94437,50000,HexString(d39ce1)
47,3816,76589,50000,HexString(f06bb7)
47,3986,78476,50000,HexString(9519a4)
47,4031,78674,50000,HexString(0a8ca8)
47,4004,82558,50000,HexString(3ad123)
47,3941,88335,50000,HexString(878d72)
47,3884,88018,50000,HexString(d6d279)
47,3853,73658,50000,HexString(5a3dbb)
47,3912,74234,50000,HexString(be050f)
47,4063,72868,50000,HexString(be0ade)
47,3898,89007,50000,HexString(efd795)
47,4038,91740,50000,HexString(5a120b)
47,4565,95016,50000,HexString(05f022)
47,4518,99736,50000,HexString(366dab)
47,3857,135198,50000,HexString(322bc5)
47,3908,86615,50000,HexString(551601)
47,3894,74204,50000,HexString(281d30)
47,3885,89255,50000,HexString(0f612c)
48,3881,99849,50000,HexString(d2cd4e)
48,3888,91190,50000,HexString(0550c4)
48,3878,75229,50000,HexString(beb2be)
48,4304,83467,50000,HexString(5bb488)
48,4185,85720,50000,HexString(424b64)
48,3946,75249,50000,HexString(1317d4)
48,3881,81367,50000,HexString(fed40c)
48,4441,83036,50000,HexString(dfa915)
48,3907,85382,50000,HexString(b2b4f0)
48,3927,84582,50000,HexString(92933a)
48,3881,86920,50000,HexString(599389)
48,3967,92039,50000,HexString(f57508)
48,3951,79735,50000,HexString(aae654)
48,3880,85501,50000,HexString(837aa0)
48,3878,84237,50000,HexString(f056b9)
48,3880,80320,50000,HexString(df19f1)
48,4301,86833,50000,HexString(97c709)
48,3964,79362,50000,HexString(1a2b73)
48,3880,79646,50000,HexString(802501)
48,3974,88311,50000,HexString(81966d)
48,3926,77370,50000,HexString(6e9a69)
48,3955,79380,50000,HexString(a975fc)
48,3903,81672,50000,HexString(d73ad4)
48,3971,82599,50000,HexString(fc6b5e)
48,4008,81644,50000,HexString(d4ef2b)
48,3955,84904,50000,HexString(fbc996)
48,4050,99317,50000,HexString(8f1c7a)
48,3895,85004,50000,HexString(d8b0f0)
48,3947,97071,50000,HexString(ec8237)
48,4572,95707,50000,HexString(0cc7dc)
48,3902,81355,50000,HexString(94b926)
48,3911,82145,50000,HexString(730f05)
48,3878,81616,50000,HexString(e8fda2)
48,5326,114808,50000,HexString(07e7ff)
48,3878,91693,50000,HexString(e8d997)
48,3878,88317,50000,HexString(79f204)
48,3963,89305,50000,HexString(4c77b2)
48,4595,84278,50000,HexString(727f5c)
48,3880,81287,50000,HexString(facea5)
48,3919,80217,50000,HexString(689b00)
48,4011,80634,50000,HexString(187355)
48,3880,79455,50000,HexString(920849)
48,3939,84020,50000,HexString(9be666)
48,4076,88126,50000,HexString(76e25a)
48,3894,78851,50000,HexString(c90616)
48,3939,83088,50000,HexString(1b08a3)
48,3881,90023,50000,HexString(fe5418)
48,3892,85676,50000,HexString(580327)
48,3879,87825,50000,HexString(c5a804)
48,4500,89473,50000,HexString(763d14)
48,3878,80694,50000,HexString(a41c17)
48,4037,95343,50000,HexString(04f95f)
48,4248,87901,50000,HexString(dab1c4)
48,3896,85850,50000,HexString(a4fd66)
48,3880,80494,50000,HexString(1a9755)
48,4257,83650,50000,HexString(2d0c01)
48,3954,84058,50000,HexString(434952)
48,3878,87016,50000,HexString(db5462)
48,4161,90043,50000,HexString(da9244)
48,3916,86018,50000,HexString(c44896)
48,3878,76827,50000,HexString(b5acf1)
48,4127,93644,50000,HexString(dd9cf3)
48,3878,91524,50000,HexString(4453ad)
48,4021,95936,50000,HexString(b53b29)
48,3903,91464,50000,HexString(839e3d)
48,3883,90664,50000,HexString(221c58)
48,3919,103800,50000,HexString(8ea6ec)
48,4036,79783,50000,HexString(87c311)
48,3894,84536,50000,HexString(cbacfb)
48,3973,81197,50000,HexString(79ea5e)
48,4131,96948,50000,HexString(9b14be)
48,3963,77894,50000,HexString(c41df6)
48,4001,121215,50000,HexString(5dcabd)
48,3878,76119,50000,HexString(36ad1a)
48,3971,82043,50000,HexString(6ba691)
48,3974,79241,50000,HexString(433181)
48,3992,105294,50000,HexString(38b848)
48,3958,105535,50000,HexString(800e7e)
48,3898,79582,50000,HexString(30b715)
48,3878,78027,50000,HexString(a81bcf)
48,3879,81664,50000,HexString(440b64)
48,3943,100271,50000,HexString(ed2c93)
48,4076,98266,50000,HexString(70c6a2)
48,3880,96111,50000,HexString(414ec1)
48,3884,84116,50000,HexString(8b6773)
48,3880,82599,50000,HexString(ebbc77)
48,3915,79019,50000,HexString(91815a)
48,4021,84505,50000,HexString(2b62ef)
48,4314,84153,50000,HexString(768411)
48,3886,82608,50000,HexString(d3b537)
48,3964,91531,50000,HexString(fb3249)
48,4096,74680,50000,HexString(011a33)
48,3878,81091,50000,HexString(f5c653)
48,4304,84031,50000,HexString(5ebd44)
48,4076,111408,50000,HexString(1cc55e)
48,3922,113841,50000,HexString(ec939b)
48,3905,108737,50000,HexString(653f23)
48,4200,72457,50000,HexString(06db74)
48,4078,80597,50000,HexString(9c7fe2)
48,3964,81757,50000,HexString(7e9886)
49,3885,74328,50000,HexString(b5892d)
49,4853,75159,50000,HexString(652299)
49,3908,74448,50000,HexString(3c217c)
49,3909,75074,50000,HexString(fbe84c)
49,3929,79006,50000,HexString(eb983f)
49,4363,75240,50000,HexString(a39c67)
49,3933,77181,50000,HexString(8817ce)
49,3906,78709,50000,HexString(9e5ff4)
49,3883,76769,50000,HexString(80257f)
49,3912,75027,50000,HexString(095307)
49,4265,76397,50000,HexString(068511)
49,3883,75363,50000,HexString(81f71b)
49,3887,77548,50000,HexString(f0f757)
49,4343,75230,50000,HexString(fdb57a)
49,3884,76147,50000,HexString(c7dc85)
49,3938,76349,50000,HexString(3d1c23)
49,4171,80801,50000,HexString(98bb56)
49,3894,77376,50000,HexString(2bb96e)
49,4625,81786,50000,HexString(9a0dcb)
49,4267,77225,50000,HexString(3ece17)
49,3905,76377,50000,HexString(e9e140)
49,3900,75557,50000,HexString(c938d5)
49,4248,76739,50000,HexString(6f2a1f)
49,3885,79345,50000,HexString(2ea860)
49,3903,76435,50000,HexString(be6ab0)
49,4057,79140,50000,HexString(55f20c)
49,4480,83513,50000,HexString(ab07d2)
49,5758,101864,50000,HexString(818de7)
49,4115,79470,50000,HexString(822227)
49,4115,79197,50000,HexString(a3cb9d)
49,3928,96358,50000,HexString(2eeed1)
49,4092,74808,50000,HexString(61f4e5)
49,3891,86975,50000,HexString(cb865f)
49,4352,77698,50000,HexString(202c89)
49,3954,81306,50000,HexString(a7b544)
49,3893,77098,50000,HexString(fa4dee)
49,3899,81893,50000,HexString(186e78)
49,3929,78842,50000,HexString(56fcaa)
49,3892,78482,50000,HexString(81e9f9)
49,3946,80726,50000,HexString(5d3be6)
49,3886,83012,50000,HexString(e50c3a)
49,3915,78858,50000,HexString(7c59ee)
49,3912,76673,50000,HexString(6c81b3)
49,3882,73856,50000,HexString(856db8)
49,3913,89330,50000,HexString(19ee9b)
49,3957,79441,50000,HexString(560aa5)
49,4021,78385,50000,HexString(473d34)
49,3885,79373,50000,HexString(d2fac1)
49,3925,78775,50000,HexString(c3eb76)
49,4456,102189,50000,HexString(20be69)
49,3999,90056,50000,HexString(81dd71)
49,3883,75700,50000,HexString(ad2265)
49,4052,81819,50000,HexString(abfa07)
49,3898,79664,50000,HexString(21ec1e)
49,3954,79527,50000,HexString(88c1dd)
49,4072,77305,50000,HexString(d95c9b)
49,3888,79177,50000,HexString(83f92b)
49,3922,101184,50000,HexString(f86fd7)
49,4147,89805,50000,HexString(aae84e)
49,3884,81301,50000,HexString(48f5cb)
49,3914,102810,50000,HexString(69a6a6)
49,4499,80522,50000,HexString(4f05f3)
49,3886,78350,50000,HexString(07096a)
49,4362,78243,50000,HexString(a845ce)
49,4102,77113,50000,HexString(9831c8)
49,3895,79345,50000,HexString(3f2a7f)
49,3883,74234,50000,HexString(d01abb)
49,4118,79596,50000,HexString(4a9459)
49,3980,79211,50000,HexString(22dab8)
49,3882,73750,50000,HexString(5852a8)
49,4530,73456,50000,HexString(f71ca1)
49,3888,78051,50000,HexString(04e7eb)
49,3989,109893,50000,HexString(5a7203)
49,4139,79200,50000,HexString(34577a)
49,3961,76745,50000,HexString(c0de9c)
49,3889,74037,50000,HexString(f8c32b)
49,4162,82680,50000,HexString(701e95)
49,3883,79939,50000,HexString(627316)
49,3887,78193,50000,HexString(5bea1a)
49,4554,75621,50000,HexString(0d4145)
49,3882,75524,50000,HexString(85d277)
49,3883,76832,50000,HexString(ea315e)
49,4063,77340,50000,HexString(fb5cdb)
49,3884,86117,50000,HexString(1121b5)
49,3885,77095,50000,HexString(27c36c)
49,4280,77128,50000,HexString(1ad5bc)
49,3884,80353,50000,HexString(e8a754)
49,3936,77459,50000,HexString(0c03cc)
49,4088,78264,50000,HexString(f267f4)
49,4853,77537,50000,HexString(c0074b)
49,3900,77105,50000,HexString(acf12b)
49,4347,77413,50000,HexString(08df4a)
49,3883,78037,50000,HexString(d7fcc7)
49,3883,78367,50000,HexString(a828b8)
49,4046,77397,50000,HexString(2e0844)
49,3883,76416,50000,HexString(d1985e)
49,3882,78935,50000,HexString(eb8be8)
49,4138,77793,50000,HexString(b0b5d4)
49,3913,86295,50000,HexString(0fab56)
49,3965,80599,50000,HexString(d96039)
50,4118,87448,50000,HexString(caf9b3)
50,3878,80712,50000,HexString(ec7cbe)
50,3878,82386,50000,HexString(934525)
50,4508,86341,50000,HexString(2ecc2e)
50,4064,93671,50000,HexString(9a015b)
50,3916,82462,50000,HexString(d79eba)
50,3906,79462,50000,HexString(747d44)
50,3942,88274,50000,HexString(34b830)
50,3894,94092,50000,HexString(6483de)
50,4932,87892,50000,HexString(f62931)
50,3953,95295,50000,HexString(913a1c)
50,3878,84254,50000,HexString(ff94b9)
50,4742,90984,50000,HexString(6cd7dd)
50,4263,95646,50000,HexString(47810a)
50,3878,79217,50000,HexString(291f99)
50,5218,92030,50000,HexString(d3d0ab)
50,3900,97860,50000,HexString(1e2984)
50,3896,85622,50000,HexString(aac1f1)
50,4520,86045,50000,HexString(ec1ea6)
50,3896,88671,50000,HexString(1657c1)
50,3894,78235,50000,HexString(0a7805)
50,4803,82259,50000,HexString(77d695)
50,3943,91717,50000,HexString(f3be29)
50,3909,82482,50000,HexString(0a0a69)
50,4972,113373,50000,HexString(d3366a)
50,3966,75314,50000,HexString(f07271)
50,4103,84794,50000,HexString(e0aa82)
50,4933,85242,50000,HexString(4f0e57)
50,3941,87104,50000,HexString(6dda58)
50,4008,86550,50000,HexString(c1c624)
50,4446,84041,50000,HexString(cfe6ec)
50,3878,82371,50000,HexString(4303b6)
50,3897,81627,50000,HexString(e740f4)
50,4961,85951,50000,HexString(2efd01)
50,3920,86185,50000,HexString(5f92ba)
50,3894,83476,50000,HexString(b34fea)
50,4326,83677,50000,HexString(292d71)
50,3891,94896,50000,HexString(80a28b)
50,4051,92393,50000,HexString(42b4f5)
50,4875,87491,50000,HexString(c9bc86)
50,3955,81720,50000,HexString(fb5924)
50,3934,81950,50000,HexString(427b44)
50,4383,84873,50000,HexString(c8ef0a)
50,3878,81288,50000,HexString(9b41ec)
50,3878,81155,50000,HexString(e6e3fd)
50,4930,79808,50000,HexString(c25e4e)
50,3905,85815,50000,HexString(3fb749)
50,3962,83264,50000,HexString(034f57)
50,4472,82741,50000,HexString(fe4d9f)
50,3891,85408,50000,HexString(20074f)
50,3897,89157,50000,HexString(7de0c6)
50,5061,85539,50000,HexString(37757c)
50,3915,91029,50000,HexString(88c088)
50,3982,104896,50000,HexString(c2b973)
