runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
18,4049,66295,50000,-8796121028373008,-1731195561067757,3061025719106170,2527622479578668
18,3920,69536,50000,-4862373822439430,-3589095029127478,4563985784157202,1860362309342018
19,4096,65348,50000,-8490994830585486,-2154635149253858,7064048770069385,5119379533728052
19,3882,66029,50000,-3038807521805992,-1873617477656855,6523839770836645,2420152531516362
19,3883,64757,50000,-8704975712403540,-3512672570694244,5182740554845098,2553353633824253
19,4041,64437,50000,-2028244066195270,-993029948997648,5407485147411333,1452257558940035
19,3884,67742,50000,-8342889272268224,-8744669254313368,4947185308488916,5757981412722044
19,3886,65091,50000,-1215869849682948,-7111299157259408,5523614469996915,3841745038375089
19,3893,64925,50000,-216159660499377,-604727327864411,2492504273196463,2069690821668094
19,3883,64986,50000,-3262903750413474,-2633295758396852,3968357704201950,6489048670744858
19,3883,64811,50000,-8546731291701016,-3841471736351755,6800286452304948,2654168159991995
19,4017,65494,50000,-3169351471311870,-7886428181487042,6489047834996631,5711712157422303
19,3887,64208,50000,-6916793316019889,-5295550061165124,1106554250436636,3185108841994
19,3979,69393,50000,-6098853646496795,-5236547792399562,337284674296440,1094761006402400
19,4045,73678,50000,-3627861917669245,-250350053413719,255650408574526,5026562392219646
19,3883,70425,50000,-3808606122702769,-6644313435685717,6853797393326488,1718824074855459
19,3883,73050,50000,-2188250300855133,-6003024791559193,4871738636810077,2979300678078708
19,4054,66378,50000,-3929533628678505,-1845591840677519,762786143051555,3426261100354213
19,3882,63521,50000,-4135682319564216,-2219322131136058,1794332757767732,1319222226581954
19,3886,63042,50000,-845969391815207,-7624950486749588,660779553639519,890363941762596
19,4110,68391,50000,-7029201725345974,-6750909590026409,5853303737748657,4847271090664134
19,3882,66000,50000,-866348330542749,-8003607937341183,631141611436338,2690842445583086
19,3883,65657,50000,-4418666439761345,-1648832397857706,8417180828544359,3165612111802180
19,5044,64298,50000,-1912492800986453,-1951253425137229,2845048393291612,2547599889240844
19,3938,64125,50000,-662080042578472,-6190325210784477,364482604441678,1382310069775892
19,3882,70769,50000,-8536756205268433,-8268757611162586,6257692561435425,3434563528343887
19,4111,64454,50000,-7891838867000413,-4723482284424161,6567286172782105,6700102325917823
19,3882,64520,50000,-3479107820058594,-4214962590348583,6710815756288462,4811120823421607
19,3892,64414,50000,-943308184841766,-7919090262828102,8075005019336057,5516709302017631
19,4156,64481,50000,-6065733762462610,-8243492267451113,1897118059169473,8703260874974136
19,3882,64774,50000,-8923932170490267,-5303091948327017,6771112325131254,8419295666966304
19,3882,62746,50000,-400900953813182,-2382565647590771,8240578130140664,1264072010254924
19,4142,99712,50000,-844531548705325,-813530171415803,6948500996149290,2991559206595803
19,3894,63977,50000,-6042452680604446,-6068706310272452,8997333432384751,7925791115260717
19,3882,65458,50000,-5988774250423734,-8686517987413358,5742573370826722,540243365049099
19,4063,68144,50000,-7339953196951590,-6806235400118796,2749178204486105,1922982496141751
19,4263,65482,50000,-4480407489416510,-96392127440076,3935728419167590,1197991973457289
19,3882,66858,50000,-1586839950692448,-7443657947042152,7266339814741573,7462665824693301
19,3927,94062,50000,-420655665703114,-1040877947181976,68353864762418,1470594075312948
19,4864,67282,50000,-8436653237697216,-6305725966728138,1404163074704151,3933733372242794
19,3882,66415,50000,-6900238126003553,-2257456815087872,1447612605436844,4443647750362084
19,4080,63612,50000,-2282521195018825,-2351535971303167,4542666682496162,8712845800683080
19,4881,67395,50000,-3902219524262220,-2744665500580730,8242564022851344,1996180891484394
19,3947,66098,50000,-4182891532960673,-2850107132455755,8749051611738314,2814612203197073
19,4009,64359,50000,-8960697131709362,-7111720079078556,6943351224781246,6293646927244350
19,4518,65958,50000,-3848727527613071,-5411063707546578,5017308063710236,6359425283429786
19,4853,65999,50000,-6816270812383651,-4138875973694848,2442411391253594,6882730272052173
19,4991,66910,50000,-6815635304938408,-2937124406265363,7655912827421535,1427951243454556
19,4853,78981,50000,-8545890621871086,-5428406224656557,2713775342312845,4891942265751435
19,3884,70649,50000,-2541978457756947,-761258290680123,5465329769539840,3845751203425193
19,4057,69926,50000,-8312242327422921,-1263873418464922,7993857978955343,6918496618459610
19,3883,64515,50000,-1767343460752078,-3567820019992431,5183841512082757,1408053597459589
19,3895,65842,50000,-894083296884737,-3778501374945222,8048152109449016,4930140038099612
19,4108,69570,50000,-4413285672561758,-5049377765078450,573954558808359,1459857282511854
19,3882,66758,50000,-1739006766797396,-726957615698965,1135792546054237,8297976457534954
19,3882,65129,50000,-8216916064613733,-8666490772927066,8296914733976364,5850409007899160
19,4575,65256,50000,-824826386770672,-286405261854446,7802382149379276,3164878834968265
19,3895,65270,50000,-8382110755490004,-8641700632642642,8082218272939900,3206739263727483
19,3882,65659,50000,-5099850485582813,-2579723500596379,1518626015470417,5997461465118557
19,4156,70639,50000,-7017731631863540,-5439483327268801,676940634994068,5321393116111989
19,3886,64375,50000,-5470548469072467,-6685221359436418,8956494005625563,4167985877673997
19,3892,63612,50000,-1883978459334108,-1156677117115669,645362804200138,7731979534652051
19,4058,66598,50000,-4310557052946748,-3344803641144750,996218397702198,3720048976051716
19,3882,67275,50000,-3438566321510414,-5868951733971364,3615461760623219,1580261370389292
19,3882,64868,50000,-1461501856559453,-617631387308932,589915847621214,4862981720428284
19,4016,65923,50000,-4901982886954518,-5270850903710399,2023346631175164,6796205513977099
19,3882,66459,50000,-4303755396375783,-1819226176184208,4167943886768468,8683053132770560
19,3882,64257,50000,-2355424567255891,-1334984057689533,6880140822341649,2487935135719254
19,4033,64165,50000,-5377330451362939,-7533240195801091,3736115205863271,2616352307749840
19,3882,65771,50000,-8789085574617950,-6485004864044955,1466118702390442,6182569775663186
19,3900,65701,50000,-367027792596753,-6774569008276791,4591827033977549,553480986615066
19,4137,65404,50000,-1747122414734108,-2535107259208843,1062038807163881,1249496209781858
19,3892,69862,50000,-2863252809115455,-8026723194827875,3367294746740441,5779190612783483
19,3882,64614,50000,-3524980482767807,-3625260591762583,5955392884198514,2568101948224396
19,4127,64517,50000,-3870619226530787,-5390305127548477,8697646169439133,8159650033331416
19,3882,64255,50000,-6586405009606308,-1483625072139800,8325474545641037,243367164377752
19,3895,64553,50000,-4219312984559228,-7187983807631540,4242138425027512,3822783477953630
19,4066,64479,50000,-1653778356856596,-6163801998332540,2107619735455734,1541532050131287
19,3883,68351,50000,-4674843133899127,-3150045284689662,8810148614777746,1405131409871371
19,3893,64953,50000,-4733040326669616,-1671332121616629,89690596270961,4857596318661946
19,4115,64900,50000,-3334813453926738,-4526140308865033,3405159118721937,1634339451473071
19,3882,66326,50000,-8527948269960127,-2354504241243264,8613360988191530,145744663181039
19,3956,71706,50000,-5884778992349984,-6830333372722623,3347182838505593,8838583336903321
19,4522,67001,50000,-4008748452710070,-8416778133845619,2633653430049301,5185226612977908
19,3905,70045,50000,-5827858133539263,-6946151891043035,8931378489309560,176086810099261
19,3882,64085,50000,-2959317966123336,-5476218527093095,964423943079611,2716851780549898
19,4080,64760,50000,-126219985819299,-8156090490043793,3662921935779608,3055202840787870
19,3953,76582,50000,-1181139772431866,-6065866368265068,6261136847559986,8379061618676945
19,3894,68545,50000,-5811329350528478,-1904387877648798,5952206852349645,6728330398541541
19,4080,64077,50000,-5557221309311840,-4619271046340825,3575123425164768,4573741655251279
19,3885,64614,50000,-64335204765291,-5789440403604611,750599759400960,8674356536833263
19,3882,64210,50000,-4208199980464465,-5430562204114091,6142099282573119,8382702240737357
19,4077,63506,50000,-5680172666503919,-4998057904651729,259725118964031,6268845101945973
19,3882,64961,50000,-7191565619223068,-1485819005686164,7062481487568442,6445495986660984
19,3883,64937,50000,-3438285789787170,-917347410596709,7399500625890027,5287682877084172
19,3883,63959,50000,-6709509210813954,-2916773028196364,6529508448982142,2807614818250762
19,3883,66169,50000,-1714241378608426,-5562751635010307,7956902398835552,7122927718007513
19,3883,65170,50000,-3766806530961750,-8316438915274295,4459962965895232,3815026732918980
19,4082,69691,50000,-6736856149362223,-1774618579477430,3208054207955376,8025627548609830
19,3892,65994,50000,-1420802199476226,-6244636042479075,4048270267684035,6276964929350235
19,3955,63899,50000,-8873935985192616,-8829691459993485,7627121619209596,1772594214860935
19,3915,66709,50000,-2885795297228600,-4776425782780714,8405765073256672,8862889315897334
20,3643,62946,50000,-7762946791517682,-6103411337992040,6802728271956909,35235227019987
20,3687,86868,50000,-2573204500285070,-8517379366887401,3422149253720426,7639685863743719
20,3873,66753,50000,-8940401901775786,-797476448523925,8544343469333544,81767877675903
20,4897,69701,50000,-7971576311543786,-7536452245328823,3245028904846590,2750931760866140
20,3702,69526,50000,-405228990710829,-5380529697413689,4104934108936787,3430020940509677
20,3669,58746,50000,-3565922127606805,-6822181303578352,4497625243812047,6892590314987458
20,3817,70533,50000,-214902113476258,-2276448333296939,8115340274342405,3672994563745165
20,3732,64283,50000,-7287397356991392,-11542174179800,1994787056530945,3959973794322126
20,3777,69296,50000,-4035454386832239,-4379071769571861,7990834576417595,4953390391455800
20,3967,68696,50000,-3625065731502334,-6016696908812368,2178832487633785,8658281528708716
20,3778,61600,50000,-5113003885805762,-4958026229474656,3413038327517198,4293213175291444
20,3786,64192,50000,-1246837728536231,-5715934345531226,6099288451505768,8351955393298428
20,4482,64556,50000,-6707487748956237,-2947996112828774,3541834421116507,5011038480199700
20,3689,64590,50000,-7355713155097506,-6127910585267666,1612127777516468,5428650033297214
20,4352,69522,50000,-5899862741002180,-5162151939766084,3324471606829356,8473339912219689
20,3941,69440,50000,-3658871870114984,-6056905122207504,7380098384040712,5331714679776399
20,3633,59624,50000,-1883345955847842,-4653112040368933,254507466470779,5506556234836534
20,3640,69877,50000,-1747512007325261,-6223570925014972,6744682396783486,3127724364472599
20,4469,65336,50000,-5699022711668361,-1111285534299887,2549206279063309,2669362323426422
20,3674,65120,50000,-7347315143938706,-3380122973646996,595952234808166,3403087447602553
20,3717,66488,50000,-2397770361986444,-3073242958788152,1712706561025262,5478332561168312
20,3973,64761,50000,-3689758397748701,-7263779556113613,8226597933215685,2072219598154102
20,3755,70378,50000,-7890397599697505,-3261667404952646,5275788433699993,1188743465135774
20,3725,69116,50000,-313494296164004,-1173366419662327,7942259802444807,650433407698075
20,5806,68771,50000,-7599484230361363,-6408807634568270,5470169390903072,4203847195906910
20,3717,60107,50000,-132879361510050,-873950896156576,1070116692934420,1207889958604425
20,3691,65810,50000,-4570958099587954,-4003269917723856,8538693608140457,5792541677553337
20,4028,71666,50000,-6358392359417712,-3707390391688633,2417250964466406,4873130172182297
20,3930,74270,50000,-8712215785108979,-8364877350956077,2029615345999679,375626666503491
20,3817,78095,50000,-927326064126469,-6800278583031742,5811860874371249,916335623331566
20,4662,64290,50000,-5198249605070750,-8797210122902171,6675843590598393,1333383347862658
20,3739,62101,50000,-1648719737063580,-5617559558922209,534230835313014,8067179046642139
20,3699,62617,50000,-54612106730624,-6484919508409864,8662746553831113,7459397580515564
20,3993,68565,50000,-8478470099279026,-2027261664558405,7194604300020933,4965109482425770
20,3709,63369,50000,-7598366355184753,-8983751224271689,712455884066246,5609432324123537
20,3716,76751,50000,-5643156007256152,-5543690433821835,6430647858044610,921149877955821
20,5848,61111,50000,-4777552900942537,-3956226067832737,4589095920071116,6076713292826808
20,3698,59608,50000,-1580705613779910,-4981150217173999,1018666254637249,6774026324647525
20,3782,65394,50000,-5976678351314734,-3999536882422080,7851108432650719,335718941988977
20,4824,65028,50000,-4774730649377319,-8930193241652601,8048658580017860,2868289284660266
20,3720,62829,50000,-4335351395879364,-1127857932464757,6437649277805777,5795477548946206
20,3752,62010,50000,-308275742053493,-8242415866525844,7160292560563665,6757059078036014
20,4654,65342,50000,-3467362273889602,-2605105399194126,1627699580857993,7298090702433195
20,3780,60027,50000,-5581808943007167,-3387266569638321,4194825026778508,267713221683623
20,3763,62688,50000,-3309611178391116,-7313058973864115,7112347003609490,3294150787245804
20,3696,59684,50000,-2649106464139799,-5941575428542781,563366995543662,5037982297771044
20,5413,57731,50000,-6882870055260539,-7413246178514439,8781033193481618,2736800281763418
20,3544,62622,50000,-1374370022344727,-3023550749092097,4524858056432247,6180102059265411
20,3826,66889,50000,-6221155665567926,-8060481013411305,4227652689466192,4509487887793888
20,3626,61923,50000,-2559884078030837,-198793115907499,36749434200475,6983166098591900
20,3659,69082,50000,-3145601842149213,-7560115334383519,2195627747403170,2775651199451841
20,4919,57414,50000,-6948130628307753,-7675089370131380,6308920909827163,4845254649858070
20,3827,66486,50000,-4786800999474532,-6890832541071730,3897311833062116,7296849463354162
20,3679,58807,50000,-4551358074730615,-5586260883525799,4310335486216787,6327118094968417
20,3718,59263,50000,-7794768442624544,-922648874830933,8342583403307843,7920826405058492
20,3692,65341,50000,-6205558369725811,-1870673123024084,6152543734395258,8665176461603746
20,3706,69930,50000,-476335157217870,-3159543617122073,7395600254840893,8667435662629690
20,3899,71131,50000,-2640100941155706,-4140568388905894,7087950463123924,2284831809576858
