runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
7,3705,26846,250000,1625307015,1420900163
7,3952,28583,250000,3708097525,3445643821
7,3848,25973,250000,2991859747,1205853252
7,3823,25988,250000,3127690442,1368050443
7,3710,27130,250000,982390333,189074329
7,4009,26114,250000,202406120,4270086917
7,3957,26670,250000,3817264614,3959847436
7,3771,27430,250000,393017176,4189104761
7,3564,26216,250000,4214371760,2679004930
7,3958,26474,250000,2918151621,1881664862
7,3706,27323,250000,1299031621,1199673968
7,3767,29526,250000,892256018,2010995045
7,3942,29001,250000,1513598988,2890824533
7,3696,28813,250000,839617337,1591407184
7,3690,28411,250000,670761281,3037687544
7,3869,29113,250000,858909148,1974554892
7,3948,28983,250000,2558665888,268172638
7,4026,30418,250000,2272948499,2926627601
7,3919,30959,250000,1801490735,2296799776
7,3819,32784,250000,1557393734,2294710748
