elapsed.ps,repeats.n,param.a.vector3,param.b.vector3,param.axis.vector3
48026,100000,2.730728910182812e+38; 2.7902975358923527e+38; -2.6320839913067797e+38,-2.9812975956022286e+38; 1.2712678665689927e+38; -2.7170841219460512e+38,-3.174050461150052e+38; 1.8612495945513257e+38; 1.8786460200924738e+38
48569,100000,5.964618564386517e+37; -1.0029520727463807e+38; 1.4221374548732274e+38,-1.9045993914213065e+37; -8.2479458126741705e+37; -3.1911310895736712e+38,-2.9786797449946852e+38; 1.40179034438294e+38; -2.8957606909927964e+37
47717,100000,-9.748551549585861e+37; 3.190797241111595e+38; 1.6339345903304476e+38,2.9182606778504633e+38; 2.328500332368954e+38; -2.7127152909174247e+38,3.2017844252179893e+38; 1.860161848924282e+38; 2.9210900739901727e+38
48265,100000,-2.4505957732287283e+37; -2.148296802115198e+38; 2.4483849905819303e+38,-1.3057021246494962e+38; -5.167086330457729e+37; 1.6093122521318546e+38,1.572917800575206e+38; 2.2228638640784472e+38; -4.307215096491636e+37
48356,100000,2.663283205055501e+38; 2.369695731690835e+38; 3.176699952316577e+38,1.407450049370791e+38; 1.963800094220637e+38; -1.1714784113190264e+38,-1.3544311207825095e+38; 1.397074177089851e+38; -5.846110473313341e+37
48838,100000,2.179361949136439e+38; -3.0488109932715917e+37; -2.2615606733612542e+38,-4.442955122764075e+37; 4.623013735201213e+37; 4.443938819629852e+37,2.1282431780918756e+38; 3.11047605954379e+38; -1.0064020092079139e+38
47991,100000,-1.0974166855910523e+38; 2.297288898468447e+37; -3.3797897479189016e+38,1.0978554955228273e+38; -2.968097803432172e+38; -2.9345076992393724e+38,-1.6087249749617809e+38; 1.4967223653569278e+38; -2.83038369023301e+38
48088,100000,2.1895107091358422e+37; 3.3661131162990632e+38; 2.328450437641329e+38,-3.394549257387479e+38; -3.6714682915976957e+37; 2.0510708406150374e+38,-3.1419507084149287e+38; 2.3782413193291415e+38; -1.3417738830693507e+38
48032,100000,2.8087583822895004e+38; -2.675514309342887e+38; -1.700177041508022e+38,-2.502432135925069e+38; -4.668100517629651e+37; 2.075334890047982e+38,1.668767499171711e+38; -1.590340694660887e+38; 2.618787857691106e+38
47976,100000,-2.2838731493421354e+38; -1.8031125013116106e+38; -3.266662377289478e+38,2.9399249280204118e+38; -1.7281249342912538e+37; 1.9071087311374702e+38,2.4578655973029652e+38; 1.536941876540729e+38; 2.2394824592112952e+38
47741,100000,-1.0599144088218523e+38; 3.3841322118150434e+38; -2.2294690335899724e+38,1.151291227628464e+38; -8.188618021563914e+35; -1.8902956276965232e+38,6.15470277189074e+37; -1.3716556529022666e+38; 7.954383286673317e+37
47882,100000,-2.329589294940574e+38; 2.8621426984867918e+38; -3.356969400401545e+38,-1.9542288251286738e+38; -2.6376160185261757e+38; 3.3379164597620427e+37,2.2125232831902175e+38; 2.1319370105288926e+38; -2.142592171590075e+38
47995,100000,1.124920444309988e+38; -1.34511348322264e+38; 1.5583856569182857e+38,-3.3197199438680545e+38; 1.269159307266597e+38; 4.177453563979994e+37,-3.3993620703623294e+38; -3.3014063477646293e+37; 3.049641000178597e+38
48433,100000,-3.056565972583548e+37; -1.125231069413068e+38; -1.720439777174358e+38,8.147549913377055e+37; 1.090799853694005e+38; 2.5212738859745733e+38,4.988764399342903e+37; 3.1057859551470416e+38; -1.368336639394725e+38
48106,100000,-1.0524913511430599e+38; -6.377223622953603e+37; 2.111737961628712e+38,8.854347393528248e+36; 1.222214858942561e+38; 1.6915184808482231e+38,3.2478636259483334e+38; 2.6156313062844895e+38; 7.0261648958850795e+37
48630,100000,2.584035571428017e+38; -2.2673115477802736e+38; 1.79641038188218e+38,4.872322578748099e+37; 1.6092511006668996e+38; 1.2702099360840662e+38,1.1321673999673968e+37; 3.720079649755008e+37; 6.784987777408538e+37
46534,100000,-3.187459364963122e+38; 2.5613661250381116e+38; 2.2390273219397893e+38,-8.060378652201761e+37; -1.2625402443044933e+38; 5.865559782942523e+37,-1.5651977070077682e+38; 3.083770616466854e+38; -2.862267232481758e+38
45153,100000,1.7444358959764384e+38; 1.9140974410146005e+38; 2.6867033668073674e+36,-2.897218692007155e+38; -1.7642538384001665e+38; -2.5717302335214815e+38,-6.58676677423157e+37; -1.3180517796210157e+38; 2.8814710235426877e+38
41873,100000,5.133334372636292e+37; -2.5091011950268457e+38; 1.2506785841080377e+38,1.5984399678758651e+37; 2.4417440226174547e+37; 7.134018130133218e+37,-4.748331645298816e+37; -6.891989150453322e+37; 1.6294555244056252e+38
41846,100000,-2.9053967623834433e+38; -1.0581477095333262e+38; 1.0553624276345048e+38,2.6118606035150747e+38; -1.1101005946728399e+38; -2.6953851888556805e+38,-2.0200949361960524e+38; 3.364100289969997e+38; 1.1667111323537361e+38
47967,100000,2.357537035605734e+38; -2.967169071896421e+38; -2.8673333727525583e+38,2.9080314473909576e+38; 1.3874923611448939e+38; 8.4391791454475e+36,-4.691833472167124e+37; 1.2219434803020642e+38; -1.6262114544015691e+38
47745,100000,-1.8994898467939545e+38; 1.259278528604082e+38; 8.206737026961951e+37,2.1891234672304845e+38; 9.191685824471843e+37; -2.3206699024932723e+38,-1.2846038551195377e+38; 1.6535110706678442e+38; 6.885511962946396e+37
48282,100000,-9.769003317309704e+37; 3.0852518408402086e+38; 1.910139531604544e+38,2.5226873670998518e+38; -1.0023268674703482e+38; 2.857151603131525e+38,3.0756432521145747e+38; -1.2137309298294496e+38; -7.939696286819073e+37
45048,100000,2.6066833156396465e+38; 1.5286803947549455e+37; -1.1082884120807776e+37,2.697003522317956e+38; -6.60270671993908e+37; 2.4151551019836915e+38,2.1515482751987594e+38; -9.509622736213884e+37; 1.6670857831794242e+38
47995,100000,-1.7545566155445646e+38; 2.8152631538734875e+38; 3.1192033775721453e+38,1.0001403223030265e+38; -3.3427159370525788e+38; 2.775512876235867e+38,3.2761403472972644e+38; 1.8223187262616925e+38; -1.035462645688026e+38
47801,100000,-1.8212561308225572e+38; 3.1250873045981646e+38; -3.29473282653274e+38,-1.8235622407944924e+38; 5.936260206338932e+37; 4.8051300614751716e+36,7.469660571338767e+37; -2.685073003340896e+38; -4.84278124916038e+37
48528,100000,4.774263213037324e+37; 2.4310339976382944e+38; 1.5256367656637976e+38,1.4549115977276721e+38; 2.5442035556796936e+38; 1.0555599783040443e+38,1.8847096492675815e+38; 2.9988100365263095e+38; 2.547993932386424e+37
48010,100000,-1.9226801454624817e+38; -1.3290491302852237e+37; 3.107248316879465e+38,7.340910877536227e+37; -4.49341674373748e+37; -2.103272692332436e+38,9.608492384188325e+37; 2.886526616960494e+38; 3.2372902029978538e+38
48174,100000,-1.32509606330046e+38; -2.539945060959311e+38; 6.821889593441422e+37,-2.089644332847454e+38; -2.594293400085064e+38; -1.1856691006102693e+38,9.796895053171345e+36; 1.2752549826488785e+38; 1.6619844529279618e+38
47981,100000,3.2759614564445602e+38; 8.2960070104709835e+37; -1.1512599927176743e+38,-1.0379596131343315e+38; 9.615565874537599e+37; 3.388467576867824e+38,-4.0751348922524524e+37; -2.5701352248302504e+38; 1.409593900065897e+38
48127,100000,-1.3960545803590754e+38; 1.751587676426782e+38; 1.0903784866344891e+38,2.9084514960938492e+38; -2.487114251720103e+38; -1.1779683767440029e+38,-1.745389194580822e+37; 1.6776609301347202e+38; 9.318669934518385e+37
47927,100000,2.258982576276534e+38; -8.393924335932003e+35; 8.310505383915914e+37,1.6821567290474656e+38; -1.0991449497133794e+38; -1.5723775785954128e+38,3.6982387905034355e+37; 6.962598303006515e+37; 1.4409323525565473e+38
47732,100000,-1.3189066831858096e+38; -8.361687537490489e+37; 1.6416999136713017e+38,7.627722910560745e+37; -5.279389525372908e+37; -1.248930747460443e+38,-1.0939110739151571e+38; 1.8481506059569993e+38; 1.886706858141253e+38
47881,100000,2.130838261694639e+37; -1.722904495589394e+38; 1.438997410680359e+37,2.76174456812462e+38; -2.6221553461576e+38; -2.0330466744966563e+38,-2.3140620962684986e+38; 3.06701978002339e+38; -2.3386733805538577e+37
47894,100000,1.436970488076618e+38; -2.9687953154984416e+38; -1.5073034956230568e+38,-2.334258914103623e+38; 2.5719239305331964e+38; -2.1656224420468294e+38,-1.724309863750831e+38; -1.1931890575009433e+37; -9.558265025045842e+37
48071,100000,-2.277545747430132e+37; -5.972731528227978e+37; -3.103732361174672e+38,2.297262176393794e+38; 2.282481978867421e+38; 1.0816917334253411e+38,1.2995787637781058e+38; 2.1325377755013528e+38; 1.2355129193871473e+38
47921,100000,3.2813336582762794e+38; 1.5936949995611388e+38; 1.2729422808938221e+38,-1.7203211250781768e+38; 1.2521611268380167e+38; 2.3796896861989383e+38,-6.805665693999461e+37; -2.8687736266585136e+38; 2.9537037322786285e+37
47979,100000,2.0397412894345336e+38; -2.758173444265705e+37; 1.1831878520314066e+38,-2.312152710228411e+38; -7.160650962183773e+37; 1.744317446704353e+38,5.279939685733407e+37; 6.222672168834018e+37; 1.3142423374492578e+38
48076,100000,-4.699525576009308e+37; 1.6352910778847399e+38; -2.067586679990231e+37,1.8113605460010316e+38; -2.056411199063679e+38; 2.701880022058962e+38,-2.5687027796519925e+37; 2.5561898512831636e+38; -2.0968780542325966e+38
47877,100000,1.5854890408716454e+38; 5.459410615352279e+37; -1.4998426112503535e+38,-2.1603859295353586e+38; -2.5913652286105846e+38; -7.971677051530606e+35,1.4012747908838273e+37; 1.2797335415134608e+38; 1.879485711850065e+38
47995,100000,2.46762407303557e+38; -7.983211182503227e+37; 1.3276314659129644e+38,-1.193603782071314e+38; -8.473361977707955e+37; -6.512712147346957e+37,1.3846039431932378e+38; -2.530080711048575e+38; -2.5964751788861286e+38
48172,100000,-1.017978295901246e+38; -3.166580044044835e+38; -1.2741461433158469e+38,-1.5658865990499562e+38; -2.166236390585532e+38; -4.605857351977724e+37,-2.6672192094631855e+38; 1.9415076724722515e+37; -3.2753967941611945e+38
47909,100000,3.376259188879194e+38; 1.5664928402730093e+38; 1.530416315486898e+38,-1.1107030836501164e+38; 2.6724281378975953e+38; 1.0698560347131782e+38,2.9198212064453683e+38; 2.732957744174157e+38; 2.6284686517949288e+38
48244,100000,-2.7533091139704612e+38; -5.938291489660737e+37; 4.095811794722895e+37,2.510879353876798e+38; 3.0426675021086697e+38; -3.253871072848839e+38,4.568147281922135e+37; -1.960456741821571e+38; 1.987327689360873e+38
47860,100000,-1.4621390315658373e+38; -3.0168504285723735e+38; 2.635056986906483e+38,2.2520875711317727e+38; 2.964770474136693e+38; 1.3064681912602262e+38,-2.172262294478777e+37; -1.0925401858500463e+38; 3.2743465709919175e+38
47164,100000,3.1614171566802255e+38; -3.0826780030615052e+38; 2.691710269765619e+37,1.2510427547724713e+38; -3.132220830879865e+38; -1.4888118199633115e+38,3.15957673083279e+38; -3.2548580149001527e+38; -1.7799455274141276e+38
47682,100000,2.837861409005684e+38; 1.7209210787542528e+38; -9.579040297202862e+37,3.2481982857067937e+38; -2.7390244157107054e+38; -3.301787859889274e+38,1.1269006159595926e+38; -4.784772543573456e+37; -2.0625809052410136e+38
47820,100000,2.6125481772006384e+38; -1.4132997244775923e+37; 2.753174033122501e+38,-3.1808456768395634e+38; -1.4924940914268545e+38; 3.240374549026281e+37,3.2287337135643853e+37; -1.5965868655224275e+38; 5.851639965231537e+37
47944,100000,1.6806862543512009e+38; -2.5131381044223085e+37; 2.4660615161997048e+38,-8.471218634073089e+37; -3.123562473044162e+38; -1.5634214749867284e+38,-1.7348260903062283e+38; -3.2516134378358566e+38; -6.226444189960057e+37
47870,100000,-2.5919874929372247e+38; -2.901924413859298e+38; 1.5891476833280001e+38,1.6093889196401564e+38; -7.717279890165669e+37; 3.0071540170131558e+38,3.3850591179339303e+38; 2.168497270784051e+38; -2.3228662846292518e+38
46800,100000,1.6482311537998216e+38; -9.25332406725734e+37; 2.656301796845828e+38,-5.26418430995329e+37; -1.5024830719909152e+35; 9.173798767442382e+37,1.0226025838788306e+38; 2.405904497787562e+38; 2.804678575597726e+38
47344,100000,2.888870249390196e+38; 2.1004321408674444e+38; -2.2734550896492197e+38,1.2970671929968856e+38; 4.53295882244052e+37; -1.1273721819828775e+38,9.672906274728082e+37; -4.40487794109466e+37; 1.2290429321356304e+38
40238,100000,-1.632686917903679e+38; -2.160231783222371e+38; -8.650826406574256e+35,-2.3412216117904365e+37; 1.9057505449313737e+37; -1.0748008861745485e+38,-3.734389143260504e+37; 2.5616048489991465e+38; 3.222122611448051e+38
44055,100000,-1.6953069307260412e+38; -5.795367433906685e+37; -1.4893670509262115e+38,2.507748155482186e+38; 9.95605479751794e+37; 2.9406224400866813e+38,-3.5893346739077083e+37; 9.726727676852332e+37; -2.2488803137011472e+38
48142,100000,-1.650638371583631e+38; 3.3924976916560695e+38; 1.8836249460019782e+38,-2.1321860785188255e+38; 1.724315745649616e+38; 1.64806646063384e+38,-2.221191579406626e+38; 2.484779543550627e+38; 1.91992660553469e+38
47390,100000,5.966611818190316e+37; -2.168614705935656e+38; 1.4791537421582447e+38,-1.2870644156406047e+38; -2.7286659863020244e+38; -7.699698336930863e+36,-2.7344746655884142e+38; 3.16349813190556e+38; -2.1705780431852896e+38
47802,100000,-2.392252002235152e+38; -1.9745994632141014e+38; 2.8603077488899494e+38,-1.9533217957711985e+38; -1.2753658260173625e+38; -1.243454395455409e+38,2.571722526205832e+38; -2.1440544699399683e+36; -1.3179454997946926e+38
47536,100000,-1.809378954582755e+38; -6.000000213819608e+37; -7.382813321656891e+37,-6.295678195142122e+37; 2.9691664835941885e+38; 1.1619196159089695e+38,-3.1800193714723107e+38; -3.3608007475756748e+38; 3.796751721598972e+37
48174,100000,-1.056530491603579e+38; 2.9347366876437977e+38; -3.358985319798076e+37,-1.6608785101765516e+36; 2.2207108862990196e+38; -2.7969022997556858e+38,-1.8489193092809777e+38; -1.5233160523569477e+38; -1.39735772517611e+38
47882,100000,1.1790381724385475e+38; 1.0923583540479496e+38; -1.3402743031153047e+38,-3.2034920012825207e+38; 9.513203722394469e+36; 5.396253220087468e+37,6.281564680419421e+37; -2.1707624102885868e+38; -2.6496615387656884e+38
47949,100000,1.2296341643755769e+38; -1.1423761958992268e+38; -3.384474781713249e+38,-3.3110220353336246e+38; -2.0311973243889953e+38; -2.5988019769158596e+38,2.0977315380287182e+38; -2.971190870896729e+38; 2.069182221094714e+38
46089,100000,-1.5293290515670823e+37; 1.0143030218690164e+38; -2.7709631261135757e+38,-2.679885574260666e+38; 1.1773050151849035e+37; -2.900258416734454e+38,3.0799796312878354e+38; 1.167654365812354e+38; 1.2508942875341726e+38
48834,100000,1.0614676357493e+38; -1.5188178195550499e+38; -4.8331785423335315e+37,3.488444137346384e+37; -1.129980297033811e+38; 3.0039017326332102e+38,6.393519524949657e+37; -1.8987414258795798e+38; -1.430149716551006e+38
48069,100000,-1.3641947685295633e+38; -2.440601413072433e+38; -3.3959313007778717e+38,-4.4653017746051385e+37; -2.6386313559509345e+38; -2.7359751582508924e+38,-9.671751191501154e+37; -3.2661212426012526e+38; 8.659439902255216e+37
47902,100000,1.2756402470192999e+38; 8.441500847521818e+37; -2.6768935131959353e+38,-2.0257829351453005e+38; 2.6230530456066578e+38; 1.2280751569613922e+38,2.2530769470722388e+38; 7.813739480818955e+37; -2.1520533071978904e+38
49214,100000,7.699041947450065e+37; -1.408415796304069e+38; 5.271192896591832e+37,1.4844564767370714e+38; -2.1788526578312914e+38; 3.784011579536558e+37,2.3528195499560206e+38; 8.147779611665816e+37; 8.060482092490739e+37
47785,100000,2.982588773797597e+38; 1.421879462623069e+38; 3.043201943601726e+38,-2.2190102062537534e+38; 4.780853982038031e+37; -1.962006520739386e+38,-2.936148749000404e+38; -5.229142390881061e+37; 3.208575178777388e+38
47789,100000,-1.3239471662084611e+38; -5.015317115875524e+37; -1.989788959766276e+38,-9.460421666997346e+37; 3.221199761811085e+38; 2.0906339623180404e+37,-2.4447706651905596e+38; -2.2541579995041134e+38; -1.8986349432291606e+38
48197,100000,2.155655463143499e+38; 2.7502825728094043e+38; 2.5615536105618853e+36,1.8625864081683024e+38; -7.153198697835151e+37; 5.4428885644891445e+37,-3.2814634656977428e+38; 3.8716166307472507e+37; 2.9715427707033523e+38
48089,100000,-2.9309136562576054e+38; -2.9415667890778274e+38; 1.4457766032662834e+38,-3.09996713465585e+38; -2.0234429535493272e+38; -1.89306617949537e+37,1.0879881032506507e+38; 1.727726030000374e+38; -1.5819555408825453e+38
48033,100000,2.9685000036146125e+38; -1.7125166566867876e+38; -2.7322997828066147e+38,3.3807626951075887e+38; 6.412828378892334e+37; 3.813637081124132e+37,-1.1845436297013627e+38; -2.0277610785539446e+38; -1.6852906655673738e+38
48319,100000,1.6913225527714518e+38; -1.3491998816975356e+38; -3.399531225658424e+38,1.6708844756740921e+38; -5.526762412923125e+37; -4.794298177243811e+37,4.1139052252700726e+36; -8.416043888168035e+37; -6.831863975424257e+37
48178,100000,3.226455136963487e+38; 1.310599312448298e+38; -2.5977251837900017e+38,-2.927701531048675e+38; -6.616955112685645e+37; -2.6976608752132102e+38,-3.209136393051121e+38; -2.7270794962228268e+38; 2.511136534830572e+38
48149,100000,-2.2546488338165218e+38; -2.167469561089434e+38; 3.0790865460869626e+36,5.755241221807061e+37; 2.4496185667340244e+38; 7.537089949126347e+37,-1.8520685590201367e+38; -2.261552966045605e+38; -4.971263722216393e+37
48114,100000,3.2202367530031035e+38; 2.866464271501042e+38; -3.3430370075966046e+38,2.424954953831888e+38; -2.716071218410445e+38; -1.906029808358604e+37,-1.280245266707761e+38; -1.3635976543908318e+38; 1.5535175743772652e+38
47337,100000,7.183065560097008e+37; 1.5853554051453694e+37; -1.2146924174567107e+38,-5.2744593786585e+37; 1.2269203779706083e+38; -3.592780908829489e+37,2.683052672520276e+38; -3.3025916010758427e+37; 3.0353297319622606e+38
47681,100000,-1.2286557409362967e+38; 1.5280137626572975e+38; -4.065712952401196e+36,3.2906386193301467e+38; 2.544107062116004e+37; 1.3336961092085523e+38,-5.618994642354771e+37; -2.631863724338484e+38; -1.847576208117024e+38
48184,100000,2.6245610427606893e+38; 4.7366504985478325e+37; 2.571205527585035e+38,-2.079002355352514e+38; 2.0748925306945262e+38; -1.21524409899793e+38,-5.289296975404052e+37; 2.894354105886783e+37; -1.2397373143063839e+37
48032,100000,-3.0558029990402826e+38; 1.2965941057928804e+38; -1.5480777307095179e+38,2.5787716776635813e+38; -3.129166908465843e+38; 3.576308296339763e+37,-6.172351510607358e+37; 3.25757646625933e+38; 1.2022275583986426e+38
48139,100000,2.5099883476229094e+38; 2.945375014305009e+38; 2.506815367464514e+38,2.4174535046399774e+38; 1.80853074421313e+38; 1.7473646759232057e+38,5.391475191445088e+37; -2.0547419567532983e+38; 2.2652293556103627e+38
48237,100000,2.8894677691771194e+38; -2.399065877741499e+38; -2.882629149131056e+38,1.6332801783845858e+38; -1.392008645291339e+38; 1.6023872290208798e+38,2.126367258027634e+38; 7.914515168235899e+37; 1.0783742664515319e+37
48026,100000,1.5227131577314792e+38; 3.0586058252234112e+38; -1.3410337779429134e+38,1.247008989150497e+38; -2.188925713736849e+38; 2.083332649802894e+38,-1.6656423854999803e+38; 9.336186837572579e+37; -1.5256042123963837e+38
