runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.field.integer,param.width.integer
20,3270,24384,250000,2125101020,3,3
20,3277,24343,250000,279066155,7,13
20,3267,24456,250000,3063802604,13,4
20,3267,24429,250000,2974753742,4,3
20,3279,24329,250000,1977382056,4,11
20,3273,24596,250000,2620961208,13,1
20,3272,24489,250000,432979352,1,16
20,3272,24327,250000,4283342362,1,15
20,3269,24398,250000,586133992,8,14
20,3276,24797,250000,106923684,12,8
20,3274,24981,250000,2332201130,14,13
20,3273,24675,250000,2756652497,8,16
20,3277,24767,250000,2903660933,13,16
20,3270,24373,250000,636702996,13,11
20,3282,24426,250000,4104747310,13,1
20,3273,24578,250000,1258984259,6,5
20,3269,24205,250000,2482805534,15,14
20,3270,24372,250000,2043069378,0,8
20,3278,24351,250000,137874063,8,1
20,3278,24378,250000,875269366,13,10
20,3387,24504,250000,701924007,5,7
20,3268,24434,250000,865095697,5,14
20,3349,24344,250000,3988757075,13,4
21,3276,25043,250000,3803545870,5,7
21,3265,24793,250000,133015336,13,10
21,3344,24874,250000,3732092666,15,1
21,3310,25579,250000,1341046398,12,5
21,3274,24843,250000,3810038917,14,3
21,3283,25072,250000,1775120695,13,6
21,3300,24692,250000,1443704438,6,11
21,3277,25845,250000,1171825878,5,16
21,3300,24942,250000,3331365358,8,11
21,3275,24999,250000,1511909279,13,3
21,3273,24857,250000,4155142047,0,5
21,3268,24817,250000,621388428,0,14
21,3292,24385,250000,588390209,10,7
21,3275,24296,250000,506083483,13,12
21,3390,24484,250000,1458586912,10,5
21,3270,24454,250000,2721149957,14,12
21,3276,24740,250000,2238179813,0,9
21,3364,24570,250000,173746868,9,1
21,3283,24450,250000,2273967264,3,11
21,3275,24909,250000,4047450018,1,16
21,3314,24805,250000,306206043,12,15
21,3274,24547,250000,3872385159,15,10
21,3272,24607,250000,3402805613,3,8
21,3281,24567,250000,1224735401,7,8
21,3286,24552,250000,157188088,10,4
21,3277,24783,250000,4484642,4,13
21,3274,24362,250000,2886306122,10,15
21,3343,24483,250000,1998570244,5,8
21,3424,23975,250000,2662695353,13,4
21,3334,24413,250000,1950852480,4,8
21,3281,24449,250000,4111094752,11,11
21,3289,24421,250000,2793840348,14,11
21,3360,24618,250000,2436475726,5,14
21,3268,24503,250000,2273142101,1,16
21,3278,24835,250000,4051887709,4,13
21,3366,24599,250000,3778235947,6,3
21,3282,24695,250000,1053854942,11,16
21,3269,24322,250000,1549077540,10,15
21,3385,24247,250000,3314053255,0,7
21,3272,24584,250000,1469937646,1,9
21,3273,24514,250000,1703123658,4,2
21,3292,24359,250000,4149460683,8,16
21,3269,24796,250000,1870028212,8,9
21,3356,24425,250000,2342571768,12,1
21,3271,24604,250000,1433319178,7,13
21,3267,24509,250000,1289722831,10,10
21,3278,24474,250000,1212445269,13,15
21,3298,24513,250000,2660016944,12,3
21,3266,24675,250000,1137709799,6,15
21,3277,24665,250000,44768535,2,14
21,3307,24699,250000,4220629389,0,11
21,3280,24397,250000,3549882461,9,16
21,3281,25048,250000,3119989243,13,3
21,3278,24740,250000,3513037153,7,3
21,3280,24434,250000,2909059347,6,4
21,3299,24441,250000,1306274413,8,2
21,3287,24710,250000,1283705773,9,12
21,3282,24560,250000,3061256409,10,16
21,3377,28239,250000,4192125044,15,8
21,3288,25152,250000,1159819977,4,1
21,3276,24537,250000,1094106003,10,14
21,3276,24593,250000,3600414945,3,8
21,3275,25609,250000,2214412378,5,9
21,3278,24610,250000,3919880229,7,16
21,3286,24658,250000,2892138734,3,8
21,3304,24552,250000,821434604,13,9
21,3273,24360,250000,680510522,12,11
21,3276,24495,250000,1720680008,9,9
21,3292,25078,250000,3494102798,0,13
21,3285,26144,250000,2058407220,10,4
21,3459,24897,250000,1908957846,11,8
21,3300,24928,250000,4285200286,6,1
21,3266,24466,250000,2804698643,11,15
21,3275,24593,250000,3344683347,1,8
21,3283,24787,250000,704238151,0,5
21,3300,24424,250000,3034900447,12,10
21,3287,24721,250000,1635442843,12,3
21,3292,24999,250000,244832358,3,14
21,3298,24799,250000,4272168064,8,12
21,3295,24894,250000,734008737,13,9
21,3332,25081,250000,1281409906,2,2
21,3301,24792,250000,1674258393,8,6
21,3268,24545,250000,3429146463,1,15
21,3306,25037,250000,542518321,11,13
21,3283,24944,250000,3632879791,7,6
21,3288,25283,250000,3245655022,4,13
21,3285,25149,250000,4186577588,14,2
21,3307,24964,250000,1734166202,7,2
21,3285,24795,250000,1040368883,7,1
21,3297,24812,250000,2236360640,2,5
21,3274,25801,250000,2165549318,1,10
21,3288,25324,250000,3329258094,3,16
21,3283,25032,250000,792517583,11,1
21,3289,24543,250000,1928233649,10,3
21,3286,24969,250000,768771557,2,11
21,3296,25082,250000,3829625737,15,16
21,3275,25161,250000,505459412,15,1
21,3272,24885,250000,2005776106,9,13
21,3292,25300,250000,94954120,2,10
21,3272,25054,250000,2840290191,14,16
22,4169,42910,250000,1601921770,4,8
22,3882,41307,250000,2787109130,6,6
22,3889,37361,250000,1467138948,14,4
22,4018,37125,250000,1851594802,13,2
22,4017,39051,250000,3332434546,13,9
22,4076,38294,250000,3877217165,14,13
22,3921,40629,250000,1443698483,12,16
22,3932,38404,250000,2721801331,4,1
22,3734,38262,250000,3083175554,3,4
22,3901,38889,250000,675477870,12,1
22,3978,49855,250000,4178787463,15,10
22,4180,51454,250000,3637473120,6,16
22,3973,38288,250000,2219185966,7,2
22,4103,38936,250000,10834234,12,11
22,3738,37189,250000,2761823682,15,1
22,3938,37859,250000,2989193766,9,8
22,3792,37925,250000,1132741943,4,3
22,4125,39768,250000,2105463889,12,4
22,4706,39392,250000,3442315895,10,2
22,4316,54650,250000,240479161,4,9
22,4332,54892,250000,1347652708,0,16
22,3903,38875,250000,3932687893,7,15
22,4109,52657,250000,1748216774,9,11
22,4157,40510,250000,1908828948,7,11
22,3875,36803,250000,2260240567,8,5
22,3715,36368,250000,1604142267,12,13
22,3752,38955,250000,539233898,14,13
22,3942,37617,250000,1651030585,3,4
22,4109,40045,250000,2775778189,1,3
22,3905,42505,250000,2463343368,5,4
22,4154,50964,250000,686206834,5,13
22,3731,39270,250000,430475317,5,2
22,4309,53574,250000,1197187423,4,13
22,4354,55093,250000,872728973,2,8
22,4349,41308,250000,1258360975,1,6
22,4421,52322,250000,4160666669,14,11
22,4023,52899,250000,4000670038,8,9
22,3924,38571,250000,2629314989,0,16
22,4296,41454,250000,382949198,2,15
22,3901,41873,250000,2875432477,10,7
22,4263,51385,250000,3829602638,2,9
22,4806,41815,250000,1276653272,10,3
22,4215,39542,250000,1246583347,12,4
22,3997,37677,250000,233229690,14,6
22,3643,41045,250000,3100809301,8,5
22,3753,43036,250000,844851000,10,6
22,3921,44773,250000,865988982,15,5
22,3751,39008,250000,701404652,6,14
22,3768,41647,250000,352192555,7,11
22,4061,39919,250000,236270529,0,8
22,3617,37554,250000,2181798795,7,2
22,3603,38074,250000,996938717,5,8
22,3921,38228,250000,725659111,9,3
22,3938,37383,250000,3514245329,15,8
22,3930,44376,250000,3973486011,14,12
22,3959,37660,250000,2639166004,14,4
22,3955,36255,250000,569086758,15,14
22,4108,46894,250000,3500599572,14,13
22,3908,40470,250000,2522348080,7,15
22,4220,43858,250000,4195083145,14,11
22,4030,37713,250000,2580369288,13,14
22,3821,36072,250000,1407936356,5,11
22,3899,48798,250000,157808058,5,3
22,3616,36414,250000,10888985,15,11
22,3722,37305,250000,1178996346,13,15
22,4033,38181,250000,3293834277,6,15
22,3905,39114,250000,1804889638,1,8
22,3953,37569,250000,3318387019,9,14
22,4367,51580,250000,2204361946,10,4
22,4011,37997,250000,3860075092,15,5
22,3981,37049,250000,730862706,13,1
22,3863,36192,250000,1801782815,2,13
22,3928,36674,250000,262851977,13,14
22,3791,36409,250000,2021902265,9,15
22,3884,39749,250000,1712629217,14,9
22,4127,37041,250000,4016639008,12,11
22,4041,41880,250000,1163951547,8,15
22,3935,37383,250000,28683085,15,15
22,4074,41446,250000,61245815,2,7
22,3833,36618,250000,3440689108,13,8
22,4620,39626,250000,1950375264,2,3
22,3997,37968,250000,1335888099,4,11
22,4074,36477,250000,2631497119,10,11
22,3993,38244,250000,1397251195,5,9
22,3652,42501,250000,3761966461,4,6
22,4261,38862,250000,2984597511,9,14
22,4343,37509,250000,458102183,13,12
22,3811,36416,250000,1960555445,3,10
22,3761,35163,250000,2032062883,8,1
22,4311,37050,250000,3824443281,0,6
22,4031,47102,250000,1038358574,5,7
22,4159,35766,250000,3785156117,8,8
22,3934,38067,250000,1415719935,10,10
22,4123,50184,250000,3540321778,6,12
22,4355,36632,250000,2547200812,1,11
22,3877,37725,250000,522393598,7,2
22,3958,39992,250000,3445342448,9,10
22,4393,45361,250000,1220260721,13,11
22,4067,36144,250000,275508643,5,4
22,3827,36613,250000,190693762,14,13
23,3299,24909,250000,3827895877,0,13
23,3270,24829,250000,1253219369,9,15
23,3328,24763,250000,1892065445,5,5
23,3275,24830,250000,1226506568,4,16
23,3334,24899,250000,4150572889,13,7
23,3255,25072,250000,1978270188,8,16
23,3283,24913,250000,2092272097,0,3
23,3287,25994,250000,3284761774,9,16
23,3286,25849,250000,933409850,6,4
23,3270,26109,250000,956728020,2,8
23,3301,25560,250000,2011546197,7,5
23,3258,24960,250000,1201242780,5,6
23,3340,25753,250000,4021572677,2,11
23,3276,25066,250000,325761781,8,11
23,3244,25068,250000,713013814,15,1
23,3273,24990,250000,1179100636,10,11
23,3284,24997,250000,2121303944,11,1
23,3247,26287,250000,1642700651,6,15
23,3265,26278,250000,4241582518,14,16
23,3277,26199,250000,3598076135,2,15
23,3308,26461,250000,735675413,3,7
23,3425,25987,250000,4057728595,5,2
23,3266,26258,250000,1260969442,14,3
23,3245,24857,250000,1043218689,1,10
23,3362,24713,250000,187414574,14,6
23,3272,26542,250000,3618029819,1,12
23,3267,26678,250000,1352793865,1,10
23,3294,26117,250000,2469687077,5,1
23,3287,26058,250000,311131369,9,1
23,3245,26118,250000,1374498633,14,11
23,3340,26335,250000,1784508633,12,11
23,3270,26250,250000,979921670,1,5
23,3346,26541,250000,762411615,12,13
23,3361,26398,250000,2968891624,10,6
23,3269,25258,250000,3990966688,5,4
23,3349,25007,250000,3620282219,8,15
23,3283,24927,250000,2430525199,13,11
23,3294,25158,250000,1401043617,10,9
23,3275,24892,250000,3207716325,4,16
23,3321,24958,250000,2000764167,12,10
23,3374,25057,250000,4051748298,2,5
23,3333,25119,250000,808810459,9,3
23,3287,25086,250000,4081589980,13,4
23,3317,24921,250000,2866072945,5,12
23,3394,24929,250000,616076971,3,13
23,3303,25063,250000,2995423335,1,14
23,3290,24826,250000,1856044746,4,12
23,3244,26195,250000,2523956917,5,9
23,3355,26167,250000,2956635195,4,1
23,3314,26198,250000,470587146,4,4
23,3245,26653,250000,1518411842,8,7
23,3382,26325,250000,1413107442,8,2
23,3290,26150,250000,2315886211,2,10
23,3354,25939,250000,2623394753,8,14
23,3375,24957,250000,1279941955,10,5
23,3280,25051,250000,3062924984,7,12
23,3259,25127,250000,4029956343,13,11
23,3436,25029,250000,1312600092,13,6
23,3381,25174,250000,2246589518,4,11
23,3344,26032,250000,3443048609,0,7
23,3275,25625,250000,1843753592,5,16
23,3333,25606,250000,2531589901,4,9
23,3271,25012,250000,1530695179,8,4
23,3302,25112,250000,1878871163,7,4
23,3276,25378,250000,3744479023,3,13
23,3272,25675,250000,326375778,5,16
23,3374,25246,250000,3547094259,6,11
23,3275,25519,250000,2552692682,13,7
23,3394,25092,250000,143466129,7,16
23,3266,25157,250000,2173992338,11,12
23,3301,25328,250000,1101510619,11,8
23,3292,25240,250000,4047394715,0,13
23,3347,24827,250000,3398302568,6,10
23,3306,25005,250000,632264323,3,7
23,3302,24952,250000,925805642,14,1
23,3350,24979,250000,4055935345,13,4
23,3278,25290,250000,3063893898,12,2
23,3265,25967,250000,4279136409,14,2
23,3273,25302,250000,1213643924,13,12
23,3267,25604,250000,1227807071,7,6
23,3288,25371,250000,2622431332,11,1
23,3355,25405,250000,1604730461,1,3
23,3358,25641,250000,469530016,5,10
23,3283,25510,250000,2572053183,4,15
23,3284,24778,250000,704873669,4,2
23,3273,25023,250000,81135561,0,10
23,3417,24941,250000,1897603008,15,8
23,3267,24867,250000,3344797205,6,1
23,3284,24871,250000,162922658,9,10
23,3369,24725,250000,359661738,11,15
23,3355,24956,250000,3562180628,11,7
23,3409,25609,250000,855591929,7,10
23,3288,25600,250000,1557197561,2,8
23,3273,25916,250000,402099949,7,16
23,3275,26033,250000,2237197176,6,16
23,3368,25463,250000,495217762,14,7
23,3349,26822,250000,991921161,5,9
23,3376,26309,250000,1909453841,10,8
23,3328,25759,250000,1498001630,12,13
23,3334,26331,250000,2245769962,8,11
24,4046,41676,250000,2436348251,15,10
24,3886,37518,250000,2266767339,5,12
24,3797,34568,250000,1492503006,6,6
24,3861,38333,250000,1755340521,10,16
24,3772,39370,250000,3618658386,3,3
24,3891,39912,250000,2109291124,4,13
24,3974,44007,250000,1733947060,10,7
24,4201,41046,250000,2764526221,8,3
24,4017,37409,250000,1595314846,1,10
24,4055,47340,250000,3040839167,1,4
24,3889,38604,250000,3397546962,12,10
24,3605,36483,250000,2221956118,9,16
24,3727,35578,250000,3872450069,13,13
24,3708,33175,250000,1357908899,10,16
24,4183,34486,250000,220416093,4,7
24,3728,33477,250000,629545320,0,16
24,3663,34915,250000,3148056887,3,1
24,3932,40340,250000,3419293703,9,13
24,3750,37978,250000,737480915,5,13
24,4154,44203,250000,3553860888,3,15
24,4216,52924,250000,4031305215,7,7
24,3746,38265,250000,1306918078,10,13
24,3733,33757,250000,2648980053,10,12
24,4003,35040,250000,464109940,4,9
24,4077,51908,250000,3926771920,1,5
24,4127,51740,250000,3681523674,15,8
24,3813,35257,250000,2187247366,14,16
24,3832,39028,250000,1265939669,15,16
24,3699,34527,250000,718171516,5,3
24,4013,50879,250000,1887722840,15,2
24,4156,51521,250000,2937931427,3,2
24,4667,51531,250000,298169123,13,9
24,3748,48179,250000,3348407474,3,15
24,3986,33793,250000,2057884648,3,9
24,3710,38556,250000,1135628883,6,5
24,3846,35444,250000,1071733540,0,12
24,3967,33997,250000,104284819,11,5
24,3678,38142,250000,2605603882,13,1
24,3850,41730,250000,2467965009,9,3
24,3669,33524,250000,3926660920,7,1
24,3683,46808,250000,1872641152,4,11
24,3773,34649,250000,663145263,3,7
24,3827,38817,250000,398059035,3,3
24,3826,41977,250000,681847436,2,13
24,3748,40003,250000,249514821,6,2
24,3624,34395,250000,1321689221,2,12
24,3611,33510,250000,3532875782,11,4
24,3654,34236,250000,12298146,14,14
24,3627,33057,250000,2536777991,10,13
24,3741,38163,250000,3752702593,8,7
24,3900,36550,250000,4269029618,13,3
24,3979,37633,250000,2324301948,11,10
24,4003,47528,250000,2840342040,5,3
24,4089,44958,250000,2487652083,8,5
24,3798,39998,250000,3606582989,2,5
24,3883,36028,250000,1160495564,3,9
24,3776,34276,250000,2311032064,2,3
24,3767,37219,250000,1776675949,13,8
24,3731,39439,250000,3009285812,11,5
24,3821,35525,250000,602325626,2,7
24,3854,36442,250000,1713126087,13,3
24,3804,38886,250000,2551313714,14,2
24,3629,35711,250000,3964231624,11,13
24,4250,53161,250000,747458011,14,1
24,4039,41381,250000,566902445,9,12
24,3835,32023,250000,4182502239,14,13
24,3653,42075,250000,2285928563,2,7
24,3891,33867,250000,1851262499,12,6
24,3653,33394,250000,3216964452,4,6
24,3712,35146,250000,1476493458,14,4
24,3705,39023,250000,890209771,4,14
24,3771,37938,250000,3476287749,2,8
24,3882,43063,250000,295261078,7,1
24,3880,44710,250000,3103399061,6,16
24,3715,42300,250000,3015704477,10,4
24,3920,49581,250000,2855727492,10,12
24,3646,34301,250000,1826541684,14,5
24,3723,34727,250000,353314446,8,3
24,3836,38582,250000,2675995102,13,11
24,4785,37065,250000,1164772453,5,13
24,3674,35056,250000,3171203081,8,7
24,3637,37326,250000,2302573309,8,5
24,3578,34479,250000,518234850,4,9
24,3677,37733,250000,2064556832,11,16
24,3787,46725,250000,170969176,9,11
24,4140,48985,250000,895137049,15,3
24,4075,40459,250000,1041377362,12,2
24,3625,35055,250000,2143290060,12,4
24,3874,38341,250000,2915132179,1,6
24,3743,35068,250000,2700084096,2,2
24,3738,36116,250000,4252858085,4,5
24,3736,42010,250000,2085013204,13,4
24,3670,35151,250000,2516146707,4,2
24,3860,37479,250000,2236017343,2,1
24,3729,38410,250000,1939680403,7,2
24,3820,34556,250000,1105011211,4,10
24,3668,34325,250000,1952914529,14,12
24,4153,47572,250000,3595033997,12,13
24,3699,34987,250000,264147618,10,3
24,3862,34058,250000,3697014695,0,7
25,3442,34687,250000,3464654830,15,1
25,3464,31688,250000,3055525706,13,7
25,3478,31694,250000,3558824205,10,6
25,3515,31731,250000,3826899225,5,13
25,3386,33918,250000,1404652749,4,16
25,3478,31621,250000,3598317912,14,2
25,3579,32192,250000,2679464178,13,12
25,3554,33884,250000,3304219731,13,15
25,3448,31279,250000,3169600253,2,10
25,3502,30904,250000,434209474,1,16
25,3423,31224,250000,3053666359,2,12
25,3476,31374,250000,2178951346,8,4
25,3488,32269,250000,705172978,4,5
25,3437,31317,250000,4282322488,13,3
25,3561,32543,250000,3783913791,2,5
25,3525,33310,250000,3437725073,2,3
25,3441,33645,250000,3190735199,11,6
25,3438,32340,250000,3921200341,11,6
25,3471,31352,250000,2285333718,14,6
25,3446,32529,250000,3022749741,6,12
25,3541,31278,250000,3579719754,10,12
25,3543,31192,250000,2250801959,4,10
25,3373,32206,250000,4134530673,1,15
25,3484,32235,250000,874023062,11,5
25,3478,31490,250000,929925947,8,3
25,3395,31040,250000,3428661066,11,8
25,3513,31644,250000,3340265753,13,4
25,3470,30914,250000,1236501074,11,14
25,3459,31461,250000,3491328339,14,16
25,3486,31469,250000,533630773,8,5
25,3576,31439,250000,1238554174,7,2
25,3428,31207,250000,2389481771,2,15
25,3462,33033,250000,3231167132,10,10
25,3508,35137,250000,3357647183,4,2
25,3419,34285,250000,1521573948,7,2
25,3437,31967,250000,4191174791,15,11
25,3483,33816,250000,323851267,15,6
25,3429,31509,250000,2543874285,1,8
25,3549,30971,250000,2970484196,4,16
25,3511,31013,250000,1885214393,8,3
25,3452,33747,250000,2800761300,1,14
25,3483,33834,250000,1094005350,0,1
25,3446,31934,250000,1932559324,11,9
25,3418,33774,250000,959128428,5,3
25,3459,31927,250000,2618978629,8,4
25,3516,31343,250000,394358291,5,16
25,3398,33348,250000,1195532993,7,1
25,3456,32943,250000,4155710687,10,8
25,3487,33371,250000,1117866413,6,1
25,3416,31189,250000,494674908,12,5
25,3537,31172,250000,515023716,3,7
25,3490,31420,250000,3580133526,11,5
25,3438,32001,250000,3316414194,10,13
25,3542,30810,250000,4041107124,12,8
25,3571,31379,250000,596768227,2,3
25,3467,32191,250000,148909311,9,16
25,3545,30752,250000,2637281845,5,4
25,3706,31047,250000,444886626,5,2
25,3406,30915,250000,3262265122,12,12
25,3565,31667,250000,3722011506,12,15
25,3473,31602,250000,2335188450,5,14
25,3594,32494,250000,4164239245,11,3
25,3495,33017,250000,3400801341,2,1
25,3502,30609,250000,4085975174,1,10
25,3380,32223,250000,1217418263,9,11
25,3447,31769,250000,1596686447,0,1
25,3492,31339,250000,2081054554,5,6
25,3375,31197,250000,476711548,7,8
25,3460,32560,250000,3520522814,10,14
25,3826,32223,250000,62274269,8,12
25,3431,31460,250000,2385924025,6,13
25,3470,31196,250000,935946538,0,3
25,3452,33344,250000,1651350944,0,10
25,3433,32433,250000,3088684282,11,12
25,3625,31637,250000,1422615595,4,13
25,3577,31423,250000,1373348869,4,10
25,3492,31078,250000,4181557709,4,14
25,3511,32133,250000,1686414104,12,16
25,3610,32501,250000,3692589314,8,10
25,3410,31258,250000,1276953290,6,3
25,3460,32738,250000,1794543256,6,15
25,3496,31019,250000,348793231,9,12
25,3478,31354,250000,3056982413,4,14
25,3468,30593,250000,624708449,4,10
25,3431,31168,250000,3708820123,10,8
25,3458,30717,250000,3645584649,5,13
25,3483,30620,250000,3971550124,10,11
25,3493,31932,250000,927788101,4,10
25,3431,31380,250000,2494758042,1,13
25,3573,31598,250000,2744947356,14,13
25,3527,31062,250000,808692284,10,14
25,3464,30765,250000,1796656473,10,14
25,3530,30890,250000,3471901816,5,9
25,3439,30849,250000,547536238,13,7
25,3679,34420,250000,1211038760,14,11
25,3490,30951,250000,2799061844,11,6
25,3524,31802,250000,1967622452,0,6
25,3411,31445,250000,400700896,4,15
25,3498,31504,250000,359757743,11,11
25,3433,32108,250000,3226780055,6,5
26,3315,25205,250000,1950197716,15,15
26,3296,24596,250000,3799438043,13,6
