runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer
45,3897,59637,10000,Buffer[833],234,3
45,3976,60612,10000,Buffer[944],6,22
45,3899,61749,10000,Buffer[523],3757,12
45,3897,61362,10000,Buffer[835],1786,21
45,3979,59819,10000,Buffer[724],153,15
45,3897,62050,10000,Buffer[847],1741,13
45,3896,60173,10000,Buffer[529],3897,2
45,3896,59451,10000,Buffer[964],1445,8
45,3898,54604,10000,Buffer[882],40,20
45,3897,60126,10000,Buffer[873],3681,17
45,3897,54082,10000,Buffer[643],3297,14
45,4871,61518,10000,Buffer[875],3312,23
45,3898,61814,10000,Buffer[801],3085,29
45,4872,61335,10000,Buffer[966],329,2
45,3896,61161,10000,Buffer[823],3119,31
45,3897,60714,10000,Buffer[628],3577,13
45,4865,62302,10000,Buffer[586],2005,9
45,4871,60415,10000,Buffer[967],784,8
45,3895,62735,10000,Buffer[612],1768,10
45,3897,60801,10000,Buffer[882],1517,8
45,4875,58680,10000,Buffer[726],3400,7
45,3902,59013,10000,Buffer[885],2649,22
45,4870,60939,10000,Buffer[884],67,24
45,3896,61913,10000,Buffer[821],983,27
45,3897,58804,10000,Buffer[771],2084,30
45,3897,59376,10000,Buffer[609],1527,6
45,3896,59641,10000,Buffer[672],1546,28
45,3902,60161,10000,Buffer[777],3116,10
45,3899,60193,10000,Buffer[644],2068,6
45,3897,61015,10000,Buffer[830],33,27
45,4026,61389,10000,Buffer[856],3294,31
45,3899,59423,10000,Buffer[747],3405,7
45,3897,62534,10000,Buffer[948],2033,10
45,4872,60241,10000,Buffer[765],3557,9
45,3896,59036,10000,Buffer[943],3076,21
45,3897,61648,10000,Buffer[864],3731,16
45,3897,60428,10000,Buffer[998],1098,7
45,3897,60214,10000,Buffer[788],3060,18
45,3910,56492,10000,Buffer[745],3807,14
46,3489,38471,10000,Buffer[632],365,29
46,3482,42063,10000,Buffer[665],2572,13
46,3488,37463,10000,Buffer[948],1155,1
46,3459,37190,10000,Buffer[967],2284,8
46,3834,41221,10000,Buffer[629],2265,32
46,3457,38902,10000,Buffer[938],1792,14
46,3558,38665,10000,Buffer[762],3865,21
46,3484,40874,10000,Buffer[904],3107,27
46,3456,37830,10000,Buffer[776],2,28
46,3419,36066,10000,Buffer[927],3882,15
46,3902,55083,10000,Buffer[537],610,9
46,3435,38024,10000,Buffer[1024],1384,17
46,3437,38409,10000,Buffer[835],295,17
46,4004,41207,10000,Buffer[557],1835,32
46,3486,38353,10000,Buffer[841],3254,9
46,3740,38644,10000,Buffer[904],2818,31
46,3482,43100,10000,Buffer[1002],1972,24
46,3741,37852,10000,Buffer[738],3090,15
46,3530,37608,10000,Buffer[769],995,4
46,3531,41742,10000,Buffer[1008],3110,11
46,3484,38400,10000,Buffer[836],2463,9
46,3486,42112,10000,Buffer[576],3738,14
46,3543,45509,10000,Buffer[567],3507,30
46,3576,37663,10000,Buffer[615],1990,10
46,3617,39803,10000,Buffer[704],1353,14
46,3584,39878,10000,Buffer[534],3408,12
46,3459,37581,10000,Buffer[863],2508,22
46,3509,38075,10000,Buffer[826],1743,17
46,3511,41919,10000,Buffer[650],4075,10
46,3472,39730,10000,Buffer[702],2197,8
46,3546,52562,10000,Buffer[951],2417,1
46,3582,38191,10000,Buffer[668],2307,8
46,3548,38542,10000,Buffer[948],1359,14
46,4043,37504,10000,Buffer[551],722,18
46,3521,48298,10000,Buffer[729],3992,9
46,3520,38240,10000,Buffer[668],559,14
46,3565,39137,10000,Buffer[839],3958,16
46,3582,49915,10000,Buffer[545],3088,27
46,3548,49257,10000,Buffer[968],3864,5
46,3544,54084,10000,Buffer[771],3287,20
46,3510,42383,10000,Buffer[564],2658,9
46,3518,38396,10000,Buffer[998],21,16
46,3519,44305,10000,Buffer[897],459,5
46,3576,41941,10000,Buffer[885],3911,11
46,3435,36936,10000,Buffer[989],4045,11
46,3484,37494,10000,Buffer[779],3824,5
46,3521,46834,10000,Buffer[996],2407,23
46,3655,56244,10000,Buffer[939],10,1
46,3598,41051,10000,Buffer[700],190,22
46,3533,59609,10000,Buffer[984],2440,2
46,3558,38921,10000,Buffer[557],3291,23
46,3512,40308,10000,Buffer[651],2986,16
46,3541,42044,10000,Buffer[741],1707,1
46,3519,43502,10000,Buffer[946],4083,17
46,3509,40804,10000,Buffer[821],3535,21
46,3596,41598,10000,Buffer[995],3726,2
46,3583,40546,10000,Buffer[580],2491,28
46,3541,39457,10000,Buffer[614],2171,6
46,3483,44977,10000,Buffer[756],2793,19
46,3461,54047,10000,Buffer[843],2344,31
46,3538,45651,10000,Buffer[612],3691,15
46,3534,46899,10000,Buffer[682],3873,15
46,3518,38614,10000,Buffer[749],1929,17
46,3563,44146,10000,Buffer[690],155,5
46,3566,55894,10000,Buffer[885],1411,18
46,3461,36657,10000,Buffer[699],792,26
46,3541,56668,10000,Buffer[1023],582,22
46,3483,42828,10000,Buffer[929],2414,23
46,3536,37971,10000,Buffer[826],635,1
46,3663,39077,10000,Buffer[809],1932,12
46,3507,41744,10000,Buffer[838],1673,13
46,3533,43453,10000,Buffer[904],1782,22
46,3559,39858,10000,Buffer[759],2104,15
46,3673,54355,10000,Buffer[688],3564,15
46,3593,52326,10000,Buffer[989],3635,11
46,3508,42594,10000,Buffer[904],64,8
46,3531,46095,10000,Buffer[717],1168,18
46,3564,37885,10000,Buffer[849],3224,3
46,3934,51254,10000,Buffer[885],2371,11
46,3539,49755,10000,Buffer[823],4070,32
46,3489,39318,10000,Buffer[932],2164,9
46,3568,49548,10000,Buffer[719],3388,25
46,3571,67787,10000,Buffer[513],2051,14
46,3461,41495,10000,Buffer[795],4090,8
46,3563,53735,10000,Buffer[575],3439,30
46,3486,40353,10000,Buffer[894],1905,24
46,3442,39959,10000,Buffer[836],224,17
46,3483,44195,10000,Buffer[915],1084,11
46,3569,49275,10000,Buffer[645],1927,19
46,3482,42601,10000,Buffer[673],1577,1
46,3509,39091,10000,Buffer[954],415,29
46,3535,46698,10000,Buffer[1018],515,24
46,3487,51611,10000,Buffer[783],3508,17
46,3510,47189,10000,Buffer[609],1711,24
46,3537,42485,10000,Buffer[541],182,32
46,3483,37097,10000,Buffer[953],903,2
46,3562,40914,10000,Buffer[661],2635,14
46,4046,44242,10000,Buffer[874],581,28
46,3536,38351,10000,Buffer[913],1125,13
46,3578,38293,10000,Buffer[922],2047,10
47,3638,41104,10000,Buffer[1021],1432,14
47,3568,50282,10000,Buffer[611],3600,32
47,3613,47843,10000,Buffer[699],3432,14
47,3622,41541,10000,Buffer[538],1803,3
47,3599,47038,10000,Buffer[514],2100,12
47,3594,54455,10000,Buffer[749],850,31
47,3877,41933,10000,Buffer[905],2602,24
47,3586,40667,10000,Buffer[749],871,5
47,3565,55296,10000,Buffer[646],65,30
47,3605,50243,10000,Buffer[600],421,23
47,3516,47339,10000,Buffer[919],2125,9
47,3641,58646,10000,Buffer[742],3224,1
47,3535,40934,10000,Buffer[657],426,13
47,3594,43780,10000,Buffer[899],4075,27
47,3557,55991,10000,Buffer[938],2226,23
47,3534,42340,10000,Buffer[801],2499,19
47,3614,38129,10000,Buffer[561],2562,5
47,3596,57394,10000,Buffer[747],1983,15
47,3580,47499,10000,Buffer[990],2049,12
47,3630,39101,10000,Buffer[765],1011,11
47,3656,41080,10000,Buffer[940],3621,5
47,3545,40051,10000,Buffer[817],834,8
47,3564,42979,10000,Buffer[820],3720,13
47,3599,42180,10000,Buffer[572],4074,14
47,3634,49455,10000,Buffer[863],1611,25
47,3593,43322,10000,Buffer[778],2347,13
47,5627,39884,10000,Buffer[544],2706,6
47,3623,41606,10000,Buffer[728],3527,29
47,3619,50653,10000,Buffer[959],1034,15
47,3914,44157,10000,Buffer[624],3016,15
47,3659,46591,10000,Buffer[652],1288,4
47,3563,51852,10000,Buffer[882],505,25
47,3615,50311,10000,Buffer[947],2508,28
47,3585,40780,10000,Buffer[836],1748,7
47,3616,40541,10000,Buffer[614],681,30
47,3533,44453,10000,Buffer[930],1752,2
47,3611,42607,10000,Buffer[1011],32,17
47,5777,41149,10000,Buffer[676],2742,4
47,3641,46483,10000,Buffer[594],57,19
47,3698,50561,10000,Buffer[616],3276,31
47,3709,60024,10000,Buffer[528],4020,22
47,3643,50783,10000,Buffer[796],830,29
47,3588,43328,10000,Buffer[860],502,1
47,3584,57171,10000,Buffer[904],1426,17
47,3595,41148,10000,Buffer[886],3676,25
47,3561,44789,10000,Buffer[957],213,16
47,3669,50057,10000,Buffer[708],3951,3
47,3636,50954,10000,Buffer[844],193,14
47,4113,52346,10000,Buffer[620],3844,7
47,3615,47146,10000,Buffer[955],2576,30
47,3615,39991,10000,Buffer[849],2016,8
47,3644,50536,10000,Buffer[793],3274,30
47,3624,40332,10000,Buffer[639],2173,15
47,3615,46104,10000,Buffer[586],1776,32
47,3658,56473,10000,Buffer[796],1738,24
47,3702,56884,10000,Buffer[761],2258,31
47,3693,55370,10000,Buffer[844],1208,7
47,3664,46698,10000,Buffer[938],3586,25
47,3629,44975,10000,Buffer[863],2671,3
47,3755,48294,10000,Buffer[624],3415,27
47,3640,46932,10000,Buffer[742],1757,9
47,3612,44610,10000,Buffer[926],2012,13
47,3596,55669,10000,Buffer[571],2755,27
47,3758,56953,10000,Buffer[737],305,12
47,3714,63183,10000,Buffer[984],2728,14
47,3674,65624,10000,Buffer[1014],1735,2
47,3708,56243,10000,Buffer[867],3720,28
47,4022,57128,10000,Buffer[734],305,6
47,3678,55043,10000,Buffer[837],3331,1
47,3817,56787,10000,Buffer[826],3039,9
47,3807,58748,10000,Buffer[574],277,6
47,3653,43333,10000,Buffer[589],2259,32
47,3671,41296,10000,Buffer[800],2737,14
47,3764,57114,10000,Buffer[716],3050,30
47,3756,53606,10000,Buffer[982],3092,7
47,3731,40594,10000,Buffer[674],1962,23
47,3589,38457,10000,Buffer[532],1131,14
47,3624,45477,10000,Buffer[684],2780,3
47,3587,38750,10000,Buffer[755],1801,1
47,3589,38911,10000,Buffer[608],783,22
47,3702,42086,10000,Buffer[604],3256,13
47,3673,53457,10000,Buffer[922],3010,23
47,3642,46862,10000,Buffer[1010],1302,23
47,3678,65402,10000,Buffer[720],1830,23
47,3616,48614,10000,Buffer[1015],1774,14
47,3646,40495,10000,Buffer[829],868,10
47,3679,45913,10000,Buffer[1016],2060,31
47,3670,38331,10000,Buffer[586],602,3
47,3668,47820,10000,Buffer[549],3047,30
47,3719,57873,10000,Buffer[764],1883,10
47,3678,41306,10000,Buffer[937],287,9
47,3670,39534,10000,Buffer[550],2582,23
47,3762,44687,10000,Buffer[910],3272,12
47,4655,44841,10000,Buffer[624],244,5
47,3652,53988,10000,Buffer[1001],3112,5
47,3667,43452,10000,Buffer[553],103,30
47,3739,49401,10000,Buffer[940],2614,2
47,3673,44306,10000,Buffer[855],805,18
47,3690,45962,10000,Buffer[1006],3751,4
47,3682,43093,10000,Buffer[660],1769,20
48,3909,53614,10000,Buffer[683],3653,8
48,3983,51165,10000,Buffer[651],1906,8
48,3904,58330,10000,Buffer[788],3538,8
48,3949,72925,10000,Buffer[852],884,29
48,3911,58372,10000,Buffer[683],3621,7
48,3922,69730,10000,Buffer[940],917,27
48,3998,67485,10000,Buffer[957],2186,20
48,3912,73538,10000,Buffer[614],1547,27
48,3921,69021,10000,Buffer[832],770,14
48,3937,94069,10000,Buffer[859],2355,17
48,3921,65841,10000,Buffer[1023],1713,20
48,3909,55094,10000,Buffer[949],2691,20
48,3959,93476,10000,Buffer[537],1583,2
48,3947,70574,10000,Buffer[522],2735,13
48,3908,72175,10000,Buffer[781],1349,21
48,3901,51386,10000,Buffer[754],2351,9
48,4041,80422,10000,Buffer[944],3317,14
48,4405,92831,10000,Buffer[541],2137,28
48,3903,73029,10000,Buffer[738],3609,3
48,4067,62550,10000,Buffer[778],467,17
48,4991,75211,10000,Buffer[866],1371,24
48,3978,49467,10000,Buffer[847],1949,21
48,4014,76846,10000,Buffer[557],2607,8
48,3909,47211,10000,Buffer[616],3020,27
48,4245,69114,10000,Buffer[1018],465,25
48,3911,60927,10000,Buffer[901],2733,8
48,3944,72689,10000,Buffer[585],3717,7
48,3983,70410,10000,Buffer[793],2691,4
48,3913,74680,10000,Buffer[602],2858,31
48,3912,63000,10000,Buffer[545],909,2
48,3908,70060,10000,Buffer[633],1772,4
48,3919,52628,10000,Buffer[564],3679,28
48,3957,71066,10000,Buffer[530],3333,30
48,3903,53654,10000,Buffer[981],2193,14
48,3933,99036,10000,Buffer[743],2920,26
48,3910,48243,10000,Buffer[608],3086,25
48,3920,69671,10000,Buffer[887],1697,27
48,3962,83512,10000,Buffer[764],2002,24
48,4183,59640,10000,Buffer[835],2701,31
48,3985,63575,10000,Buffer[774],3054,15
48,3947,78926,10000,Buffer[673],3896,14
48,3986,64619,10000,Buffer[908],1007,2
48,3958,78058,10000,Buffer[867],3875,14
48,3922,96811,10000,Buffer[807],614,20
48,3912,65928,10000,Buffer[778],1239,31
48,4087,69017,10000,Buffer[866],2503,14
48,4481,71642,10000,Buffer[606],225,14
48,4716,70590,10000,Buffer[766],3022,21
48,3904,61095,10000,Buffer[833],3174,19
48,3955,74209,10000,Buffer[647],2508,28
48,3938,82640,10000,Buffer[999],1048,32
48,3895,71972,10000,Buffer[941],594,17
48,3912,88431,10000,Buffer[924],1865,12
48,3904,62538,10000,Buffer[600],4004,2
48,3956,75026,10000,Buffer[762],3795,1
48,4307,88349,10000,Buffer[847],2934,31
48,4001,77369,10000,Buffer[703],632,27
48,3921,70338,10000,Buffer[724],6,25
48,4757,71557,10000,Buffer[528],1552,2
48,3906,63394,10000,Buffer[847],1074,31
48,5890,59081,10000,Buffer[779],1833,32
48,3906,57203,10000,Buffer[649],4002,2
48,4112,106551,10000,Buffer[961],3568,19
48,3993,96882,10000,Buffer[890],2662,31
48,4290,87376,10000,Buffer[552],2167,15
48,3917,82253,10000,Buffer[663],3901,27
48,3934,63371,10000,Buffer[523],690,18
48,4184,72818,10000,Buffer[862],2352,7
48,3914,61325,10000,Buffer[566],3304,32
48,4421,75619,10000,Buffer[851],1176,14
48,3913,58344,10000,Buffer[681],1840,14
48,3923,66512,10000,Buffer[689],3058,2
48,3940,69844,10000,Buffer[745],912,4
48,3993,88795,10000,Buffer[988],1376,7
48,3910,71250,10000,Buffer[938],2402,8
48,3912,69742,10000,Buffer[786],2906,10
48,3906,74266,10000,Buffer[585],276,13
48,3975,72043,10000,Buffer[960],3612,32
48,3913,61436,10000,Buffer[724],1883,8
48,3916,93710,10000,Buffer[790],3333,17
48,5259,72609,10000,Buffer[907],1621,19
48,3897,62140,10000,Buffer[543],1797,5
48,4408,76680,10000,Buffer[783],1298,26
48,3908,68346,10000,Buffer[1007],2173,22
48,3919,67756,10000,Buffer[907],995,15
48,4342,79968,10000,Buffer[873],2045,30
48,5517,87651,10000,Buffer[741],705,32
48,3974,67945,10000,Buffer[881],1031,29
48,3912,69634,10000,Buffer[745],317,20
48,4107,92460,10000,Buffer[763],117,14
48,4639,105038,10000,Buffer[783],2138,24
48,3896,76277,10000,Buffer[940],1491,1
48,4554,92225,10000,Buffer[579],434,10
48,3910,69896,10000,Buffer[859],1386,26
48,4671,88279,10000,Buffer[939],3153,14
48,3911,62497,10000,Buffer[898],1898,2
48,3933,70523,10000,Buffer[787],512,27
48,3910,71472,10000,Buffer[814],3495,23
48,4238,60519,10000,Buffer[850],1624,27
48,4031,98664,10000,Buffer[787],1473,8
49,3541,42339,10000,Buffer[904],32,24
49,3566,39692,10000,Buffer[558],2963,3
49,3461,44845,10000,Buffer[643],761,17
49,3454,39336,10000,Buffer[879],3069,12
49,3491,40877,10000,Buffer[623],2130,5
49,3491,40881,10000,Buffer[625],814,14
49,3534,40001,10000,Buffer[673],3352,32
49,3538,41982,10000,Buffer[614],3081,29
49,3564,49731,10000,Buffer[813],1329,4
49,3564,40278,10000,Buffer[981],3084,9
49,3542,46193,10000,Buffer[951],3256,19
49,3588,45596,10000,Buffer[725],1108,32
49,3593,40048,10000,Buffer[914],3101,8
49,3624,45751,10000,Buffer[889],1327,24
49,3499,46290,10000,Buffer[994],3827,27
49,3549,57133,10000,Buffer[661],1785,28
49,3609,40608,10000,Buffer[680],3957,5
49,3583,41245,10000,Buffer[959],454,29
49,3508,39963,10000,Buffer[955],3570,23
49,3570,40105,10000,Buffer[999],2862,21
49,3608,47766,10000,Buffer[971],1200,12
49,3509,40874,10000,Buffer[853],2299,11
49,3616,41943,10000,Buffer[978],863,23
49,3615,44954,10000,Buffer[543],2625,27
49,3536,40617,10000,Buffer[1007],2783,10
49,3534,39825,10000,Buffer[945],1217,20
49,3509,41080,10000,Buffer[673],1332,11
49,3461,40198,10000,Buffer[982],3756,2
49,3574,39709,10000,Buffer[651],3917,11
49,3585,42668,10000,Buffer[735],417,30
49,3558,40334,10000,Buffer[667],3263,2
49,3569,42183,10000,Buffer[569],2594,13
49,7680,41449,10000,Buffer[1023],1953,20
49,3590,41930,10000,Buffer[914],3152,12
49,3658,41913,10000,Buffer[733],875,10
49,3561,43159,10000,Buffer[712],2935,11
49,3573,39176,10000,Buffer[897],3192,6
49,3601,41920,10000,Buffer[599],2870,4
49,3467,43713,10000,Buffer[756],4018,20
49,3561,39960,10000,Buffer[705],729,27
49,3616,41586,10000,Buffer[1016],2903,2
49,3588,40788,10000,Buffer[946],2567,10
49,3598,55534,10000,Buffer[1003],3672,11
49,3487,39865,10000,Buffer[907],1562,6
49,3516,45960,10000,Buffer[616],3718,24
49,3743,40041,10000,Buffer[749],1149,26
49,3615,43263,10000,Buffer[544],277,5
49,3544,47375,10000,Buffer[843],2230,29
49,3761,39889,10000,Buffer[668],1040,8
49,3563,42039,10000,Buffer[524],238,3
49,3511,44372,10000,Buffer[1005],907,1
49,3482,39324,10000,Buffer[642],3908,23
49,3643,42877,10000,Buffer[537],239,9
49,3591,45992,10000,Buffer[951],2994,6
49,3487,39329,10000,Buffer[607],3586,15
49,3484,44006,10000,Buffer[1021],2597,6
49,3534,44772,10000,Buffer[995],775,12
49,3461,39145,10000,Buffer[820],3718,9
49,3875,45971,10000,Buffer[902],2204,2
49,3509,42199,10000,Buffer[979],2904,15
49,3511,39771,10000,Buffer[687],3683,21
49,3518,39535,10000,Buffer[751],3867,29
49,3607,51992,10000,Buffer[838],1719,7
49,3494,38476,10000,Buffer[653],4040,2
49,7112,41571,10000,Buffer[871],2065,24
49,3614,43800,10000,Buffer[970],1071,9
49,3496,39646,10000,Buffer[775],3334,30
49,3508,39514,10000,Buffer[717],2024,2
49,3542,45804,10000,Buffer[666],1157,9
49,3533,39691,10000,Buffer[526],462,15
49,7510,44348,10000,Buffer[585],2885,12
49,3612,45524,10000,Buffer[692],820,7
49,3539,39603,10000,Buffer[609],3688,28
49,3616,40393,10000,Buffer[551],458,7
49,3591,41242,10000,Buffer[547],114,27
49,3568,44105,10000,Buffer[998],2467,10
49,3690,55949,10000,Buffer[572],3286,26
49,3636,48809,10000,Buffer[733],3382,16
49,3561,40724,10000,Buffer[698],2650,31
49,7692,43335,10000,Buffer[592],1578,20
49,3530,42444,10000,Buffer[1014],690,16
49,3523,40176,10000,Buffer[1008],1150,2
49,8897,39518,10000,Buffer[958],721,32
49,3538,46302,10000,Buffer[780],3483,21
49,3491,40374,10000,Buffer[912],5,5
49,3923,43556,10000,Buffer[803],2037,13
49,3461,40393,10000,Buffer[837],981,3
49,4015,38833,10000,Buffer[1009],2826,32
49,7301,40750,10000,Buffer[871],3301,5
49,3559,43680,10000,Buffer[928],1728,9
49,3536,50786,10000,Buffer[893],4007,29
49,4584,41755,10000,Buffer[709],1339,9
49,3546,43969,10000,Buffer[659],3909,9
49,3459,39112,10000,Buffer[565],4012,16
49,8915,43549,10000,Buffer[906],400,5
49,3556,40649,10000,Buffer[548],771,17
49,3950,39663,10000,Buffer[669],1898,8
49,6850,54945,10000,Buffer[886],3249,26
49,3533,44427,10000,Buffer[536],238,19
49,3525,43351,10000,Buffer[517],2819,12
50,3535,57502,10000,Buffer[851],1744,31
50,3502,55709,10000,Buffer[672],3525,9
50,3484,48019,10000,Buffer[833],128,12
50,3557,40364,10000,Buffer[836],658,27
50,3480,43923,10000,Buffer[879],1901,21
50,3439,37478,10000,Buffer[645],363,32
50,3538,43531,10000,Buffer[816],3928,21
50,3495,39017,10000,Buffer[945],441,30
50,3516,42620,10000,Buffer[652],3838,14
50,3481,39926,10000,Buffer[545],3012,12
50,3556,56465,10000,Buffer[823],3854,21
50,3459,40683,10000,Buffer[610],3817,2
50,3600,55450,10000,Buffer[857],3165,25
50,3474,44814,10000,Buffer[813],2465,30
50,4137,50869,10000,Buffer[720],1298,29
50,3504,58659,10000,Buffer[963],343,7
50,3539,55075,10000,Buffer[515],2597,10
50,3506,53511,10000,Buffer[971],3400,12
50,3524,56914,10000,Buffer[663],2527,21
50,3467,52758,10000,Buffer[727],3919,19
50,3585,50201,10000,Buffer[692],832,15
50,3508,40096,10000,Buffer[1014],2017,5
50,3481,41241,10000,Buffer[846],2788,6
50,3435,37087,10000,Buffer[972],3901,22
50,3431,43412,10000,Buffer[784],488,3
50,3822,49563,10000,Buffer[658],3196,14
50,3493,56602,10000,Buffer[673],3033,11
50,3584,52262,10000,Buffer[897],2821,17
50,3486,40149,10000,Buffer[611],1035,26
50,3605,52461,10000,Buffer[946],3644,7
50,5179,53832,10000,Buffer[796],3838,12
50,3807,41333,10000,Buffer[653],2931,28
50,4428,39699,10000,Buffer[739],3262,6
50,3567,51103,10000,Buffer[900],2459,21
50,3496,40255,10000,Buffer[753],358,5
50,5531,37976,10000,Buffer[1019],2453,31
50,3458,43130,10000,Buffer[588],449,18
50,3529,58456,10000,Buffer[735],1995,31
50,3509,52233,10000,Buffer[700],1918,21
50,3460,42265,10000,Buffer[863],991,16
50,3511,44022,10000,Buffer[942],1330,26
50,3585,49897,10000,Buffer[729],1576,15
50,3960,49703,10000,Buffer[895],1702,17
50,3472,46213,10000,Buffer[904],2675,30
50,3509,37222,10000,Buffer[601],1635,8
50,3484,37384,10000,Buffer[819],3269,2
50,3458,40267,10000,Buffer[676],1080,8
50,3458,36732,10000,Buffer[851],1136,25
50,3486,43833,10000,Buffer[742],1831,11
50,3546,42439,10000,Buffer[944],587,19
50,3704,36911,10000,Buffer[642],3586,18
50,3483,37406,10000,Buffer[686],2569,4
50,3489,38369,10000,Buffer[738],1153,8
50,3459,38269,10000,Buffer[966],2499,25
50,3499,47010,10000,Buffer[827],95,18
50,3531,56639,10000,Buffer[1020],3683,15
50,3456,37547,10000,Buffer[966],239,24
50,3433,50200,10000,Buffer[691],1164,14
50,3533,47902,10000,Buffer[901],463,20
50,3458,37412,10000,Buffer[574],257,10
50,3437,42141,10000,Buffer[863],1937,8
50,3489,38928,10000,Buffer[1017],2308,7
50,3501,54229,10000,Buffer[811],3266,20
50,3459,43586,10000,Buffer[917],28,8
50,3481,39119,10000,Buffer[1014],1510,1
50,3461,38286,10000,Buffer[660],83,7
50,3459,41973,10000,Buffer[711],3765,27
50,3458,43883,10000,Buffer[887],884,23
50,3484,40515,10000,Buffer[1019],2740,15
50,3491,42238,10000,Buffer[925],3393,11
50,3462,36901,10000,Buffer[538],1874,26
50,3519,39287,10000,Buffer[995],2634,11
50,3509,42737,10000,Buffer[953],596,27
50,3588,54058,10000,Buffer[758],466,9
50,3648,50185,10000,Buffer[782],1165,29
50,3539,49549,10000,Buffer[663],551,26
50,3549,50102,10000,Buffer[648],2546,23
50,3636,54198,10000,Buffer[712],2485,3
50,3538,41214,10000,Buffer[539],3083,19
50,3555,55080,10000,Buffer[621],3474,27
50,3586,50614,10000,Buffer[620],3665,30
50,3565,56925,10000,Buffer[801],3419,15
50,3518,51743,10000,Buffer[549],3116,7
50,3595,48895,10000,Buffer[976],766,25
50,3806,41949,10000,Buffer[608],171,13
50,3507,37520,10000,Buffer[979],969,12
50,3521,36458,10000,Buffer[930],1746,6
50,3612,53792,10000,Buffer[722],3438,2
50,3462,37773,10000,Buffer[996],3070,11
